# CREATED BY GENE DIAGNOSTICS TOOL on Mon Dec  7 14:36:15 2020
# diag: zprofile, run(s): 0032, time window: 26-26.4455(4 steps), species: ions
# original data path: /ptmp/jproll/critgrad/TEMgradn/NCSX/bean/scanfiles0000/
# normalization: L_ref=1.65m
#
# variable A = phi
#  z/qR       <|A|>       <|A|²>^½    <|A²|-|A|²
 -3.1416E+00  0.0000E+00  2.1042E+02  2.1042E+02
 -3.0925E+00  0.0000E+00  2.0589E+02  2.0589E+02
 -3.0434E+00  0.0000E+00  2.0602E+02  2.0602E+02
 -2.9943E+00  0.0000E+00  2.2473E+02  2.2473E+02
 -2.9452E+00  0.0000E+00  2.4343E+02  2.4343E+02
 -2.8962E+00  0.0000E+00  2.6951E+02  2.6951E+02
 -2.8471E+00  0.0000E+00  3.0451E+02  3.0451E+02
 -2.7980E+00  0.0000E+00  3.4228E+02  3.4228E+02
 -2.7489E+00  0.0000E+00  3.7712E+02  3.7712E+02
 -2.6998E+00  0.0000E+00  4.1637E+02  4.1637E+02
 -2.6507E+00  0.0000E+00  4.5068E+02  4.5068E+02
 -2.6016E+00  0.0000E+00  4.7366E+02  4.7366E+02
 -2.5525E+00  0.0000E+00  4.9149E+02  4.9149E+02
 -2.5035E+00  0.0000E+00  5.0587E+02  5.0587E+02
 -2.4544E+00  0.0000E+00  5.0964E+02  5.0964E+02
 -2.4053E+00  0.0000E+00  5.0350E+02  5.0350E+02
 -2.3562E+00  0.0000E+00  4.9388E+02  4.9388E+02
 -2.3071E+00  0.0000E+00  4.7782E+02  4.7782E+02
 -2.2580E+00  0.0000E+00  4.5805E+02  4.5805E+02
 -2.2089E+00  0.0000E+00  4.3394E+02  4.3394E+02
 -2.1598E+00  0.0000E+00  4.0324E+02  4.0324E+02
 -2.1108E+00  0.0000E+00  3.8360E+02  3.8360E+02
 -2.0617E+00  0.0000E+00  4.0023E+02  4.0023E+02
 -2.0126E+00  0.0000E+00  4.4518E+02  4.4518E+02
 -1.9635E+00  0.0000E+00  4.8270E+02  4.8270E+02
 -1.9144E+00  0.0000E+00  5.0407E+02  5.0407E+02
 -1.8653E+00  0.0000E+00  5.1415E+02  5.1415E+02
 -1.8162E+00  0.0000E+00  5.1421E+02  5.1421E+02
 -1.7671E+00  0.0000E+00  5.0851E+02  5.0851E+02
 -1.7181E+00  0.0000E+00  4.9841E+02  4.9841E+02
 -1.6690E+00  0.0000E+00  4.8530E+02  4.8530E+02
 -1.6199E+00  0.0000E+00  4.7231E+02  4.7231E+02
 -1.5708E+00  0.0000E+00  4.6043E+02  4.6043E+02
 -1.5217E+00  0.0000E+00  4.4653E+02  4.4653E+02
 -1.4726E+00  0.0000E+00  4.2673E+02  4.2673E+02
 -1.4235E+00  0.0000E+00  4.0604E+02  4.0604E+02
 -1.3744E+00  0.0000E+00  3.8774E+02  3.8774E+02
 -1.3254E+00  0.0000E+00  3.6839E+02  3.6839E+02
 -1.2763E+00  0.0000E+00  3.5314E+02  3.5314E+02
 -1.2272E+00  0.0000E+00  3.4782E+02  3.4782E+02
 -1.1781E+00  0.0000E+00  3.4329E+02  3.4329E+02
 -1.1290E+00  0.0000E+00  3.3339E+02  3.3339E+02
 -1.0799E+00  0.0000E+00  3.2371E+02  3.2371E+02
 -1.0308E+00  0.0000E+00  3.1044E+02  3.1044E+02
 -9.8175E-01  0.0000E+00  2.8626E+02  2.8626E+02
 -9.3266E-01  0.0000E+00  2.6924E+02  2.6924E+02
 -8.8357E-01  0.0000E+00  2.7641E+02  2.7641E+02
 -8.3449E-01  0.0000E+00  3.0216E+02  3.0216E+02
 -7.8540E-01  0.0000E+00  3.4530E+02  3.4530E+02
 -7.3631E-01  0.0000E+00  4.2234E+02  4.2234E+02
 -6.8722E-01  0.0000E+00  5.3775E+02  5.3775E+02
 -6.3814E-01  0.0000E+00  6.7564E+02  6.7564E+02
 -5.8905E-01  0.0000E+00  8.6473E+02  8.6473E+02
 -5.3996E-01  0.0000E+00  1.1440E+03  1.1440E+03
 -4.9087E-01  0.0000E+00  1.5041E+03  1.5041E+03
 -4.4179E-01  0.0000E+00  1.8775E+03  1.8775E+03
 -3.9270E-01  0.0000E+00  2.1854E+03  2.1854E+03
 -3.4361E-01  0.0000E+00  2.3934E+03  2.3934E+03
 -2.9452E-01  0.0000E+00  2.5212E+03  2.5212E+03
 -2.4544E-01  0.0000E+00  2.6079E+03  2.6079E+03
 -1.9635E-01  0.0000E+00  2.6485E+03  2.6485E+03
 -1.4726E-01  0.0000E+00  2.6341E+03  2.6341E+03
 -9.8175E-02  0.0000E+00  2.5891E+03  2.5891E+03
 -4.9087E-02  0.0000E+00  2.5502E+03  2.5502E+03
  0.0000E+00  0.0000E+00  2.5368E+03  2.5368E+03
  4.9087E-02  0.0000E+00  2.5502E+03  2.5502E+03
  9.8175E-02  0.0000E+00  2.5891E+03  2.5891E+03
  1.4726E-01  0.0000E+00  2.6341E+03  2.6341E+03
  1.9635E-01  0.0000E+00  2.6486E+03  2.6486E+03
  2.4544E-01  0.0000E+00  2.6081E+03  2.6081E+03
  2.9452E-01  0.0000E+00  2.5214E+03  2.5214E+03
  3.4361E-01  0.0000E+00  2.3936E+03  2.3936E+03
  3.9270E-01  0.0000E+00  2.1857E+03  2.1857E+03
  4.4179E-01  0.0000E+00  1.8778E+03  1.8778E+03
  4.9087E-01  0.0000E+00  1.5044E+03  1.5044E+03
  5.3996E-01  0.0000E+00  1.1442E+03  1.1442E+03
  5.8905E-01  0.0000E+00  8.6497E+02  8.6497E+02
  6.3814E-01  0.0000E+00  6.7583E+02  6.7583E+02
  6.8722E-01  0.0000E+00  5.3789E+02  5.3789E+02
  7.3631E-01  0.0000E+00  4.2241E+02  4.2241E+02
  7.8540E-01  0.0000E+00  3.4531E+02  3.4531E+02
  8.3449E-01  0.0000E+00  3.0214E+02  3.0214E+02
  8.8357E-01  0.0000E+00  2.7635E+02  2.7635E+02
  9.3266E-01  0.0000E+00  2.6917E+02  2.6917E+02
  9.8175E-01  0.0000E+00  2.8619E+02  2.8619E+02
  1.0308E+00  0.0000E+00  3.1037E+02  3.1037E+02
  1.0799E+00  0.0000E+00  3.2364E+02  3.2364E+02
  1.1290E+00  0.0000E+00  3.3331E+02  3.3331E+02
  1.1781E+00  0.0000E+00  3.4320E+02  3.4320E+02
  1.2272E+00  0.0000E+00  3.4773E+02  3.4773E+02
  1.2763E+00  0.0000E+00  3.5303E+02  3.5303E+02
  1.3254E+00  0.0000E+00  3.6827E+02  3.6827E+02
  1.3744E+00  0.0000E+00  3.8760E+02  3.8760E+02
  1.4235E+00  0.0000E+00  4.0589E+02  4.0589E+02
  1.4726E+00  0.0000E+00  4.2655E+02  4.2655E+02
  1.5217E+00  0.0000E+00  4.4634E+02  4.4634E+02
  1.5708E+00  0.0000E+00  4.6022E+02  4.6022E+02
  1.6199E+00  0.0000E+00  4.7207E+02  4.7207E+02
  1.6690E+00  0.0000E+00  4.8504E+02  4.8504E+02
  1.7181E+00  0.0000E+00  4.9812E+02  4.9812E+02
  1.7671E+00  0.0000E+00  5.0818E+02  5.0818E+02
  1.8162E+00  0.0000E+00  5.1386E+02  5.1386E+02
  1.8653E+00  0.0000E+00  5.1377E+02  5.1377E+02
  1.9144E+00  0.0000E+00  5.0369E+02  5.0369E+02
  1.9635E+00  0.0000E+00  4.8230E+02  4.8230E+02
  2.0126E+00  0.0000E+00  4.4476E+02  4.4476E+02
  2.0617E+00  0.0000E+00  3.9970E+02  3.9970E+02
  2.1108E+00  0.0000E+00  3.8301E+02  3.8301E+02
  2.1598E+00  0.0000E+00  4.0259E+02  4.0259E+02
  2.2089E+00  0.0000E+00  4.3326E+02  4.3326E+02
  2.2580E+00  0.0000E+00  4.5727E+02  4.5727E+02
  2.3071E+00  0.0000E+00  4.7700E+02  4.7700E+02
  2.3562E+00  0.0000E+00  4.9300E+02  4.9300E+02
  2.4053E+00  0.0000E+00  5.0267E+02  5.0267E+02
  2.4544E+00  0.0000E+00  5.0878E+02  5.0878E+02
  2.5035E+00  0.0000E+00  5.0503E+02  5.0503E+02
  2.5525E+00  0.0000E+00  4.9046E+02  4.9046E+02
  2.6016E+00  0.0000E+00  4.7248E+02  4.7248E+02
  2.6507E+00  0.0000E+00  4.4922E+02  4.4922E+02
  2.6998E+00  0.0000E+00  4.1485E+02  4.1485E+02
  2.7489E+00  0.0000E+00  3.7552E+02  3.7552E+02
  2.7980E+00  0.0000E+00  3.4075E+02  3.4075E+02
  2.8471E+00  0.0000E+00  3.0303E+02  3.0303E+02
  2.8962E+00  0.0000E+00  2.6825E+02  2.6825E+02
  2.9452E+00  0.0000E+00  2.4265E+02  2.4265E+02
  2.9943E+00  0.0000E+00  2.2422E+02  2.2422E+02
  3.0434E+00  0.0000E+00  2.0488E+02  2.0488E+02
  3.0925E+00  0.0000E+00  2.0141E+02  2.0141E+02
