# CREATED BY GENE DIAGNOSTICS TOOL on Mon Dec  7 14:21:17 2020
# diag: zprofile, run(s): 0010, time window: 1549-1549.572(5 steps), species: ions
# original data path: /ptmp/jproll/critgrad/TEMgradn/NCSX/bean/scanfiles0000/
# normalization: L_ref=1.65m
#
# variable A = phi
#  z/qR       <|A|>       <|A|²>^½    <|A²|-|A|²
 -3.1416E+00  0.0000E+00  2.7315E+03  2.7315E+03
 -3.0925E+00  0.0000E+00  2.6220E+03  2.6220E+03
 -3.0434E+00  0.0000E+00  2.4430E+03  2.4430E+03
 -2.9943E+00  0.0000E+00  2.4061E+03  2.4061E+03
 -2.9452E+00  0.0000E+00  2.3108E+03  2.3108E+03
 -2.8962E+00  0.0000E+00  2.2183E+03  2.2183E+03
 -2.8471E+00  0.0000E+00  2.2050E+03  2.2050E+03
 -2.7980E+00  0.0000E+00  2.1251E+03  2.1251E+03
 -2.7489E+00  0.0000E+00  2.0639E+03  2.0639E+03
 -2.6998E+00  0.0000E+00  2.0728E+03  2.0728E+03
 -2.6507E+00  0.0000E+00  2.0521E+03  2.0521E+03
 -2.6016E+00  0.0000E+00  2.0377E+03  2.0377E+03
 -2.5525E+00  0.0000E+00  2.1164E+03  2.1164E+03
 -2.5035E+00  0.0000E+00  2.2349E+03  2.2349E+03
 -2.4544E+00  0.0000E+00  2.3228E+03  2.3228E+03
 -2.4053E+00  0.0000E+00  2.3873E+03  2.3873E+03
 -2.3562E+00  0.0000E+00  2.3970E+03  2.3970E+03
 -2.3071E+00  0.0000E+00  2.3332E+03  2.3332E+03
 -2.2580E+00  0.0000E+00  2.2602E+03  2.2602E+03
 -2.2089E+00  0.0000E+00  2.2473E+03  2.2473E+03
 -2.1598E+00  0.0000E+00  2.3364E+03  2.3364E+03
 -2.1108E+00  0.0000E+00  2.5029E+03  2.5029E+03
 -2.0617E+00  0.0000E+00  2.5484E+03  2.5484E+03
 -2.0126E+00  0.0000E+00  2.5270E+03  2.5270E+03
 -1.9635E+00  0.0000E+00  2.6345E+03  2.6345E+03
 -1.9144E+00  0.0000E+00  2.8076E+03  2.8076E+03
 -1.8653E+00  0.0000E+00  2.9363E+03  2.9363E+03
 -1.8162E+00  0.0000E+00  2.9954E+03  2.9954E+03
 -1.7671E+00  0.0000E+00  2.8808E+03  2.8808E+03
 -1.7181E+00  0.0000E+00  2.4783E+03  2.4783E+03
 -1.6690E+00  0.0000E+00  2.0792E+03  2.0792E+03
 -1.6199E+00  0.0000E+00  1.8806E+03  1.8806E+03
 -1.5708E+00  0.0000E+00  1.8365E+03  1.8365E+03
 -1.5217E+00  0.0000E+00  2.0673E+03  2.0673E+03
 -1.4726E+00  0.0000E+00  2.3856E+03  2.3856E+03
 -1.4235E+00  0.0000E+00  2.7992E+03  2.7992E+03
 -1.3744E+00  0.0000E+00  3.4083E+03  3.4083E+03
 -1.3254E+00  0.0000E+00  4.1090E+03  4.1090E+03
 -1.2763E+00  0.0000E+00  4.9219E+03  4.9219E+03
 -1.2272E+00  0.0000E+00  6.2042E+03  6.2042E+03
 -1.1781E+00  0.0000E+00  7.7022E+03  7.7022E+03
 -1.1290E+00  0.0000E+00  8.5844E+03  8.5844E+03
 -1.0799E+00  0.0000E+00  9.1728E+03  9.1728E+03
 -1.0308E+00  0.0000E+00  1.0184E+04  1.0184E+04
 -9.8175E-01  0.0000E+00  1.1382E+04  1.1382E+04
 -9.3266E-01  0.0000E+00  1.2112E+04  1.2112E+04
 -8.8357E-01  0.0000E+00  1.2340E+04  1.2340E+04
 -8.3449E-01  0.0000E+00  1.2275E+04  1.2275E+04
 -7.8540E-01  0.0000E+00  1.1783E+04  1.1783E+04
 -7.3631E-01  0.0000E+00  1.0818E+04  1.0818E+04
 -6.8722E-01  0.0000E+00  9.8175E+03  9.8175E+03
 -6.3814E-01  0.0000E+00  8.9449E+03  8.9449E+03
 -5.8905E-01  0.0000E+00  7.4086E+03  7.4086E+03
 -5.3996E-01  0.0000E+00  5.2442E+03  5.2442E+03
 -4.9087E-01  0.0000E+00  4.0669E+03  4.0669E+03
 -4.4179E-01  0.0000E+00  3.6152E+03  3.6152E+03
 -3.9270E-01  0.0000E+00  3.2063E+03  3.2063E+03
 -3.4361E-01  0.0000E+00  3.4172E+03  3.4172E+03
 -2.9452E-01  0.0000E+00  3.6834E+03  3.6834E+03
 -2.4544E-01  0.0000E+00  3.6167E+03  3.6167E+03
 -1.9635E-01  0.0000E+00  3.5698E+03  3.5698E+03
 -1.4726E-01  0.0000E+00  3.7398E+03  3.7398E+03
 -9.8175E-02  0.0000E+00  4.1119E+03  4.1119E+03
 -4.9087E-02  0.0000E+00  4.4610E+03  4.4610E+03
  0.0000E+00  0.0000E+00  4.5940E+03  4.5940E+03
  4.9087E-02  0.0000E+00  4.4610E+03  4.4610E+03
  9.8175E-02  0.0000E+00  4.1119E+03  4.1119E+03
  1.4726E-01  0.0000E+00  3.7398E+03  3.7398E+03
  1.9635E-01  0.0000E+00  3.5698E+03  3.5698E+03
  2.4544E-01  0.0000E+00  3.6167E+03  3.6167E+03
  2.9452E-01  0.0000E+00  3.6834E+03  3.6834E+03
  3.4361E-01  0.0000E+00  3.4172E+03  3.4172E+03
  3.9270E-01  0.0000E+00  3.2065E+03  3.2065E+03
  4.4179E-01  0.0000E+00  3.6156E+03  3.6156E+03
  4.9087E-01  0.0000E+00  4.0674E+03  4.0674E+03
  5.3996E-01  0.0000E+00  5.2449E+03  5.2449E+03
  5.8905E-01  0.0000E+00  7.4094E+03  7.4094E+03
  6.3814E-01  0.0000E+00  8.9461E+03  8.9461E+03
  6.8722E-01  0.0000E+00  9.8190E+03  9.8190E+03
  7.3631E-01  0.0000E+00  1.0820E+04  1.0820E+04
  7.8540E-01  0.0000E+00  1.1785E+04  1.1785E+04
  8.3449E-01  0.0000E+00  1.2278E+04  1.2278E+04
