# CREATED BY GENE DIAGNOSTICS TOOL on Sat Jan  9 16:40:27 2021
# diag: zprofile, run(s): 0035, time window: 212.3-212.3205(1 steps), species: ions
# original data path: /ptmp/jproll/critgrad/TEMgradn/W7XLM/bean/scanfiles0002/
# normalization: L_ref=1.65m
#
# variable A = phi
#  z/qR       <|A|>       <|A|²>^½    <|A²|-|A|²
 -3.1416E+00  0.0000E+00  1.1782E+02  1.1782E+02
 -3.0925E+00  0.0000E+00  1.0900E+02  1.0900E+02
 -3.0434E+00  0.0000E+00  9.7005E+01  9.7005E+01
 -2.9943E+00  0.0000E+00  8.9896E+01  8.9896E+01
 -2.9452E+00  0.0000E+00  7.8099E+01  7.8099E+01
 -2.8962E+00  0.0000E+00  6.6800E+01  6.6800E+01
 -2.8471E+00  0.0000E+00  6.1042E+01  6.1042E+01
 -2.7980E+00  0.0000E+00  5.5389E+01  5.5389E+01
 -2.7489E+00  0.0000E+00  5.4100E+01  5.4100E+01
 -2.6998E+00  0.0000E+00  5.6479E+01  5.6479E+01
 -2.6507E+00  0.0000E+00  6.2033E+01  6.2033E+01
 -2.6016E+00  0.0000E+00  6.6709E+01  6.6709E+01
 -2.5525E+00  0.0000E+00  6.8636E+01  6.8636E+01
 -2.5035E+00  0.0000E+00  7.1757E+01  7.1757E+01
 -2.4544E+00  0.0000E+00  7.4900E+01  7.4900E+01
 -2.4053E+00  0.0000E+00  7.8890E+01  7.8890E+01
 -2.3562E+00  0.0000E+00  8.2493E+01  8.2493E+01
 -2.3071E+00  0.0000E+00  8.6169E+01  8.6169E+01
 -2.2580E+00  0.0000E+00  9.3269E+01  9.3269E+01
 -2.2089E+00  0.0000E+00  1.0381E+02  1.0381E+02
 -2.1598E+00  0.0000E+00  1.1853E+02  1.1853E+02
 -2.1108E+00  0.0000E+00  1.3796E+02  1.3796E+02
 -2.0617E+00  0.0000E+00  1.6163E+02  1.6163E+02
 -2.0126E+00  0.0000E+00  1.8768E+02  1.8768E+02
 -1.9635E+00  0.0000E+00  2.1387E+02  2.1387E+02
 -1.9144E+00  0.0000E+00  2.3560E+02  2.3560E+02
 -1.8653E+00  0.0000E+00  2.5208E+02  2.5208E+02
 -1.8162E+00  0.0000E+00  2.6699E+02  2.6699E+02
 -1.7671E+00  0.0000E+00  2.8568E+02  2.8568E+02
 -1.7181E+00  0.0000E+00  3.0145E+02  3.0145E+02
 -1.6690E+00  0.0000E+00  3.1399E+02  3.1399E+02
 -1.6199E+00  0.0000E+00  3.1603E+02  3.1603E+02
 -1.5708E+00  0.0000E+00  3.1120E+02  3.1120E+02
 -1.5217E+00  0.0000E+00  3.0445E+02  3.0445E+02
 -1.4726E+00  0.0000E+00  2.9534E+02  2.9534E+02
 -1.4235E+00  0.0000E+00  2.8572E+02  2.8572E+02
 -1.3744E+00  0.0000E+00  2.7553E+02  2.7553E+02
 -1.3254E+00  0.0000E+00  2.6919E+02  2.6919E+02
 -1.2763E+00  0.0000E+00  2.5763E+02  2.5763E+02
 -1.2272E+00  0.0000E+00  2.4949E+02  2.4949E+02
 -1.1781E+00  0.0000E+00  2.3255E+02  2.3255E+02
 -1.1290E+00  0.0000E+00  2.1601E+02  2.1601E+02
 -1.0799E+00  0.0000E+00  1.9758E+02  1.9758E+02
 -1.0308E+00  0.0000E+00  1.8161E+02  1.8161E+02
 -9.8175E-01  0.0000E+00  1.6751E+02  1.6751E+02
 -9.3266E-01  0.0000E+00  1.6194E+02  1.6194E+02
 -8.8357E-01  0.0000E+00  1.6104E+02  1.6104E+02
 -8.3449E-01  0.0000E+00  1.6289E+02  1.6289E+02
 -7.8540E-01  0.0000E+00  1.6388E+02  1.6388E+02
 -7.3631E-01  0.0000E+00  1.6186E+02  1.6186E+02
 -6.8722E-01  0.0000E+00  1.7631E+02  1.7631E+02
 -6.3814E-01  0.0000E+00  2.0553E+02  2.0553E+02
 -5.8905E-01  0.0000E+00  2.6472E+02  2.6472E+02
 -5.3996E-01  0.0000E+00  3.4851E+02  3.4851E+02
 -4.9087E-01  0.0000E+00  4.3303E+02  4.3303E+02
 -4.4179E-01  0.0000E+00  5.2856E+02  5.2856E+02
 -3.9270E-01  0.0000E+00  6.3002E+02  6.3002E+02
 -3.4361E-01  0.0000E+00  7.3619E+02  7.3619E+02
 -2.9452E-01  0.0000E+00  8.4892E+02  8.4892E+02
 -2.4544E-01  0.0000E+00  9.6945E+02  9.6945E+02
 -1.9635E-01  0.0000E+00  1.0785E+03  1.0785E+03
 -1.4726E-01  0.0000E+00  1.1770E+03  1.1770E+03
 -9.8175E-02  0.0000E+00  1.2584E+03  1.2584E+03
 -4.9087E-02  0.0000E+00  1.3057E+03  1.3057E+03
  0.0000E+00  0.0000E+00  1.3205E+03  1.3205E+03
  4.9087E-02  0.0000E+00  1.3058E+03  1.3058E+03
  9.8175E-02  0.0000E+00  1.2586E+03  1.2586E+03
  1.4726E-01  0.0000E+00  1.1772E+03  1.1772E+03
  1.9635E-01  0.0000E+00  1.0788E+03  1.0788E+03
  2.4544E-01  0.0000E+00  9.6981E+02  9.6981E+02
  2.9452E-01  0.0000E+00  8.4934E+02  8.4934E+02
  3.4361E-01  0.0000E+00  7.3666E+02  7.3666E+02
  3.9270E-01  0.0000E+00  6.3053E+02  6.3053E+02
  4.4179E-01  0.0000E+00  5.2908E+02  5.2908E+02
  4.9087E-01  0.0000E+00  4.3358E+02  4.3358E+02
  5.3996E-01  0.0000E+00  3.4908E+02  3.4908E+02
  5.8905E-01  0.0000E+00  2.6530E+02  2.6530E+02
  6.3814E-01  0.0000E+00  2.0608E+02  2.0608E+02
  6.8722E-01  0.0000E+00  1.7680E+02  1.7680E+02
  7.3631E-01  0.0000E+00  1.6228E+02  1.6228E+02
  7.8540E-01  0.0000E+00  1.6423E+02  1.6423E+02
  8.3449E-01  0.0000E+00  1.6325E+02  1.6325E+02
  8.8357E-01  0.0000E+00  1.6143E+02  1.6143E+02
  9.3266E-01  0.0000E+00  1.6236E+02  1.6236E+02
  9.8175E-01  0.0000E+00  1.6794E+02  1.6794E+02
  1.0308E+00  0.0000E+00  1.8200E+02  1.8200E+02
  1.0799E+00  0.0000E+00  1.9791E+02  1.9791E+02
  1.1290E+00  0.0000E+00  2.1623E+02  2.1623E+02
  1.1781E+00  0.0000E+00  2.3266E+02  2.3266E+02
  1.2272E+00  0.0000E+00  2.4948E+02  2.4948E+02
  1.2763E+00  0.0000E+00  2.5752E+02  2.5752E+02
  1.3254E+00  0.0000E+00  2.6895E+02  2.6895E+02
  1.3744E+00  0.0000E+00  2.7516E+02  2.7516E+02
  1.4235E+00  0.0000E+00  2.8525E+02  2.8525E+02
  1.4726E+00  0.0000E+00  2.9476E+02  2.9476E+02
  1.5217E+00  0.0000E+00  3.0379E+02  3.0379E+02
  1.5708E+00  0.0000E+00  3.1046E+02  3.1046E+02
  1.6199E+00  0.0000E+00  3.1525E+02  3.1525E+02
  1.6690E+00  0.0000E+00  3.1315E+02  3.1315E+02
  1.7181E+00  0.0000E+00  3.0056E+02  3.0056E+02
  1.7671E+00  0.0000E+00  2.8481E+02  2.8481E+02
  1.8162E+00  0.0000E+00  2.6619E+02  2.6619E+02
  1.8653E+00  0.0000E+00  2.5158E+02  2.5158E+02
  1.9144E+00  0.0000E+00  2.3558E+02  2.3558E+02
  1.9635E+00  0.0000E+00  2.1433E+02  2.1433E+02
  2.0126E+00  0.0000E+00  1.8851E+02  1.8851E+02
  2.0617E+00  0.0000E+00  1.6269E+02  1.6269E+02
  2.1108E+00  0.0000E+00  1.3916E+02  1.3916E+02
  2.1598E+00  0.0000E+00  1.1982E+02  1.1982E+02
  2.2089E+00  0.0000E+00  1.0518E+02  1.0518E+02
  2.2580E+00  0.0000E+00  9.4805E+01  9.4805E+01
  2.3071E+00  0.0000E+00  8.7989E+01  8.7989E+01
  2.3562E+00  0.0000E+00  8.4723E+01  8.4723E+01
  2.4053E+00  0.0000E+00  8.1559E+01  8.1559E+01
  2.4544E+00  0.0000E+00  7.7984E+01  7.7984E+01
  2.5035E+00  0.0000E+00  7.5257E+01  7.5257E+01
  2.5525E+00  0.0000E+00  7.2532E+01  7.2532E+01
  2.6016E+00  0.0000E+00  7.0991E+01  7.0991E+01
  2.6507E+00  0.0000E+00  6.6580E+01  6.6580E+01
  2.6998E+00  0.0000E+00  6.1021E+01  6.1021E+01
  2.7489E+00  0.0000E+00  5.8453E+01  5.8453E+01
  2.7980E+00  0.0000E+00  5.9446E+01  5.9446E+01
  2.8471E+00  0.0000E+00  6.4789E+01  6.4789E+01
  2.8962E+00  0.0000E+00  7.0138E+01  7.0138E+01
  2.9452E+00  0.0000E+00  8.1494E+01  8.1494E+01
  2.9943E+00  0.0000E+00  9.3890E+01  9.3890E+01
  3.0434E+00  0.0000E+00  1.0119E+02  1.0119E+02
  3.0925E+00  0.0000E+00  1.1270E+02  1.1270E+02
