# CREATED BY GENE DIAGNOSTICS TOOL on Sat Jan  9 16:26:46 2021
# diag: zprofile, run(s): 0024, time window: 163.6-163.647(1 steps), species: ions
# original data path: /ptmp/jproll/critgrad/TEMgradn/W7XLM/bean/scanfiles0002/
# normalization: L_ref=1.65m
#
# variable A = phi
#  z/qR       <|A|>       <|A|²>^½    <|A²|-|A|²
 -3.1416E+00  0.0000E+00  1.2034E+00  1.2034E+00
 -3.0925E+00  0.0000E+00  1.2469E+00  1.2469E+00
 -3.0434E+00  0.0000E+00  1.3296E+00  1.3296E+00
 -2.9943E+00  0.0000E+00  1.4470E+00  1.4470E+00
 -2.9452E+00  0.0000E+00  1.5464E+00  1.5464E+00
 -2.8962E+00  0.0000E+00  1.7125E+00  1.7125E+00
 -2.8471E+00  0.0000E+00  1.8669E+00  1.8669E+00
 -2.7980E+00  0.0000E+00  2.0501E+00  2.0501E+00
 -2.7489E+00  0.0000E+00  2.1486E+00  2.1486E+00
 -2.6998E+00  0.0000E+00  2.1118E+00  2.1118E+00
 -2.6507E+00  0.0000E+00  1.9986E+00  1.9986E+00
 -2.6016E+00  0.0000E+00  1.8923E+00  1.8923E+00
 -2.5525E+00  0.0000E+00  1.8010E+00  1.8010E+00
 -2.5035E+00  0.0000E+00  1.6517E+00  1.6517E+00
 -2.4544E+00  0.0000E+00  1.4828E+00  1.4828E+00
 -2.4053E+00  0.0000E+00  1.3065E+00  1.3065E+00
 -2.3562E+00  0.0000E+00  1.1410E+00  1.1410E+00
 -2.3071E+00  0.0000E+00  9.9650E-01  9.9650E-01
 -2.2580E+00  0.0000E+00  8.9924E-01  8.9924E-01
 -2.2089E+00  0.0000E+00  8.8629E-01  8.8629E-01
 -2.1598E+00  0.0000E+00  9.7021E-01  9.7021E-01
 -2.1108E+00  0.0000E+00  1.1324E+00  1.1324E+00
 -2.0617E+00  0.0000E+00  1.3265E+00  1.3265E+00
 -2.0126E+00  0.0000E+00  1.5278E+00  1.5278E+00
 -1.9635E+00  0.0000E+00  1.7301E+00  1.7301E+00
 -1.9144E+00  0.0000E+00  1.8916E+00  1.8916E+00
 -1.8653E+00  0.0000E+00  2.0272E+00  2.0272E+00
 -1.8162E+00  0.0000E+00  2.2317E+00  2.2317E+00
 -1.7671E+00  0.0000E+00  2.5357E+00  2.5357E+00
 -1.7181E+00  0.0000E+00  2.8826E+00  2.8826E+00
 -1.6690E+00  0.0000E+00  3.4317E+00  3.4317E+00
 -1.6199E+00  0.0000E+00  4.0711E+00  4.0711E+00
 -1.5708E+00  0.0000E+00  4.7989E+00  4.7989E+00
 -1.5217E+00  0.0000E+00  5.2627E+00  5.2627E+00
 -1.4726E+00  0.0000E+00  5.6397E+00  5.6397E+00
