&parameters
gridpoints =   128
q0 =   1.1018623999999999E+00
shat =  -1.2863510000000000E-01
s0   =   1.0000000000000000E+00
minor_r=   1.0000000000000000E+00
trpeps =   0.0000000000000000E+00
beta =   0.0000000000000000E+00
Lref =   0.0000000000000000E+00
Bref =   0.0000000000000000E+00
magn_geometry = 'gist'
/
  1.3381199331000000E+00  1.2849896767000000E+00  0.0000000000000000E+00  2.0670520294000001E+00  0.0000000000000000E+00  0.0000000000000000E+00  1.0553727630000000E+00 -4.2612806513999998E-02  1.0799209261000001E-01 -7.7866954561000001E-01  1.1302500603000000E+01  0.0000000000000000E+00  0.0000000000000000E+00  0.0000000000000000E+00  0.0000000000000000E+00  0.0000000000000000E+00
  1.1230149481000000E+00  9.8724367211999997E-01  0.0000000000000000E+00  1.8082129840000001E+00  0.0000000000000000E+00  0.0000000000000000E+00  1.0275703430000001E+00 -1.9230493708999999E-02  1.0416825711000000E-01 -5.6349323100000004E-01  1.1308294071000001E+01  0.0000000000000000E+00  0.0000000000000000E+00  0.0000000000000000E+00  0.0000000000000000E+00  0.0000000000000000E+00
  9.6953445872999999E-01  6.9981614945000004E-01  0.0000000000000000E+00  1.5124784613000000E+00  0.0000000000000000E+00  0.0000000000000000E+00  9.8852697204999995E-01 -5.3045674889000000E-03  4.6343375115000002E-02 -9.2795946451000000E-01  1.1534351036000000E+01  0.0000000000000000E+00  0.0000000000000000E+00  0.0000000000000000E+00  0.0000000000000000E+00  0.0000000000000000E+00
  8.7488933830000004E-01  5.0717808056000002E-01  0.0000000000000000E+00  1.3314568945000000E+00  0.0000000000000000E+00  0.0000000000000000E+00  9.5261688289000002E-01 -5.3515249523999997E-02  3.6356199328000001E-02 -4.5908212529999998E-01  1.1622694711999999E+01  0.0000000000000000E+00  0.0000000000000000E+00  0.0000000000000000E+00  0.0000000000000000E+00  0.0000000000000000E+00
  8.4639970637999995E-01  4.0846110321000001E-01  0.0000000000000000E+00  1.2379223641999999E+00  0.0000000000000000E+00  0.0000000000000000E+00  9.3863932045999998E-01 -5.3898287864000000E-02  5.0463076512999999E-02 -2.1289129376999999E-01  1.1548707458999999E+01  0.0000000000000000E+00  0.0000000000000000E+00  0.0000000000000000E+00  0.0000000000000000E+00  0.0000000000000000E+00
  8.3716284593000001E-01  3.3260883709000000E-01  0.0000000000000000E+00  1.1541116227999999E+00  0.0000000000000000E+00  0.0000000000000000E+00  9.2490733481999998E-01 -4.3551809481000001E-02  2.4873013191999999E-02 -3.4418528287000000E-01  1.1603576174000001E+01  0.0000000000000000E+00  0.0000000000000000E+00  0.0000000000000000E+00  0.0000000000000000E+00  0.0000000000000000E+00
  8.2025968180999997E-01  2.6656801170000000E-01  0.0000000000000000E+00  1.1029190859000000E+00  0.0000000000000000E+00  0.0000000000000000E+00  9.1316465388000001E-01 -5.5601593283000003E-02 -7.8704922879000005E-03 -3.8980279998000002E-02  1.1677046417000000E+01  0.0000000000000000E+00  0.0000000000000000E+00  0.0000000000000000E+00  0.0000000000000000E+00  0.0000000000000000E+00
  8.0702908121000005E-01  2.2778149933000000E-01  0.0000000000000000E+00  1.1111177372000001E+00  0.0000000000000000E+00  0.0000000000000000E+00  9.1900802839999995E-01 -4.4412576283999999E-02 -2.1732464412999999E-02  1.7272904379000001E-01  1.1589573592000001E+01  0.0000000000000000E+00  0.0000000000000000E+00  0.0000000000000000E+00  0.0000000000000000E+00  0.0000000000000000E+00
  7.8839600155000000E-01  1.9958966731000000E-01  0.0000000000000000E+00  1.1417007125000000E+00  0.0000000000000000E+00  0.0000000000000000E+00  9.2772004198000002E-01 -4.0477071729000003E-02 -2.7652113531000000E-02  2.6008229819000001E-01  1.1586745092999999E+01  0.0000000000000000E+00  0.0000000000000000E+00  0.0000000000000000E+00  0.0000000000000000E+00  0.0000000000000000E+00
  7.6904930829999996E-01  1.6322834556999999E-01  0.0000000000000000E+00  1.2080167449000001E+00  0.0000000000000000E+00  0.0000000000000000E+00  9.4967292238000001E-01 -3.4536213941999999E-03 -3.7934807498000003E-02  5.9563849273000002E-01  1.1487783853000000E+01  0.0000000000000000E+00  0.0000000000000000E+00  0.0000000000000000E+00  0.0000000000000000E+00  0.0000000000000000E+00
