# CREATED BY GENE DIAGNOSTICS TOOL on Tue Apr 26 14:12:17 2022
# diag: zprofile, run(s): 0035, time window: 0-1128(1 steps), species: i
# original data path: /marconi_scratch/userexternal/pmulholl/p40/scanfiles0006/
# normalization: L_ref=1.65m
#
# variable A = phi
#  z/qR       <|A|>       <|A|²>^½    <|A²|-|A|²
 -3.1416E+00  0.0000E+00  8.7194E-05  8.7194E-05
 -3.0925E+00  0.0000E+00  8.9712E-05  8.9712E-05
 -3.0434E+00  0.0000E+00  9.6498E-05  9.6498E-05
 -2.9943E+00  0.0000E+00  9.9495E-05  9.9495E-05
 -2.9452E+00  0.0000E+00  1.0235E-04  1.0235E-04
 -2.8962E+00  0.0000E+00  1.0385E-04  1.0385E-04
 -2.8471E+00  0.0000E+00  1.0519E-04  1.0519E-04
 -2.7980E+00  0.0000E+00  1.0420E-04  1.0420E-04
 -2.7489E+00  0.0000E+00  1.0370E-04  1.0370E-04
 -2.6998E+00  0.0000E+00  9.9364E-05  9.9364E-05
 -2.6507E+00  0.0000E+00  9.6225E-05  9.6225E-05
 -2.6016E+00  0.0000E+00  9.3461E-05  9.3461E-05
 -2.5525E+00  0.0000E+00  8.8353E-05  8.8353E-05
 -2.5035E+00  0.0000E+00  7.9596E-05  7.9596E-05
 -2.4544E+00  0.0000E+00  7.1658E-05  7.1658E-05
 -2.4053E+00  0.0000E+00  6.4991E-05  6.4991E-05
 -2.3562E+00  0.0000E+00  6.2323E-05  6.2323E-05
 -2.3071E+00  0.0000E+00  6.0976E-05  6.0976E-05
 -2.2580E+00  0.0000E+00  6.1952E-05  6.1952E-05
 -2.2089E+00  0.0000E+00  6.3130E-05  6.3130E-05
 -2.1598E+00  0.0000E+00  6.6324E-05  6.6324E-05
 -2.1108E+00  0.0000E+00  6.8220E-05  6.8220E-05
 -2.0617E+00  0.0000E+00  7.1288E-05  7.1288E-05
 -2.0126E+00  0.0000E+00  7.4494E-05  7.4494E-05
 -1.9635E+00  0.0000E+00  7.8592E-05  7.8592E-05
 -1.9144E+00  0.0000E+00  8.2396E-05  8.2396E-05
 -1.8653E+00  0.0000E+00  8.5854E-05  8.5854E-05
 -1.8162E+00  0.0000E+00  8.7670E-05  8.7670E-05
 -1.7671E+00  0.0000E+00  9.3781E-05  9.3781E-05
 -1.7181E+00  0.0000E+00  9.5722E-05  9.5722E-05
 -1.6690E+00  0.0000E+00  9.7393E-05  9.7393E-05
 -1.6199E+00  0.0000E+00  9.8656E-05  9.8656E-05
 -1.5708E+00  0.0000E+00  9.7740E-05  9.7740E-05
 -1.5217E+00  0.0000E+00  9.6643E-05  9.6643E-05
 -1.4726E+00  0.0000E+00  9.6535E-05  9.6535E-05
 -1.4235E+00  0.0000E+00  9.3675E-05  9.3675E-05
 -1.3744E+00  0.0000E+00  9.0251E-05  9.0251E-05
 -1.3254E+00  0.0000E+00  8.2849E-05  8.2849E-05
 -1.2763E+00  0.0000E+00  7.8271E-05  7.8271E-05
 -1.2272E+00  0.0000E+00  8.0728E-05  8.0728E-05
 -1.1781E+00  0.0000E+00  8.2270E-05  8.2270E-05
 -1.1290E+00  0.0000E+00  8.4087E-05  8.4087E-05
 -1.0799E+00  0.0000E+00  8.5065E-05  8.5065E-05
 -1.0308E+00  0.0000E+00  8.7401E-05  8.7401E-05
 -9.8175E-01  0.0000E+00  9.1518E-05  9.1518E-05
 -9.3266E-01  0.0000E+00  9.4282E-05  9.4282E-05
 -8.8357E-01  0.0000E+00  9.6023E-05  9.6023E-05
 -8.3449E-01  0.0000E+00  9.6358E-05  9.6358E-05
 -7.8540E-01  0.0000E+00  9.6308E-05  9.6308E-05
 -7.3631E-01  0.0000E+00  9.6438E-05  9.6438E-05
 -6.8722E-01  0.0000E+00  9.7689E-05  9.7689E-05
 -6.3814E-01  0.0000E+00  1.0123E-04  1.0123E-04
 -5.8905E-01  0.0000E+00  1.0251E-04  1.0251E-04
 -5.3996E-01  0.0000E+00  1.0536E-04  1.0536E-04
 -4.9087E-01  0.0000E+00  1.0765E-04  1.0765E-04
 -4.4179E-01  0.0000E+00  1.0880E-04  1.0880E-04
 -3.9270E-01  0.0000E+00  1.0889E-04  1.0889E-04
 -3.4361E-01  0.0000E+00  1.1018E-04  1.1018E-04
 -2.9452E-01  0.0000E+00  1.0947E-04  1.0947E-04
 -2.4544E-01  0.0000E+00  1.0936E-04  1.0936E-04
 -1.9635E-01  0.0000E+00  1.0605E-04  1.0605E-04
 -1.4726E-01  0.0000E+00  1.0439E-04  1.0439E-04
 -9.8175E-02  0.0000E+00  1.0667E-04  1.0667E-04
 -4.9087E-02  0.0000E+00  1.0639E-04  1.0639E-04
  0.0000E+00  0.0000E+00  1.0682E-04  1.0682E-04
  4.9087E-02  0.0000E+00  1.0530E-04  1.0530E-04
  9.8175E-02  0.0000E+00  1.0457E-04  1.0457E-04
  1.4726E-01  0.0000E+00  1.0092E-04  1.0092E-04
  1.9635E-01  0.0000E+00  1.0163E-04  1.0163E-04
