# CREATED BY GENE DIAGNOSTICS TOOL on Tue Apr 26 14:14:09 2022
# diag: zprofile, run(s): 0050, time window: 0-512.544(1 steps), species: i
# original data path: /marconi_scratch/userexternal/pmulholl/p40/scanfiles0006/
# normalization: L_ref=1.65m
#
# variable A = phi
#  z/qR       <|A|>       <|A|²>^½    <|A²|-|A|²
 -3.1416E+00  0.0000E+00  8.9816E+10  8.9816E+10
 -3.0925E+00  0.0000E+00  8.7942E+10  8.7942E+10
 -3.0434E+00  0.0000E+00  9.0726E+10  9.0726E+10
 -2.9943E+00  0.0000E+00  1.0073E+11  1.0073E+11
 -2.9452E+00  0.0000E+00  1.0530E+11  1.0530E+11
 -2.8962E+00  0.0000E+00  1.1029E+11  1.1029E+11
 -2.8471E+00  0.0000E+00  1.0026E+11  1.0026E+11
 -2.7980E+00  0.0000E+00  8.0026E+10  8.0026E+10
 -2.7489E+00  0.0000E+00  6.5289E+10  6.5289E+10
 -2.6998E+00  0.0000E+00  7.4269E+10  7.4269E+10
 -2.6507E+00  0.0000E+00  9.6987E+10  9.6987E+10
 -2.6016E+00  0.0000E+00  1.2920E+11  1.2920E+11
 -2.5525E+00  0.0000E+00  1.3674E+11  1.3674E+11
 -2.5035E+00  0.0000E+00  1.4028E+11  1.4028E+11
 -2.4544E+00  0.0000E+00  1.3683E+11  1.3683E+11
 -2.4053E+00  0.0000E+00  1.6882E+11  1.6882E+11
 -2.3562E+00  0.0000E+00  2.2353E+11  2.2353E+11
 -2.3071E+00  0.0000E+00  2.6654E+11  2.6654E+11
 -2.2580E+00  0.0000E+00  2.7670E+11  2.7670E+11
 -2.2089E+00  0.0000E+00  3.2506E+11  3.2506E+11
 -2.1598E+00  0.0000E+00  4.5222E+11  4.5222E+11
 -2.1108E+00  0.0000E+00  7.1532E+11  7.1532E+11
 -2.0617E+00  0.0000E+00  1.0211E+12  1.0211E+12
 -2.0126E+00  0.0000E+00  1.2705E+12  1.2705E+12
 -1.9635E+00  0.0000E+00  1.3913E+12  1.3913E+12
 -1.9144E+00  0.0000E+00  1.4244E+12  1.4244E+12
 -1.8653E+00  0.0000E+00  1.2970E+12  1.2970E+12
 -1.8162E+00  0.0000E+00  1.0422E+12  1.0422E+12
 -1.7671E+00  0.0000E+00  7.4010E+11  7.4010E+11
 -1.7181E+00  0.0000E+00  4.5591E+11  4.5591E+11
 -1.6690E+00  0.0000E+00  2.2851E+11  2.2851E+11
 -1.6199E+00  0.0000E+00  5.4009E+10  5.4009E+10
 -1.5708E+00  0.0000E+00  8.4483E+10  8.4483E+10
 -1.5217E+00  0.0000E+00  1.4166E+11  1.4166E+11
 -1.4726E+00  0.0000E+00  1.9234E+11  1.9234E+11
