# CREATED BY GENE DIAGNOSTICS TOOL on Tue Apr 26 14:14:46 2022
# diag: zprofile, run(s): 0055, time window: 0-342.3892(1 steps), species: i
# original data path: /marconi_scratch/userexternal/pmulholl/p40/scanfiles0006/
# normalization: L_ref=1.65m
#
# variable A = phi
#  z/qR       <|A|>       <|A|²>^½    <|A²|-|A|²
 -3.1416E+00  0.0000E+00  2.1564E+04  2.1564E+04
 -3.0925E+00  0.0000E+00  2.2801E+04  2.2801E+04
 -3.0434E+00  0.0000E+00  2.6752E+04  2.6752E+04
 -2.9943E+00  0.0000E+00  2.9087E+04  2.9087E+04
 -2.9452E+00  0.0000E+00  3.0832E+04  3.0832E+04
 -2.8962E+00  0.0000E+00  3.3094E+04  3.3094E+04
 -2.8471E+00  0.0000E+00  3.3859E+04  3.3859E+04
 -2.7980E+00  0.0000E+00  3.3305E+04  3.3305E+04
 -2.7489E+00  0.0000E+00  3.2181E+04  3.2181E+04
 -2.6998E+00  0.0000E+00  2.9074E+04  2.9074E+04
 -2.6507E+00  0.0000E+00  2.6691E+04  2.6691E+04
 -2.6016E+00  0.0000E+00  2.5452E+04  2.5452E+04
 -2.5525E+00  0.0000E+00  2.1810E+04  2.1810E+04
 -2.5035E+00  0.0000E+00  1.7078E+04  1.7078E+04
 -2.4544E+00  0.0000E+00  1.2870E+04  1.2870E+04
 -2.4053E+00  0.0000E+00  9.4836E+03  9.4836E+03
 -2.3562E+00  0.0000E+00  8.1132E+03  8.1132E+03
 -2.3071E+00  0.0000E+00  7.1720E+03  7.1720E+03
 -2.2580E+00  0.0000E+00  6.7309E+03  6.7309E+03
 -2.2089E+00  0.0000E+00  7.8950E+03  7.8950E+03
 -2.1598E+00  0.0000E+00  1.2804E+04  1.2804E+04
 -2.1108E+00  0.0000E+00  1.4817E+04  1.4817E+04
 -2.0617E+00  0.0000E+00  1.9010E+04  1.9010E+04
 -2.0126E+00  0.0000E+00  2.2914E+04  2.2914E+04
 -1.9635E+00  0.0000E+00  2.6862E+04  2.6862E+04
 -1.9144E+00  0.0000E+00  3.2066E+04  3.2066E+04
 -1.8653E+00  0.0000E+00  3.7201E+04  3.7201E+04
 -1.8162E+00  0.0000E+00  4.1774E+04  4.1774E+04
 -1.7671E+00  0.0000E+00  5.0575E+04  5.0575E+04
 -1.7181E+00  0.0000E+00  5.5544E+04  5.5544E+04
