# CREATED BY GENE DIAGNOSTICS TOOL on Tue Apr 26 14:13:48 2022
# diag: zprofile, run(s): 0046, time window: 0-2000(1 steps), species: i
# original data path: /marconi_scratch/userexternal/pmulholl/p40/scanfiles0006/
# normalization: L_ref=1.65m
#
# variable A = phi
#  z/qR       <|A|>       <|A|²>^½    <|A²|-|A|²
 -3.1416E+00  0.0000E+00  6.3057E+12  6.3057E+12
 -3.0925E+00  0.0000E+00  5.9448E+12  5.9448E+12
 -3.0434E+00  0.0000E+00  6.2738E+12  6.2738E+12
 -2.9943E+00  0.0000E+00  7.2545E+12  7.2545E+12
 -2.9452E+00  0.0000E+00  8.2404E+12  8.2404E+12
 -2.8962E+00  0.0000E+00  9.4424E+12  9.4424E+12
 -2.8471E+00  0.0000E+00  1.0035E+13  1.0035E+13
 -2.7980E+00  0.0000E+00  9.8575E+12  9.8575E+12
 -2.7489E+00  0.0000E+00  9.4537E+12  9.4537E+12
 -2.6998E+00  0.0000E+00  8.1894E+12  8.1894E+12
 -2.6507E+00  0.0000E+00  7.4079E+12  7.4079E+12
 -2.6016E+00  0.0000E+00  7.0657E+12  7.0657E+12
 -2.5525E+00  0.0000E+00  5.7676E+12  5.7676E+12
 -2.5035E+00  0.0000E+00  4.3551E+12  4.3551E+12
 -2.4544E+00  0.0000E+00  3.5902E+12  3.5902E+12
 -2.4053E+00  0.0000E+00  2.6607E+12  2.6607E+12
 -2.3562E+00  0.0000E+00  1.9621E+12  1.9621E+12
 -2.3071E+00  0.0000E+00  1.4112E+12  1.4112E+12
 -2.2580E+00  0.0000E+00  1.2903E+12  1.2903E+12
 -2.2089E+00  0.0000E+00  1.1215E+12  1.1215E+12
 -2.1598E+00  0.0000E+00  9.0911E+11  9.0911E+11
 -2.1108E+00  0.0000E+00  1.2268E+12  1.2268E+12
 -2.0617E+00  0.0000E+00  2.2810E+12  2.2810E+12
 -2.0126E+00  0.0000E+00  3.6034E+12  3.6034E+12
 -1.9635E+00  0.0000E+00  5.5592E+12  5.5592E+12
 -1.9144E+00  0.0000E+00  7.6101E+12  7.6101E+12
 -1.8653E+00  0.0000E+00  1.0004E+13  1.0004E+13
 -1.8162E+00  0.0000E+00  1.2826E+13  1.2826E+13
 -1.7671E+00  0.0000E+00  1.5578E+13  1.5578E+13
 -1.7181E+00  0.0000E+00  1.8401E+13  1.8401E+13
 -1.6690E+00  0.0000E+00  2.0873E+13  2.0873E+13
 -1.6199E+00  0.0000E+00  2.3663E+13  2.3663E+13
 -1.5708E+00  0.0000E+00  2.4247E+13  2.4247E+13
 -1.5217E+00  0.0000E+00  2.4596E+13  2.4596E+13
 -1.4726E+00  0.0000E+00  2.4927E+13  2.4927E+13
 -1.4235E+00  0.0000E+00  2.3228E+13  2.3228E+13
 -1.3744E+00  0.0000E+00  2.1265E+13  2.1265E+13
 -1.3254E+00  0.0000E+00  1.9149E+13  1.9149E+13
 -1.2763E+00  0.0000E+00  1.7247E+13  1.7247E+13
 -1.2272E+00  0.0000E+00  1.4974E+13  1.4974E+13
 -1.1781E+00  0.0000E+00  1.3041E+13  1.3041E+13
 -1.1290E+00  0.0000E+00  1.1512E+13  1.1512E+13
 -1.0799E+00  0.0000E+00  9.2366E+12  9.2366E+12
 -1.0308E+00  0.0000E+00  7.5359E+12  7.5359E+12
 -9.8175E-01  0.0000E+00  5.3042E+12  5.3042E+12
 -9.3266E-01  0.0000E+00  4.2571E+12  4.2571E+12
 -8.8357E-01  0.0000E+00  3.1887E+12  3.1887E+12
 -8.3449E-01  0.0000E+00  3.1660E+12  3.1660E+12
 -7.8540E-01  0.0000E+00  3.4596E+12  3.4596E+12
 -7.3631E-01  0.0000E+00  3.6228E+12  3.6228E+12
 -6.8722E-01  0.0000E+00  3.7741E+12  3.7741E+12
 -6.3814E-01  0.0000E+00  4.0972E+12  4.0972E+12
 -5.8905E-01  0.0000E+00  4.3415E+12  4.3415E+12
 -5.3996E-01  0.0000E+00  4.7453E+12  4.7453E+12
 -4.9087E-01  0.0000E+00  5.2532E+12  5.2532E+12
 -4.4179E-01  0.0000E+00  5.8942E+12  5.8942E+12
 -3.9270E-01  0.0000E+00  6.6021E+12  6.6021E+12
 -3.4361E-01  0.0000E+00  7.5249E+12  7.5249E+12
 -2.9452E-01  0.0000E+00  8.0331E+12  8.0331E+12
 -2.4544E-01  0.0000E+00  8.5338E+12  8.5338E+12
 -1.9635E-01  0.0000E+00  8.7601E+12  8.7601E+12
 -1.4726E-01  0.0000E+00  9.4432E+12  9.4432E+12
 -9.8175E-02  0.0000E+00  1.0205E+13  1.0205E+13
 -4.9087E-02  0.0000E+00  1.0873E+13  1.0873E+13
  0.0000E+00  0.0000E+00  1.1547E+13  1.1547E+13
  4.9087E-02  0.0000E+00  1.1286E+13  1.1286E+13
  9.8175E-02  0.0000E+00  1.1102E+13  1.1102E+13
  1.4726E-01  0.0000E+00  1.0893E+13  1.0893E+13
  1.9635E-01  0.0000E+00  1.0705E+13  1.0705E+13
  2.4544E-01  0.0000E+00  1.0156E+13  1.0156E+13
  2.9452E-01  0.0000E+00  9.5374E+12  9.5374E+12
  3.4361E-01  0.0000E+00  8.7769E+12  8.7769E+12
  3.9270E-01  0.0000E+00  7.8302E+12  7.8302E+12
  4.4179E-01  0.0000E+00  7.0914E+12  7.0914E+12
  4.9087E-01  0.0000E+00  6.3436E+12  6.3436E+12
  5.3996E-01  0.0000E+00  6.0195E+12  6.0195E+12
  5.8905E-01  0.0000E+00  5.5308E+12  5.5308E+12
  6.3814E-01  0.0000E+00  5.2387E+12  5.2387E+12
  6.8722E-01  0.0000E+00  4.9640E+12  4.9640E+12
  7.3631E-01  0.0000E+00  4.8847E+12  4.8847E+12
