# CREATED BY GENE DIAGNOSTICS TOOL on Wed Nov 25 10:36:05 2020
# diag: zprofile, run(s): 0024, time window: 290-290.745(3 steps), species: ions
# original data path: /ptmp/jproll/critgrad/TEMgradn/W7XSC/bean/scanfiles0002/
# normalization: L_ref=1.65m
#
# variable A = phi
#  z/qR       <|A|>       <|A|²>^½    <|A²|-|A|²
 -3.1416E+00  0.0000E+00  7.3950E+02  7.3950E+02
 -3.0925E+00  0.0000E+00  7.6208E+02  7.6208E+02
 -3.0434E+00  0.0000E+00  8.3570E+02  8.3570E+02
 -2.9943E+00  0.0000E+00  9.4493E+02  9.4493E+02
 -2.9452E+00  0.0000E+00  1.1076E+03  1.1076E+03
 -2.8962E+00  0.0000E+00  1.2779E+03  1.2779E+03
 -2.8471E+00  0.0000E+00  1.3949E+03  1.3949E+03
 -2.7980E+00  0.0000E+00  1.4913E+03  1.4913E+03
 -2.7489E+00  0.0000E+00  1.4796E+03  1.4796E+03
 -2.6998E+00  0.0000E+00  1.3954E+03  1.3954E+03
 -2.6507E+00  0.0000E+00  1.2893E+03  1.2893E+03
 -2.6016E+00  0.0000E+00  1.2097E+03  1.2097E+03
 -2.5525E+00  0.0000E+00  1.1465E+03  1.1465E+03
 -2.5035E+00  0.0000E+00  1.1019E+03  1.1019E+03
 -2.4544E+00  0.0000E+00  1.0651E+03  1.0651E+03
 -2.4053E+00  0.0000E+00  1.0357E+03  1.0357E+03
 -2.3562E+00  0.0000E+00  1.0068E+03  1.0068E+03
 -2.3071E+00  0.0000E+00  1.0143E+03  1.0143E+03
 -2.2580E+00  0.0000E+00  1.0640E+03  1.0640E+03
 -2.2089E+00  0.0000E+00  1.1414E+03  1.1414E+03
 -2.1598E+00  0.0000E+00  1.2554E+03  1.2554E+03
 -2.1108E+00  0.0000E+00  1.4269E+03  1.4269E+03
 -2.0617E+00  0.0000E+00  1.6403E+03  1.6403E+03
 -2.0126E+00  0.0000E+00  1.8773E+03  1.8773E+03
 -1.9635E+00  0.0000E+00  2.1056E+03  2.1056E+03
 -1.9144E+00  0.0000E+00  2.2755E+03  2.2755E+03
 -1.8653E+00  0.0000E+00  2.4173E+03  2.4173E+03
 -1.8162E+00  0.0000E+00  2.7992E+03  2.7992E+03
 -1.7671E+00  0.0000E+00  3.4014E+03  3.4014E+03
 -1.7181E+00  0.0000E+00  4.2131E+03  4.2131E+03
 -1.6690E+00  0.0000E+00  5.0439E+03  5.0439E+03
 -1.6199E+00  0.0000E+00  5.6230E+03  5.6230E+03
 -1.5708E+00  0.0000E+00  6.0142E+03  6.0142E+03
 -1.5217E+00  0.0000E+00  5.9264E+03  5.9264E+03
 -1.4726E+00  0.0000E+00  5.7111E+03  5.7111E+03
