# CREATED BY GENE DIAGNOSTICS TOOL on Wed Nov 25 10:33:48 2020
# diag: zprofile, run(s): 0020, time window: 60-70.98(44 steps), species: ions
# original data path: /ptmp/jproll/critgrad/TEMgradn/W7XSC/bean/scanfiles0002/
# normalization: L_ref=1.65m
#
# variable A = phi
#  z/qR       <|A|>       <|A|²>^½    <|A²|-|A|²
 -3.1416E+00  0.0000E+00  6.6607E+03  6.6607E+03
 -3.0925E+00  0.0000E+00  6.5506E+03  6.5506E+03
 -3.0434E+00  0.0000E+00  6.5323E+03  6.5323E+03
 -2.9943E+00  0.0000E+00  6.8707E+03  6.8707E+03
 -2.9452E+00  0.0000E+00  6.8174E+03  6.8174E+03
 -2.8962E+00  0.0000E+00  6.9253E+03  6.9253E+03
 -2.8471E+00  0.0000E+00  7.1414E+03  7.1414E+03
 -2.7980E+00  0.0000E+00  7.0347E+03  7.0347E+03
 -2.7489E+00  0.0000E+00  6.9987E+03  6.9987E+03
 -2.6998E+00  0.0000E+00  6.9854E+03  6.9854E+03
 -2.6507E+00  0.0000E+00  7.0455E+03  7.0455E+03
 -2.6016E+00  0.0000E+00  6.8006E+03  6.8006E+03
 -2.5525E+00  0.0000E+00  6.7191E+03  6.7191E+03
 -2.5035E+00  0.0000E+00  6.7261E+03  6.7261E+03
 -2.4544E+00  0.0000E+00  6.6746E+03  6.6746E+03
 -2.4053E+00  0.0000E+00  6.7840E+03  6.7840E+03
 -2.3562E+00  0.0000E+00  6.8165E+03  6.8165E+03
 -2.3071E+00  0.0000E+00  6.8959E+03  6.8959E+03
 -2.2580E+00  0.0000E+00  7.0185E+03  7.0185E+03
 -2.2089E+00  0.0000E+00  7.1897E+03  7.1897E+03
 -2.1598E+00  0.0000E+00  7.4791E+03  7.4791E+03
 -2.1108E+00  0.0000E+00  7.9631E+03  7.9631E+03
 -2.0617E+00  0.0000E+00  8.7046E+03  8.7046E+03
 -2.0126E+00  0.0000E+00  9.7421E+03  9.7421E+03
 -1.9635E+00  0.0000E+00  1.1149E+04  1.1149E+04
 -1.9144E+00  0.0000E+00  1.2888E+04  1.2888E+04
 -1.8653E+00  0.0000E+00  1.4617E+04  1.4617E+04
 -1.8162E+00  0.0000E+00  1.6161E+04  1.6161E+04
 -1.7671E+00  0.0000E+00  1.7858E+04  1.7858E+04
 -1.7181E+00  0.0000E+00  1.8324E+04  1.8324E+04
 -1.6690E+00  0.0000E+00  1.8769E+04  1.8769E+04
 -1.6199E+00  0.0000E+00  1.9982E+04  1.9982E+04
 -1.5708E+00  0.0000E+00  2.0984E+04  2.0984E+04
 -1.5217E+00  0.0000E+00  2.2865E+04  2.2865E+04
 -1.4726E+00  0.0000E+00  2.4012E+04  2.4012E+04
 -1.4235E+00  0.0000E+00  2.5251E+04  2.5251E+04
 -1.3744E+00  0.0000E+00  2.5402E+04  2.5402E+04
 -1.3254E+00  0.0000E+00  2.5297E+04  2.5297E+04
 -1.2763E+00  0.0000E+00  2.5159E+04  2.5159E+04
 -1.2272E+00  0.0000E+00  2.3841E+04  2.3841E+04
 -1.1781E+00  0.0000E+00  2.3187E+04  2.3187E+04
 -1.1290E+00  0.0000E+00  2.1961E+04  2.1961E+04
 -1.0799E+00  0.0000E+00  2.0722E+04  2.0722E+04
 -1.0308E+00  0.0000E+00  1.9286E+04  1.9286E+04
 -9.8175E-01  0.0000E+00  1.7684E+04  1.7684E+04
 -9.3266E-01  0.0000E+00  1.6552E+04  1.6552E+04
 -8.8357E-01  0.0000E+00  1.5477E+04  1.5477E+04
 -8.3449E-01  0.0000E+00  1.4390E+04  1.4390E+04
 -7.8540E-01  0.0000E+00  1.3159E+04  1.3159E+04
 -7.3631E-01  0.0000E+00  1.1962E+04  1.1962E+04
 -6.8722E-01  0.0000E+00  1.1061E+04  1.1061E+04
 -6.3814E-01  0.0000E+00  1.0085E+04  1.0085E+04
 -5.8905E-01  0.0000E+00  9.3934E+03  9.3934E+03
 -5.3996E-01  0.0000E+00  8.6714E+03  8.6714E+03
 -4.9087E-01  0.0000E+00  7.6449E+03  7.6449E+03
 -4.4179E-01  0.0000E+00  6.9956E+03  6.9956E+03
 -3.9270E-01  0.0000E+00  6.8281E+03  6.8281E+03
 -3.4361E-01  0.0000E+00  7.0786E+03  7.0786E+03
 -2.9452E-01  0.0000E+00  7.7282E+03  7.7282E+03
 -2.4544E-01  0.0000E+00  8.2666E+03  8.2666E+03
 -1.9635E-01  0.0000E+00  9.0813E+03  9.0813E+03
 -1.4726E-01  0.0000E+00  9.7459E+03  9.7459E+03
 -9.8175E-02  0.0000E+00  1.0234E+04  1.0234E+04
 -4.9087E-02  0.0000E+00  1.0976E+04  1.0976E+04
  0.0000E+00  0.0000E+00  1.1173E+04  1.1173E+04
  4.9087E-02  0.0000E+00  1.0940E+04  1.0940E+04
  9.8175E-02  0.0000E+00  1.0168E+04  1.0168E+04
  1.4726E-01  0.0000E+00  9.6634E+03  9.6634E+03
  1.9635E-01  0.0000E+00  8.9864E+03  8.9864E+03
  2.4544E-01  0.0000E+00  8.1555E+03  8.1555E+03
  2.9452E-01  0.0000E+00  7.6202E+03  7.6202E+03
  3.4361E-01  0.0000E+00  6.9724E+03  6.9724E+03
  3.9270E-01  0.0000E+00  6.7174E+03  6.7174E+03
  4.4179E-01  0.0000E+00  6.8973E+03  6.8973E+03
  4.9087E-01  0.0000E+00  7.5611E+03  7.5611E+03
  5.3996E-01  0.0000E+00  8.6248E+03  8.6248E+03
  5.8905E-01  0.0000E+00  9.3695E+03  9.3695E+03
  6.3814E-01  0.0000E+00  1.0063E+04  1.0063E+04
  6.8722E-01  0.0000E+00  1.1069E+04  1.1069E+04
  7.3631E-01  0.0000E+00  1.2026E+04  1.2026E+04
  7.8540E-01  0.0000E+00  1.3312E+04  1.3312E+04
  8.3449E-01  0.0000E+00  1.4693E+04  1.4693E+04
  8.8357E-01  0.0000E+00  1.5961E+04  1.5961E+04
  9.3266E-01  0.0000E+00  1.7233E+04  1.7233E+04
  9.8175E-01  0.0000E+00  1.8563E+04  1.8563E+04
  1.0308E+00  0.0000E+00  2.0379E+04  2.0379E+04
  1.0799E+00  0.0000E+00  2.2019E+04  2.2019E+04
