# CREATED BY GENE DIAGNOSTICS TOOL on Fri Nov 20 16:36:33 2020
# diag: zprofile, run(s): 0002, time window: 222-223.344(6 steps), species: ions
# original data path: /ptmp/jproll/critgrad/TEMgradn/W7XSC/bean/scanfiles0002/
# normalization: L_ref=1.65m
#
# variable A = phi
#  z/qR       <|A|>       <|A|²>^½    <|A²|-|A|²
 -3.1416E+00  0.0000E+00  3.8566E+00  3.8566E+00
 -3.0925E+00  0.0000E+00  3.3483E+00  3.3483E+00
 -3.0434E+00  0.0000E+00  3.1903E+00  3.1903E+00
 -2.9943E+00  0.0000E+00  3.3186E+00  3.3186E+00
 -2.9452E+00  0.0000E+00  3.6291E+00  3.6291E+00
 -2.8962E+00  0.0000E+00  4.0912E+00  4.0912E+00
 -2.8471E+00  0.0000E+00  4.5287E+00  4.5287E+00
 -2.7980E+00  0.0000E+00  4.8596E+00  4.8596E+00
 -2.7489E+00  0.0000E+00  4.8776E+00  4.8776E+00
 -2.6998E+00  0.0000E+00  4.6096E+00  4.6096E+00
 -2.6507E+00  0.0000E+00  4.3005E+00  4.3005E+00
 -2.6016E+00  0.0000E+00  3.9858E+00  3.9858E+00
 -2.5525E+00  0.0000E+00  3.7574E+00  3.7574E+00
 -2.5035E+00  0.0000E+00  3.5604E+00  3.5604E+00
 -2.4544E+00  0.0000E+00  3.4090E+00  3.4090E+00
 -2.4053E+00  0.0000E+00  3.3353E+00  3.3353E+00
 -2.3562E+00  0.0000E+00  3.2223E+00  3.2223E+00
 -2.3071E+00  0.0000E+00  3.2152E+00  3.2152E+00
 -2.2580E+00  0.0000E+00  3.3223E+00  3.3223E+00
 -2.2089E+00  0.0000E+00  3.4949E+00  3.4949E+00
 -2.1598E+00  0.0000E+00  3.7554E+00  3.7554E+00
 -2.1108E+00  0.0000E+00  4.0983E+00  4.0983E+00
 -2.0617E+00  0.0000E+00  4.4950E+00  4.4950E+00
 -2.0126E+00  0.0000E+00  4.8489E+00  4.8489E+00
 -1.9635E+00  0.0000E+00  5.1526E+00  5.1526E+00
 -1.9144E+00  0.0000E+00  5.2507E+00  5.2507E+00
 -1.8653E+00  0.0000E+00  5.1308E+00  5.1308E+00
 -1.8162E+00  0.0000E+00  5.1862E+00  5.1862E+00
 -1.7671E+00  0.0000E+00  5.7044E+00  5.7044E+00
 -1.7181E+00  0.0000E+00  6.5485E+00  6.5485E+00
 -1.6690E+00  0.0000E+00  7.7638E+00  7.7638E+00
 -1.6199E+00  0.0000E+00  8.6076E+00  8.6076E+00
 -1.5708E+00  0.0000E+00  9.4025E+00  9.4025E+00
 -1.5217E+00  0.0000E+00  9.1401E+00  9.1401E+00
 -1.4726E+00  0.0000E+00  8.9472E+00  8.9472E+00
 -1.4235E+00  0.0000E+00  8.2276E+00  8.2276E+00
 -1.3744E+00  0.0000E+00  7.7639E+00  7.7639E+00
 -1.3254E+00  0.0000E+00  7.1346E+00  7.1346E+00
 -1.2763E+00  0.0000E+00  6.6663E+00  6.6663E+00
 -1.2272E+00  0.0000E+00  6.2933E+00  6.2933E+00
 -1.1781E+00  0.0000E+00  6.3361E+00  6.3361E+00
 -1.1290E+00  0.0000E+00  6.4046E+00  6.4046E+00
 -1.0799E+00  0.0000E+00  6.6374E+00  6.6374E+00
 -1.0308E+00  0.0000E+00  6.5864E+00  6.5864E+00
 -9.8175E-01  0.0000E+00  6.5240E+00  6.5240E+00
 -9.3266E-01  0.0000E+00  6.5253E+00  6.5253E+00
 -8.8357E-01  0.0000E+00  6.3275E+00  6.3275E+00
 -8.3449E-01  0.0000E+00  6.1172E+00  6.1172E+00
 -7.8540E-01  0.0000E+00  5.8275E+00  5.8275E+00
 -7.3631E-01  0.0000E+00  5.7642E+00  5.7642E+00
 -6.8722E-01  0.0000E+00  5.9590E+00  5.9590E+00
 -6.3814E-01  0.0000E+00  6.0829E+00  6.0829E+00
 -5.8905E-01  0.0000E+00  6.3718E+00  6.3718E+00
 -5.3996E-01  0.0000E+00  6.6547E+00  6.6547E+00
 -4.9087E-01  0.0000E+00  6.7257E+00  6.7257E+00
 -4.4179E-01  0.0000E+00  6.9823E+00  6.9823E+00
 -3.9270E-01  0.0000E+00  7.2734E+00  7.2734E+00
 -3.4361E-01  0.0000E+00  7.5232E+00  7.5232E+00
 -2.9452E-01  0.0000E+00  7.7121E+00  7.7121E+00
 -2.4544E-01  0.0000E+00  7.9409E+00  7.9409E+00
 -1.9635E-01  0.0000E+00  7.9430E+00  7.9430E+00
 -1.4726E-01  0.0000E+00  7.9488E+00  7.9488E+00
 -9.8175E-02  0.0000E+00  7.9714E+00  7.9714E+00
 -4.9087E-02  0.0000E+00  7.8274E+00  7.8274E+00
  0.0000E+00  0.0000E+00  7.8466E+00  7.8466E+00
  4.9087E-02  0.0000E+00  7.8660E+00  7.8660E+00
