# CREATED BY GENE DIAGNOSTICS TOOL on Tue Apr 26 14:12:52 2022
# diag: zprofile, run(s): 0038, time window: 0-454.176(1 steps), species: i
# original data path: /marconi_scratch/userexternal/pmulholl/p40/scanfiles0006/
# normalization: L_ref=1.65m
#
# variable A = phi
#  z/qR       <|A|>       <|A|²>^½    <|A²|-|A|²
 -3.1416E+00  0.0000E+00  3.8237E+05  3.8237E+05
 -3.0925E+00  0.0000E+00  4.0542E+05  4.0542E+05
 -3.0434E+00  0.0000E+00  4.7664E+05  4.7664E+05
 -2.9943E+00  0.0000E+00  5.2074E+05  5.2074E+05
 -2.9452E+00  0.0000E+00  5.5602E+05  5.5602E+05
 -2.8962E+00  0.0000E+00  6.0108E+05  6.0108E+05
 -2.8471E+00  0.0000E+00  6.1812E+05  6.1812E+05
 -2.7980E+00  0.0000E+00  6.1131E+05  6.1131E+05
 -2.7489E+00  0.0000E+00  5.9339E+05  5.9339E+05
 -2.6998E+00  0.0000E+00  5.4027E+05  5.4027E+05
 -2.6507E+00  0.0000E+00  4.9818E+05  4.9818E+05
 -2.6016E+00  0.0000E+00  4.7972E+05  4.7972E+05
 -2.5525E+00  0.0000E+00  4.2076E+05  4.2076E+05
 -2.5035E+00  0.0000E+00  3.4195E+05  3.4195E+05
 -2.4544E+00  0.0000E+00  2.7165E+05  2.7165E+05
 -2.4053E+00  0.0000E+00  2.2411E+05  2.2411E+05
 -2.3562E+00  0.0000E+00  2.0403E+05  2.0403E+05
 -2.3071E+00  0.0000E+00  2.0458E+05  2.0458E+05
 -2.2580E+00  0.0000E+00  2.1522E+05  2.1522E+05
 -2.2089E+00  0.0000E+00  2.6512E+05  2.6512E+05
 -2.1598E+00  0.0000E+00  3.9822E+05  3.9822E+05
 -2.1108E+00  0.0000E+00  4.5556E+05  4.5556E+05
 -2.0617E+00  0.0000E+00  5.5745E+05  5.5745E+05
 -2.0126E+00  0.0000E+00  6.4829E+05  6.4829E+05
