# CREATED BY GENE DIAGNOSTICS TOOL on Tue Apr 26 14:12:42 2022
# diag: zprofile, run(s): 0036, time window: 0-523.68(1 steps), species: i
# original data path: /marconi_scratch/userexternal/pmulholl/p40/scanfiles0006/
# normalization: L_ref=1.65m
#
# variable A = phi
#  z/qR       <|A|>       <|A|²>^½    <|A²|-|A|²
 -3.1416E+00  0.0000E+00  9.2331E-01  9.2331E-01
 -3.0925E+00  0.0000E+00  9.6702E-01  9.6702E-01
 -3.0434E+00  0.0000E+00  1.1405E+00  1.1405E+00
 -2.9943E+00  0.0000E+00  1.2067E+00  1.2067E+00
 -2.9452E+00  0.0000E+00  1.2676E+00  1.2676E+00
 -2.8962E+00  0.0000E+00  1.3146E+00  1.3146E+00
 -2.8471E+00  0.0000E+00  1.3444E+00  1.3444E+00
 -2.7980E+00  0.0000E+00  1.3202E+00  1.3202E+00
 -2.7489E+00  0.0000E+00  1.3027E+00  1.3027E+00
 -2.6998E+00  0.0000E+00  1.1986E+00  1.1986E+00
 -2.6507E+00  0.0000E+00  1.1333E+00  1.1333E+00
 -2.6016E+00  0.0000E+00  1.0874E+00  1.0874E+00
 -2.5525E+00  0.0000E+00  9.5770E-01  9.5770E-01
 -2.5035E+00  0.0000E+00  7.6123E-01  7.6123E-01
 -2.4544E+00  0.0000E+00  5.9672E-01  5.9672E-01
 -2.4053E+00  0.0000E+00  5.0151E-01  5.0151E-01
 -2.3562E+00  0.0000E+00  4.8066E-01  4.8066E-01
 -2.3071E+00  0.0000E+00  4.7191E-01  4.7191E-01
 -2.2580E+00  0.0000E+00  5.0278E-01  5.0278E-01
 -2.2089E+00  0.0000E+00  5.7999E-01  5.7999E-01
 -2.1598E+00  0.0000E+00  7.1345E-01  7.1345E-01
 -2.1108E+00  0.0000E+00  7.7964E-01  7.7964E-01
 -2.0617E+00  0.0000E+00  8.2321E-01  8.2321E-01
 -2.0126E+00  0.0000E+00  8.4989E-01  8.4989E-01
 -1.9635E+00  0.0000E+00  8.8387E-01  8.8387E-01
 -1.9144E+00  0.0000E+00  9.2979E-01  9.2979E-01
 -1.8653E+00  0.0000E+00  9.9079E-01  9.9079E-01
 -1.8162E+00  0.0000E+00  1.0353E+00  1.0353E+00
 -1.7671E+00  0.0000E+00  1.1695E+00  1.1695E+00
 -1.7181E+00  0.0000E+00  1.2230E+00  1.2230E+00
 -1.6690E+00  0.0000E+00  1.2533E+00  1.2533E+00
 -1.6199E+00  0.0000E+00  1.2900E+00  1.2900E+00
 -1.5708E+00  0.0000E+00  1.2758E+00  1.2758E+00
 -1.5217E+00  0.0000E+00  1.2739E+00  1.2739E+00
 -1.4726E+00  0.0000E+00  1.2795E+00  1.2795E+00
 -1.4235E+00  0.0000E+00  1.2455E+00  1.2455E+00
 -1.3744E+00  0.0000E+00  1.1828E+00  1.1828E+00
 -1.3254E+00  0.0000E+00  1.0479E+00  1.0479E+00
 -1.2763E+00  0.0000E+00  9.4724E-01  9.4724E-01
 -1.2272E+00  0.0000E+00  9.8400E-01  9.8400E-01
 -1.1781E+00  0.0000E+00  9.6662E-01  9.6662E-01
 -1.1290E+00  0.0000E+00  9.5125E-01  9.5125E-01
 -1.0799E+00  0.0000E+00  8.7170E-01  8.7170E-01
 -1.0308E+00  0.0000E+00  8.2234E-01  8.2234E-01
 -9.8175E-01  0.0000E+00  7.9999E-01  7.9999E-01
 -9.3266E-01  0.0000E+00  8.2070E-01  8.2070E-01
