# CREATED BY GENE DIAGNOSTICS TOOL on Tue Apr 26 14:10:56 2022
# diag: zprofile, run(s): 0022, time window: 0-2000(1 steps), species: i
# original data path: /marconi_scratch/userexternal/pmulholl/p40/scanfiles0006/
# normalization: L_ref=1.65m
#
# variable A = phi
#  z/qR       <|A|>       <|A|²>^½    <|A²|-|A|²
 -3.1416E+00  0.0000E+00  2.7268E+03  2.7268E+03
 -3.0925E+00  0.0000E+00  2.9178E+03  2.9178E+03
 -3.0434E+00  0.0000E+00  3.4193E+03  3.4193E+03
 -2.9943E+00  0.0000E+00  3.8629E+03  3.8629E+03
 -2.9452E+00  0.0000E+00  4.2431E+03  4.2431E+03
 -2.8962E+00  0.0000E+00  4.7251E+03  4.7251E+03
 -2.8471E+00  0.0000E+00  4.9602E+03  4.9602E+03
 -2.7980E+00  0.0000E+00  5.0125E+03  5.0125E+03
 -2.7489E+00  0.0000E+00  4.9523E+03  4.9523E+03
 -2.6998E+00  0.0000E+00  4.6387E+03  4.6387E+03
 -2.6507E+00  0.0000E+00  4.3641E+03  4.3641E+03
 -2.6016E+00  0.0000E+00  4.3157E+03  4.3157E+03
 -2.5525E+00  0.0000E+00  3.9945E+03  3.9945E+03
 -2.5035E+00  0.0000E+00  3.4721E+03  3.4721E+03
 -2.4544E+00  0.0000E+00  2.9943E+03  2.9943E+03
 -2.4053E+00  0.0000E+00  2.6645E+03  2.6645E+03
 -2.3562E+00  0.0000E+00  2.5293E+03  2.5293E+03
 -2.3071E+00  0.0000E+00  2.6581E+03  2.6581E+03
 -2.2580E+00  0.0000E+00  2.8446E+03  2.8446E+03
 -2.2089E+00  0.0000E+00  3.4581E+03  3.4581E+03
 -2.1598E+00  0.0000E+00  4.9005E+03  4.9005E+03
 -2.1108E+00  0.0000E+00  5.5788E+03  5.5788E+03
 -2.0617E+00  0.0000E+00  6.5777E+03  6.5777E+03
 -2.0126E+00  0.0000E+00  7.4256E+03  7.4256E+03
 -1.9635E+00  0.0000E+00  8.3349E+03  8.3349E+03
 -1.9144E+00  0.0000E+00  9.5360E+03  9.5360E+03
 -1.8653E+00  0.0000E+00  1.0683E+04  1.0683E+04
 -1.8162E+00  0.0000E+00  1.2040E+04  1.2040E+04
 -1.7671E+00  0.0000E+00  1.4366E+04  1.4366E+04
 -1.7181E+00  0.0000E+00  1.5899E+04  1.5899E+04
 -1.6690E+00  0.0000E+00  1.6720E+04  1.6720E+04
 -1.6199E+00  0.0000E+00  1.8006E+04  1.8006E+04
 -1.5708E+00  0.0000E+00  1.7622E+04  1.7622E+04
 -1.5217E+00  0.0000E+00  1.7344E+04  1.7344E+04
 -1.4726E+00  0.0000E+00  1.7452E+04  1.7452E+04
 -1.4235E+00  0.0000E+00  1.6127E+04  1.6127E+04
 -1.3744E+00  0.0000E+00  1.4423E+04  1.4423E+04
 -1.3254E+00  0.0000E+00  1.1683E+04  1.1683E+04
 -1.2763E+00  0.0000E+00  1.0061E+04  1.0061E+04
 -1.2272E+00  0.0000E+00  9.7835E+03  9.7835E+03
 -1.1781E+00  0.0000E+00  9.1457E+03  9.1457E+03
 -1.1290E+00  0.0000E+00  8.4252E+03  8.4252E+03
 -1.0799E+00  0.0000E+00  7.3010E+03  7.3010E+03
 -1.0308E+00  0.0000E+00  6.8241E+03  6.8241E+03
 -9.8175E-01  0.0000E+00  6.7480E+03  6.7480E+03
 -9.3266E-01  0.0000E+00  6.8258E+03  6.8258E+03
 -8.8357E-01  0.0000E+00  7.2107E+03  7.2107E+03
 -8.3449E-01  0.0000E+00  7.9541E+03  7.9541E+03
 -7.8540E-01  0.0000E+00  8.7459E+03  8.7459E+03
 -7.3631E-01  0.0000E+00  9.1180E+03  9.1180E+03
 -6.8722E-01  0.0000E+00  9.4719E+03  9.4719E+03
 -6.3814E-01  0.0000E+00  1.0149E+04  1.0149E+04
 -5.8905E-01  0.0000E+00  1.0611E+04  1.0611E+04
 -5.3996E-01  0.0000E+00  1.1589E+04  1.1589E+04
 -4.9087E-01  0.0000E+00  1.2737E+04  1.2737E+04
 -4.4179E-01  0.0000E+00  1.3673E+04  1.3673E+04
 -3.9270E-01  0.0000E+00  1.4696E+04  1.4696E+04
 -3.4361E-01  0.0000E+00  1.5711E+04  1.5711E+04
 -2.9452E-01  0.0000E+00  1.6304E+04  1.6304E+04
