# CREATED BY GENE DIAGNOSTICS TOOL on Tue Apr 26 14:11:01 2022
# diag: zprofile, run(s): 0023, time window: 0-2000(1 steps), species: i
# original data path: /marconi_scratch/userexternal/pmulholl/p40/scanfiles0006/
# normalization: L_ref=1.65m
#
# variable A = phi
#  z/qR       <|A|>       <|A|²>^½    <|A²|-|A|²
 -3.1416E+00  0.0000E+00  7.5363E+09  7.5363E+09
 -3.0925E+00  0.0000E+00  7.6215E+09  7.6215E+09
 -3.0434E+00  0.0000E+00  8.3975E+09  8.3975E+09
 -2.9943E+00  0.0000E+00  8.8997E+09  8.8997E+09
 -2.9452E+00  0.0000E+00  9.4000E+09  9.4000E+09
 -2.8962E+00  0.0000E+00  9.9529E+09  9.9529E+09
 -2.8471E+00  0.0000E+00  1.0151E+10  1.0151E+10
 -2.7980E+00  0.0000E+00  9.7962E+09  9.7962E+09
 -2.7489E+00  0.0000E+00  9.3554E+09  9.3554E+09
 -2.6998E+00  0.0000E+00  8.2203E+09  8.2203E+09
 -2.6507E+00  0.0000E+00  7.4606E+09  7.4606E+09
 -2.6016E+00  0.0000E+00  6.8826E+09  6.8826E+09
 -2.5525E+00  0.0000E+00  5.7380E+09  5.7380E+09
 -2.5035E+00  0.0000E+00  4.6682E+09  4.6682E+09
 -2.4544E+00  0.0000E+00  4.2599E+09  4.2599E+09
 -2.4053E+00  0.0000E+00  4.0433E+09  4.0433E+09
 -2.3562E+00  0.0000E+00  3.4721E+09  3.4721E+09
 -2.3071E+00  0.0000E+00  3.2520E+09  3.2520E+09
 -2.2580E+00  0.0000E+00  3.5881E+09  3.5881E+09
 -2.2089E+00  0.0000E+00  4.3950E+09  4.3950E+09
 -2.1598E+00  0.0000E+00  5.4139E+09  5.4139E+09
 -2.1108E+00  0.0000E+00  5.6719E+09  5.6719E+09
 -2.0617E+00  0.0000E+00  5.6488E+09  5.6488E+09
 -2.0126E+00  0.0000E+00  5.5988E+09  5.5988E+09
 -1.9635E+00  0.0000E+00  5.8353E+09  5.8353E+09
 -1.9144E+00  0.0000E+00  6.3761E+09  6.3761E+09
 -1.8653E+00  0.0000E+00  7.3116E+09  7.3116E+09
 -1.8162E+00  0.0000E+00  8.5249E+09  8.5249E+09
 -1.7671E+00  0.0000E+00  1.0543E+10  1.0543E+10
 -1.7181E+00  0.0000E+00  1.2002E+10  1.2002E+10
 -1.6690E+00  0.0000E+00  1.2904E+10  1.2904E+10
 -1.6199E+00  0.0000E+00  1.4213E+10  1.4213E+10
 -1.5708E+00  0.0000E+00  1.4166E+10  1.4166E+10
 -1.5217E+00  0.0000E+00  1.4212E+10  1.4212E+10
 -1.4726E+00  0.0000E+00  1.4598E+10  1.4598E+10
 -1.4235E+00  0.0000E+00  1.3884E+10  1.3884E+10
 -1.3744E+00  0.0000E+00  1.2852E+10  1.2852E+10
 -1.3254E+00  0.0000E+00  1.1225E+10  1.1225E+10
 -1.2763E+00  0.0000E+00  1.0262E+10  1.0262E+10
 -1.2272E+00  0.0000E+00  1.0051E+10  1.0051E+10
 -1.1781E+00  0.0000E+00  9.6885E+09  9.6885E+09
 -1.1290E+00  0.0000E+00  9.2325E+09  9.2325E+09
 -1.0799E+00  0.0000E+00  8.5606E+09  8.5606E+09
 -1.0308E+00  0.0000E+00  8.1269E+09  8.1269E+09
 -9.8175E-01  0.0000E+00  7.9960E+09  7.9960E+09
 -9.3266E-01  0.0000E+00  7.4951E+09  7.4951E+09
 -8.8357E-01  0.0000E+00  7.4086E+09  7.4086E+09
 -8.3449E-01  0.0000E+00  7.6905E+09  7.6905E+09
 -7.8540E-01  0.0000E+00  8.1246E+09  8.1246E+09
 -7.3631E-01  0.0000E+00  8.2438E+09  8.2438E+09
 -6.8722E-01  0.0000E+00  8.2736E+09  8.2736E+09
 -6.3814E-01  0.0000E+00  8.6661E+09  8.6661E+09
 -5.8905E-01  0.0000E+00  8.6867E+09  8.6867E+09
 -5.3996E-01  0.0000E+00  9.2240E+09  9.2240E+09
 -4.9087E-01  0.0000E+00  9.9264E+09  9.9264E+09
 -4.4179E-01  0.0000E+00  1.0509E+10  1.0509E+10
 -3.9270E-01  0.0000E+00  1.1105E+10  1.1105E+10
 -3.4361E-01  0.0000E+00  1.1930E+10  1.1930E+10
 -2.9452E-01  0.0000E+00  1.2269E+10  1.2269E+10
 -2.4544E-01  0.0000E+00  1.2491E+10  1.2491E+10
 -1.9635E-01  0.0000E+00  1.2052E+10  1.2052E+10
 -1.4726E-01  0.0000E+00  1.2302E+10  1.2302E+10
 -9.8175E-02  0.0000E+00  1.3237E+10  1.3237E+10
 -4.9087E-02  0.0000E+00  1.3738E+10  1.3738E+10
  0.0000E+00  0.0000E+00  1.4286E+10  1.4286E+10
  4.9087E-02  0.0000E+00  1.3988E+10  1.3988E+10
  9.8175E-02  0.0000E+00  1.3729E+10  1.3729E+10
  1.4726E-01  0.0000E+00  1.3086E+10  1.3086E+10
  1.9635E-01  0.0000E+00  1.3066E+10  1.3066E+10
  2.4544E-01  0.0000E+00  1.3556E+10  1.3556E+10
  2.9452E-01  0.0000E+00  1.3378E+10  1.3378E+10
  3.4361E-01  0.0000E+00  1.2982E+10  1.2982E+10
  3.9270E-01  0.0000E+00  1.2115E+10  1.2115E+10
  4.4179E-01  0.0000E+00  1.1425E+10  1.1425E+10
  4.9087E-01  0.0000E+00  1.0748E+10  1.0748E+10
  5.3996E-01  0.0000E+00  9.9269E+09  9.9269E+09
  5.8905E-01  0.0000E+00  9.2258E+09  9.2258E+09
  6.3814E-01  0.0000E+00  8.9162E+09  8.9162E+09
  6.8722E-01  0.0000E+00  8.3949E+09  8.3949E+09
  7.3631E-01  0.0000E+00  8.1773E+09  8.1773E+09
  7.8540E-01  0.0000E+00  7.9577E+09  7.9577E+09
  8.3449E-01  0.0000E+00  7.3331E+09  7.3331E+09
  8.8357E-01  0.0000E+00  6.7460E+09  6.7460E+09
  9.3266E-01  0.0000E+00  6.4274E+09  6.4274E+09
  9.8175E-01  0.0000E+00  6.5495E+09  6.5495E+09
  1.0308E+00  0.0000E+00  6.5530E+09  6.5530E+09
  1.0799E+00  0.0000E+00  7.0147E+09  7.0147E+09
  1.1290E+00  0.0000E+00  7.9337E+09  7.9337E+09
  1.1781E+00  0.0000E+00  8.4841E+09  8.4841E+09
  1.2272E+00  0.0000E+00  8.9035E+09  8.9035E+09
  1.2763E+00  0.0000E+00  9.0359E+09  9.0359E+09
  1.3254E+00  0.0000E+00  1.0385E+10  1.0385E+10
  1.3744E+00  0.0000E+00  1.2742E+10  1.2742E+10
  1.4235E+00  0.0000E+00  1.4209E+10  1.4209E+10
  1.4726E+00  0.0000E+00  1.5315E+10  1.5315E+10
  1.5217E+00  0.0000E+00  1.5082E+10  1.5082E+10
  1.5708E+00  0.0000E+00  1.5258E+10  1.5258E+10
  1.6199E+00  0.0000E+00  1.5542E+10  1.5542E+10
  1.6690E+00  0.0000E+00  1.4304E+10  1.4304E+10
  1.7181E+00  0.0000E+00  1.3571E+10  1.3571E+10
  1.7671E+00  0.0000E+00  1.2215E+10  1.2215E+10
  1.8162E+00  0.0000E+00  1.0276E+10  1.0276E+10
  1.8653E+00  0.0000E+00  9.1287E+09  9.1287E+09
  1.9144E+00  0.0000E+00  8.1392E+09  8.1392E+09
  1.9635E+00  0.0000E+00  6.9324E+09  6.9324E+09
  2.0126E+00  0.0000E+00  5.9851E+09  5.9851E+09
  2.0617E+00  0.0000E+00  5.0015E+09  5.0015E+09
  2.1108E+00  0.0000E+00  3.9276E+09  3.9276E+09
  2.1598E+00  0.0000E+00  3.4169E+09  3.4169E+09
  2.2089E+00  0.0000E+00  2.2797E+09  2.2797E+09
  2.2580E+00  0.0000E+00  2.0941E+09  2.0941E+09
  2.3071E+00  0.0000E+00  2.3420E+09  2.3420E+09
  2.3562E+00  0.0000E+00  2.9175E+09  2.9175E+09
  2.4053E+00  0.0000E+00  3.6161E+09  3.6161E+09
  2.4544E+00  0.0000E+00  4.8729E+09  4.8729E+09
  2.5035E+00  0.0000E+00  5.9781E+09  5.9781E+09
  2.5525E+00  0.0000E+00  7.5275E+09  7.5275E+09
  2.6016E+00  0.0000E+00  8.6130E+09  8.6130E+09
  2.6507E+00  0.0000E+00  9.0799E+09  9.0799E+09
  2.6998E+00  0.0000E+00  9.7828E+09  9.7828E+09
  2.7489E+00  0.0000E+00  1.0867E+10  1.0867E+10
  2.7980E+00  0.0000E+00  1.1124E+10  1.1124E+10
  2.8471E+00  0.0000E+00  1.1312E+10  1.1312E+10
  2.8962E+00  0.0000E+00  1.0859E+10  1.0859E+10
  2.9452E+00  0.0000E+00  1.0071E+10  1.0071E+10
  2.9943E+00  0.0000E+00  9.2719E+09  9.2719E+09
  3.0434E+00  0.0000E+00  8.5030E+09  8.5030E+09
  3.0925E+00  0.0000E+00  7.3825E+09  7.3825E+09
