# CREATED BY GENE DIAGNOSTICS TOOL on Sun Apr 24 20:30:06 2022
# diag: zprofile, run(s): 0049, time window: 0-48.918(1 steps), species: i
# original data path: /marconi_scratch/userexternal/pmulholl/p38/scanfiles0010/
# normalization: L_ref=1.65m
#
# variable A = phi
#  z/qR       <|A|>       <|A|²>^½    <|A²|-|A|²
 -3.1416E+00  0.0000E+00  4.4986E+04  4.4986E+04
 -3.0925E+00  0.0000E+00  3.8884E+04  3.8884E+04
 -3.0434E+00  0.0000E+00  2.7221E+04  2.7221E+04
 -2.9943E+00  0.0000E+00  3.6530E+04  3.6530E+04
 -2.9452E+00  0.0000E+00  4.7981E+04  4.7981E+04
 -2.8962E+00  0.0000E+00  6.1845E+04  6.1845E+04
 -2.8471E+00  0.0000E+00  7.0158E+04  7.0158E+04
 -2.7980E+00  0.0000E+00  6.6264E+04  6.6264E+04
 -2.7489E+00  0.0000E+00  4.6721E+04  4.6721E+04
 -2.6998E+00  0.0000E+00  2.5824E+04  2.5824E+04
 -2.6507E+00  0.0000E+00  3.6547E+04  3.6547E+04
 -2.6016E+00  0.0000E+00  6.9043E+04  6.9043E+04
 -2.5525E+00  0.0000E+00  1.0499E+05  1.0499E+05
 -2.5035E+00  0.0000E+00  1.5072E+05  1.5072E+05
 -2.4544E+00  0.0000E+00  1.8457E+05  1.8457E+05
 -2.4053E+00  0.0000E+00  2.2970E+05  2.2970E+05
 -2.3562E+00  0.0000E+00  2.6652E+05  2.6652E+05
 -2.3071E+00  0.0000E+00  3.1072E+05  3.1072E+05
 -2.2580E+00  0.0000E+00  3.5631E+05  3.5631E+05
 -2.2089E+00  0.0000E+00  4.1692E+05  4.1692E+05
 -2.1598E+00  0.0000E+00  4.9708E+05  4.9708E+05
 -2.1108E+00  0.0000E+00  6.0085E+05  6.0085E+05
 -2.0617E+00  0.0000E+00  7.1719E+05  7.1719E+05
 -2.0126E+00  0.0000E+00  8.2155E+05  8.2155E+05
 -1.9635E+00  0.0000E+00  8.7095E+05  8.7095E+05
 -1.9144E+00  0.0000E+00  8.4049E+05  8.4049E+05
 -1.8653E+00  0.0000E+00  7.3669E+05  7.3669E+05
 -1.8162E+00  0.0000E+00  5.9734E+05  5.9734E+05
 -1.7671E+00  0.0000E+00  4.3773E+05  4.3773E+05
 -1.7181E+00  0.0000E+00  2.7615E+05  2.7615E+05
 -1.6690E+00  0.0000E+00  1.6131E+05  1.6131E+05
 -1.6199E+00  0.0000E+00  7.8336E+04  7.8336E+04
 -1.5708E+00  0.0000E+00  7.4139E+04  7.4139E+04
 -1.5217E+00  0.0000E+00  8.9576E+04  8.9576E+04
 -1.4726E+00  0.0000E+00  9.7148E+04  9.7148E+04
 -1.4235E+00  0.0000E+00  1.2097E+05  1.2097E+05
 -1.3744E+00  0.0000E+00  1.4381E+05  1.4381E+05
 -1.3254E+00  0.0000E+00  1.6453E+05  1.6453E+05
 -1.2763E+00  0.0000E+00  1.6907E+05  1.6907E+05
 -1.2272E+00  0.0000E+00  1.6613E+05  1.6613E+05
 -1.1781E+00  0.0000E+00  1.6876E+05  1.6876E+05
 -1.1290E+00  0.0000E+00  1.8936E+05  1.8936E+05
 -1.0799E+00  0.0000E+00  2.2212E+05  2.2212E+05
 -1.0308E+00  0.0000E+00  2.7439E+05  2.7439E+05
 -9.8175E-01  0.0000E+00  3.2534E+05  3.2534E+05
 -9.3266E-01  0.0000E+00  3.7922E+05  3.7922E+05
 -8.8357E-01  0.0000E+00  4.4601E+05  4.4601E+05
 -8.3449E-01  0.0000E+00  5.1576E+05  5.1576E+05
 -7.8540E-01  0.0000E+00  6.0084E+05  6.0084E+05
 -7.3631E-01  0.0000E+00  6.7543E+05  6.7543E+05
 -6.8722E-01  0.0000E+00  7.3625E+05  7.3625E+05
 -6.3814E-01  0.0000E+00  7.9743E+05  7.9743E+05
 -5.8905E-01  0.0000E+00  8.6040E+05  8.6040E+05
 -5.3996E-01  0.0000E+00  9.3576E+05  9.3576E+05
 -4.9087E-01  0.0000E+00  1.0373E+06  1.0373E+06
 -4.4179E-01  0.0000E+00  1.2808E+06  1.2808E+06
 -3.9270E-01  0.0000E+00  1.6677E+06  1.6677E+06
 -3.4361E-01  0.0000E+00  2.2010E+06  2.2010E+06
 -2.9452E-01  0.0000E+00  2.7230E+06  2.7230E+06
 -2.4544E-01  0.0000E+00  3.1924E+06  3.1924E+06
 -1.9635E-01  0.0000E+00  3.4467E+06  3.4467E+06
 -1.4726E-01  0.0000E+00  3.5698E+06  3.5698E+06
 -9.8175E-02  0.0000E+00  3.5693E+06  3.5693E+06
 -4.9087E-02  0.0000E+00  3.4631E+06  3.4631E+06
  0.0000E+00  0.0000E+00  3.4619E+06  3.4619E+06
  4.9087E-02  0.0000E+00  3.4630E+06  3.4630E+06
  9.8175E-02  0.0000E+00  3.5692E+06  3.5692E+06
  1.4726E-01  0.0000E+00  3.5696E+06  3.5696E+06
  1.9635E-01  0.0000E+00  3.4466E+06  3.4466E+06
  2.4544E-01  0.0000E+00  3.1923E+06  3.1923E+06
  2.9452E-01  0.0000E+00  2.7228E+06  2.7228E+06
  3.4361E-01  0.0000E+00  2.2009E+06  2.2009E+06
  3.9270E-01  0.0000E+00  1.6677E+06  1.6677E+06
  4.4179E-01  0.0000E+00  1.2808E+06  1.2808E+06
  4.9087E-01  0.0000E+00  1.0373E+06  1.0373E+06
  5.3996E-01  0.0000E+00  9.3576E+05  9.3576E+05
  5.8905E-01  0.0000E+00  8.6040E+05  8.6040E+05
  6.3814E-01  0.0000E+00  7.9744E+05  7.9744E+05
  6.8722E-01  0.0000E+00  7.3626E+05  7.3626E+05
  7.3631E-01  0.0000E+00  6.7546E+05  6.7546E+05
  7.8540E-01  0.0000E+00  6.0088E+05  6.0088E+05
  8.3449E-01  0.0000E+00  5.1582E+05  5.1582E+05
  8.8357E-01  0.0000E+00  4.4608E+05  4.4608E+05
  9.3266E-01  0.0000E+00  3.7932E+05  3.7932E+05
  9.8175E-01  0.0000E+00  3.2545E+05  3.2545E+05
  1.0308E+00  0.0000E+00  2.7454E+05  2.7454E+05
  1.0799E+00  0.0000E+00  2.2226E+05  2.2226E+05
  1.1290E+00  0.0000E+00  1.8953E+05  1.8953E+05
  1.1781E+00  0.0000E+00  1.6889E+05  1.6889E+05
  1.2272E+00  0.0000E+00  1.6622E+05  1.6622E+05
  1.2763E+00  0.0000E+00  1.6913E+05  1.6913E+05
  1.3254E+00  0.0000E+00  1.6455E+05  1.6455E+05
  1.3744E+00  0.0000E+00  1.4386E+05  1.4386E+05
  1.4235E+00  0.0000E+00  1.2097E+05  1.2097E+05
  1.4726E+00  0.0000E+00  9.7173E+04  9.7173E+04
  1.5217E+00  0.0000E+00  8.9452E+04  8.9452E+04
  1.5708E+00  0.0000E+00  7.4015E+04  7.4015E+04
  1.6199E+00  0.0000E+00  7.8304E+04  7.8304E+04
  1.6690E+00  0.0000E+00  1.6137E+05  1.6137E+05
  1.7181E+00  0.0000E+00  2.7625E+05  2.7625E+05
  1.7671E+00  0.0000E+00  4.3774E+05  4.3774E+05
  1.8162E+00  0.0000E+00  5.9737E+05  5.9737E+05
  1.8653E+00  0.0000E+00  7.3661E+05  7.3661E+05
  1.9144E+00  0.0000E+00  8.4041E+05  8.4041E+05
  1.9635E+00  0.0000E+00  8.7080E+05  8.7080E+05
  2.0126E+00  0.0000E+00  8.2138E+05  8.2138E+05
  2.0617E+00  0.0000E+00  7.1694E+05  7.1694E+05
  2.1108E+00  0.0000E+00  6.0062E+05  6.0062E+05
  2.1598E+00  0.0000E+00  4.9674E+05  4.9674E+05
