# CREATED BY GENE DIAGNOSTICS TOOL on Sun Apr 24 20:22:30 2022
# diag: zprofile, run(s): 0012, time window: 0-2000(1 steps), species: i
# original data path: /marconi_scratch/userexternal/pmulholl/p38/scanfiles0010/
# normalization: L_ref=1.65m
#
# variable A = phi
#  z/qR       <|A|>       <|A|²>^½    <|A²|-|A|²
 -3.1416E+00  0.0000E+00  5.6244E+02  5.6244E+02
 -3.0925E+00  0.0000E+00  4.7246E+02  4.7246E+02
 -3.0434E+00  0.0000E+00  4.3268E+02  4.3268E+02
 -2.9943E+00  0.0000E+00  4.5927E+02  4.5927E+02
 -2.9452E+00  0.0000E+00  5.3838E+02  5.3838E+02
 -2.8962E+00  0.0000E+00  6.1588E+02  6.1588E+02
 -2.8471E+00  0.0000E+00  6.9125E+02  6.9125E+02
 -2.7980E+00  0.0000E+00  7.1456E+02  7.1456E+02
 -2.7489E+00  0.0000E+00  6.8168E+02  6.8168E+02
 -2.6998E+00  0.0000E+00  6.2839E+02  6.2839E+02
 -2.6507E+00  0.0000E+00  5.3197E+02  5.3197E+02
 -2.6016E+00  0.0000E+00  4.6546E+02  4.6546E+02
 -2.5525E+00  0.0000E+00  4.1840E+02  4.1840E+02
 -2.5035E+00  0.0000E+00  3.8032E+02  3.8032E+02
 -2.4544E+00  0.0000E+00  3.4692E+02  3.4692E+02
 -2.4053E+00  0.0000E+00  3.1907E+02  3.1907E+02
 -2.3562E+00  0.0000E+00  2.7583E+02  2.7583E+02
 -2.3071E+00  0.0000E+00  2.3048E+02  2.3048E+02
 -2.2580E+00  0.0000E+00  1.7893E+02  1.7893E+02
 -2.2089E+00  0.0000E+00  1.3105E+02  1.3105E+02
 -2.1598E+00  0.0000E+00  9.6289E+01  9.6289E+01
 -2.1108E+00  0.0000E+00  1.0018E+02  1.0018E+02
 -2.0617E+00  0.0000E+00  1.5713E+02  1.5713E+02
 -2.0126E+00  0.0000E+00  2.2367E+02  2.2367E+02
 -1.9635E+00  0.0000E+00  2.8583E+02  2.8583E+02
 -1.9144E+00  0.0000E+00  3.3053E+02  3.3053E+02
 -1.8653E+00  0.0000E+00  3.5425E+02  3.5425E+02
 -1.8162E+00  0.0000E+00  4.6305E+02  4.6305E+02
 -1.7671E+00  0.0000E+00  6.3479E+02  6.3479E+02
 -1.7181E+00  0.0000E+00  8.6182E+02  8.6182E+02
 -1.6690E+00  0.0000E+00  9.4568E+02  9.4568E+02
 -1.6199E+00  0.0000E+00  1.0447E+03  1.0447E+03
 -1.5708E+00  0.0000E+00  1.0640E+03  1.0640E+03
 -1.5217E+00  0.0000E+00  9.1788E+02  9.1788E+02
