# CREATED BY GENE DIAGNOSTICS TOOL on Sun Apr 24 20:20:46 2022
# diag: zprofile, run(s): 0001, time window: 0-2000(1 steps), species: i
# original data path: /marconi_scratch/userexternal/pmulholl/p38/scanfiles0010/
# normalization: L_ref=1.65m
#
# variable A = phi
#  z/qR       <|A|>       <|A|²>^½    <|A²|-|A|²
 -3.1416E+00  0.0000E+00  4.5794E-03  4.5794E-03
 -3.0925E+00  0.0000E+00  4.5930E-03  4.5930E-03
 -3.0434E+00  0.0000E+00  4.6923E-03  4.6923E-03
 -2.9943E+00  0.0000E+00  5.0112E-03  5.0112E-03
 -2.9452E+00  0.0000E+00  5.1423E-03  5.1423E-03
 -2.8962E+00  0.0000E+00  5.2426E-03  5.2426E-03
 -2.8471E+00  0.0000E+00  5.3213E-03  5.3213E-03
 -2.7980E+00  0.0000E+00  5.3441E-03  5.3441E-03
 -2.7489E+00  0.0000E+00  5.3058E-03  5.3058E-03
 -2.6998E+00  0.0000E+00  5.2361E-03  5.2361E-03
 -2.6507E+00  0.0000E+00  5.0125E-03  5.0125E-03
 -2.6016E+00  0.0000E+00  4.7983E-03  4.7983E-03
 -2.5525E+00  0.0000E+00  4.5411E-03  4.5411E-03
 -2.5035E+00  0.0000E+00  4.1842E-03  4.1842E-03
 -2.4544E+00  0.0000E+00  3.9925E-03  3.9925E-03
 -2.4053E+00  0.0000E+00  3.9534E-03  3.9534E-03
 -2.3562E+00  0.0000E+00  4.0471E-03  4.0471E-03
 -2.3071E+00  0.0000E+00  4.2857E-03  4.2857E-03
 -2.2580E+00  0.0000E+00  4.6043E-03  4.6043E-03
 -2.2089E+00  0.0000E+00  5.0243E-03  5.0243E-03
 -2.1598E+00  0.0000E+00  5.4231E-03  5.4231E-03
 -2.1108E+00  0.0000E+00  5.7710E-03  5.7710E-03
 -2.0617E+00  0.0000E+00  5.9534E-03  5.9534E-03
 -2.0126E+00  0.0000E+00  5.9981E-03  5.9981E-03
 -1.9635E+00  0.0000E+00  5.9521E-03  5.9521E-03
 -1.9144E+00  0.0000E+00  5.9481E-03  5.9481E-03
 -1.8653E+00  0.0000E+00  6.0795E-03  6.0795E-03
 -1.8162E+00  0.0000E+00  6.0473E-03  6.0473E-03
 -1.7671E+00  0.0000E+00  6.2374E-03  6.2374E-03
 -1.7181E+00  0.0000E+00  6.3000E-03  6.3000E-03
 -1.6690E+00  0.0000E+00  6.2020E-03  6.2020E-03
 -1.6199E+00  0.0000E+00  6.1421E-03  6.1421E-03
 -1.5708E+00  0.0000E+00  6.0296E-03  6.0296E-03
 -1.5217E+00  0.0000E+00  5.8596E-03  5.8596E-03
 -1.4726E+00  0.0000E+00  5.7254E-03  5.7254E-03
 -1.4235E+00  0.0000E+00  5.5035E-03  5.5035E-03
 -1.3744E+00  0.0000E+00  5.2303E-03  5.2303E-03
 -1.3254E+00  0.0000E+00  5.0868E-03  5.0868E-03
 -1.2763E+00  0.0000E+00  4.8333E-03  4.8333E-03
 -1.2272E+00  0.0000E+00  4.8295E-03  4.8295E-03
 -1.1781E+00  0.0000E+00  4.7876E-03  4.7876E-03
 -1.1290E+00  0.0000E+00  4.8514E-03  4.8514E-03
 -1.0799E+00  0.0000E+00  4.9118E-03  4.9118E-03
 -1.0308E+00  0.0000E+00  4.9543E-03  4.9543E-03
 -9.8175E-01  0.0000E+00  4.9946E-03  4.9946E-03
 -9.3266E-01  0.0000E+00  5.0896E-03  5.0896E-03
 -8.8357E-01  0.0000E+00  5.2598E-03  5.2598E-03
 -8.3449E-01  0.0000E+00  5.6585E-03  5.6585E-03
 -7.8540E-01  0.0000E+00  6.0267E-03  6.0267E-03
 -7.3631E-01  0.0000E+00  6.4495E-03  6.4495E-03
 -6.8722E-01  0.0000E+00  6.6229E-03  6.6229E-03
 -6.3814E-01  0.0000E+00  6.8562E-03  6.8562E-03
 -5.8905E-01  0.0000E+00  6.8531E-03  6.8531E-03
 -5.3996E-01  0.0000E+00  7.0220E-03  7.0220E-03
 -4.9087E-01  0.0000E+00  6.8075E-03  6.8075E-03
 -4.4179E-01  0.0000E+00  6.8915E-03  6.8915E-03
 -3.9270E-01  0.0000E+00  6.8862E-03  6.8862E-03
 -3.4361E-01  0.0000E+00  7.0619E-03  7.0619E-03
 -2.9452E-01  0.0000E+00  7.1207E-03  7.1207E-03
 -2.4544E-01  0.0000E+00  7.1898E-03  7.1898E-03
 -1.9635E-01  0.0000E+00  7.1883E-03  7.1883E-03
 -1.4726E-01  0.0000E+00  7.1607E-03  7.1607E-03
 -9.8175E-02  0.0000E+00  7.1643E-03  7.1643E-03
 -4.9087E-02  0.0000E+00  7.1747E-03  7.1747E-03
  0.0000E+00  0.0000E+00  7.1991E-03  7.1991E-03
  4.9087E-02  0.0000E+00  7.1722E-03  7.1722E-03
  9.8175E-02  0.0000E+00  7.1574E-03  7.1574E-03
  1.4726E-01  0.0000E+00  7.1495E-03  7.1495E-03
  1.9635E-01  0.0000E+00  7.1668E-03  7.1668E-03
