# CREATED BY GENE DIAGNOSTICS TOOL on Sun Apr 24 20:29:57 2022
# diag: zprofile, run(s): 0048, time window: 0-341.31(1 steps), species: i
# original data path: /marconi_scratch/userexternal/pmulholl/p38/scanfiles0010/
# normalization: L_ref=1.65m
#
# variable A = phi
#  z/qR       <|A|>       <|A|²>^½    <|A²|-|A|²
 -3.1416E+00  0.0000E+00  2.7416E+12  2.7416E+12
 -3.0925E+00  0.0000E+00  2.2411E+12  2.2411E+12
 -3.0434E+00  0.0000E+00  2.6029E+12  2.6029E+12
 -2.9943E+00  0.0000E+00  3.6412E+12  3.6412E+12
 -2.9452E+00  0.0000E+00  4.7393E+12  4.7393E+12
 -2.8962E+00  0.0000E+00  5.2141E+12  5.2141E+12
 -2.8471E+00  0.0000E+00  6.2776E+12  6.2776E+12
 -2.7980E+00  0.0000E+00  6.2908E+12  6.2908E+12
 -2.7489E+00  0.0000E+00  6.1452E+12  6.1452E+12
 -2.6998E+00  0.0000E+00  5.4106E+12  5.4106E+12
 -2.6507E+00  0.0000E+00  4.6124E+12  4.6124E+12
 -2.6016E+00  0.0000E+00  3.9519E+12  3.9519E+12
 -2.5525E+00  0.0000E+00  3.5481E+12  3.5481E+12
 -2.5035E+00  0.0000E+00  2.5711E+12  2.5711E+12
 -2.4544E+00  0.0000E+00  2.3031E+12  2.3031E+12
 -2.4053E+00  0.0000E+00  1.8063E+12  1.8063E+12
 -2.3562E+00  0.0000E+00  1.7742E+12  1.7742E+12
 -2.3071E+00  0.0000E+00  1.7636E+12  1.7636E+12
 -2.2580E+00  0.0000E+00  1.9223E+12  1.9223E+12
 -2.2089E+00  0.0000E+00  2.1451E+12  2.1451E+12
 -2.1598E+00  0.0000E+00  2.7216E+12  2.7216E+12
 -2.1108E+00  0.0000E+00  3.3266E+12  3.3266E+12
 -2.0617E+00  0.0000E+00  4.3197E+12  4.3197E+12
 -2.0126E+00  0.0000E+00  4.9003E+12  4.9003E+12
 -1.9635E+00  0.0000E+00  5.2805E+12  5.2805E+12
 -1.9144E+00  0.0000E+00  4.3170E+12  4.3170E+12
 -1.8653E+00  0.0000E+00  3.9129E+12  3.9129E+12
 -1.8162E+00  0.0000E+00  9.7493E+12  9.7493E+12
 -1.7671E+00  0.0000E+00  1.7625E+13  1.7625E+13
 -1.7181E+00  0.0000E+00  3.0305E+13  3.0305E+13
 -1.6690E+00  0.0000E+00  3.4348E+13  3.4348E+13
 -1.6199E+00  0.0000E+00  3.9802E+13  3.9802E+13
 -1.5708E+00  0.0000E+00  4.1459E+13  4.1459E+13
 -1.5217E+00  0.0000E+00  3.3792E+13  3.3792E+13
 -1.4726E+00  0.0000E+00  3.0241E+13  3.0241E+13
 -1.4235E+00  0.0000E+00  2.1952E+13  2.1952E+13
 -1.3744E+00  0.0000E+00  1.5951E+13  1.5951E+13
 -1.3254E+00  0.0000E+00  1.1563E+13  1.1563E+13
 -1.2763E+00  0.0000E+00  7.3073E+12  7.3073E+12
 -1.2272E+00  0.0000E+00  4.9719E+12  4.9719E+12
 -1.1781E+00  0.0000E+00  3.5615E+12  3.5615E+12
 -1.1290E+00  0.0000E+00  3.1072E+12  3.1072E+12
 -1.0799E+00  0.0000E+00  1.7520E+12  1.7520E+12
 -1.0308E+00  0.0000E+00  2.2815E+12  2.2815E+12
 -9.8175E-01  0.0000E+00  9.0395E+11  9.0395E+11
 -9.3266E-01  0.0000E+00  1.0236E+12  1.0236E+12
 -8.8357E-01  0.0000E+00  7.0710E+11  7.0710E+11
 -8.3449E-01  0.0000E+00  4.7597E+11  4.7597E+11
 -7.8540E-01  0.0000E+00  4.8166E+11  4.8166E+11
 -7.3631E-01  0.0000E+00  5.9438E+11  5.9438E+11
 -6.8722E-01  0.0000E+00  4.2786E+11  4.2786E+11
 -6.3814E-01  0.0000E+00  5.8671E+11  5.8671E+11
 -5.8905E-01  0.0000E+00  4.0951E+11  4.0951E+11
 -5.3996E-01  0.0000E+00  5.6812E+11  5.6812E+11
 -4.9087E-01  0.0000E+00  4.5574E+11  4.5574E+11
 -4.4179E-01  0.0000E+00  5.7070E+11  5.7070E+11
 -3.9270E-01  0.0000E+00  4.1398E+11  4.1398E+11
 -3.4361E-01  0.0000E+00  4.8933E+11  4.8933E+11
