# CREATED BY GENE DIAGNOSTICS TOOL on Fri Nov 20 16:36:05 2020
# diag: zprofile, run(s): 0001, time window: 113-113.223(1 steps), species: ions
# original data path: /ptmp/jproll/critgrad/TEMgradn/W7XSC/bean/scanfiles0002/
# normalization: L_ref=1.65m
#
# variable A = phi
#  z/qR       <|A|>       <|A|²>^½    <|A²|-|A|²
 -3.1416E+00  0.0000E+00  1.0206E-01  1.0206E-01
 -3.0925E+00  0.0000E+00  9.1304E-02  9.1304E-02
 -3.0434E+00  0.0000E+00  9.1527E-02  9.1527E-02
 -2.9943E+00  0.0000E+00  9.7189E-02  9.7189E-02
 -2.9452E+00  0.0000E+00  1.0754E-01  1.0754E-01
 -2.8962E+00  0.0000E+00  1.2000E-01  1.2000E-01
 -2.8471E+00  0.0000E+00  1.2863E-01  1.2863E-01
 -2.7980E+00  0.0000E+00  1.3734E-01  1.3734E-01
 -2.7489E+00  0.0000E+00  1.3647E-01  1.3647E-01
 -2.6998E+00  0.0000E+00  1.2928E-01  1.2928E-01
 -2.6507E+00  0.0000E+00  1.1883E-01  1.1883E-01
 -2.6016E+00  0.0000E+00  1.1047E-01  1.1047E-01
 -2.5525E+00  0.0000E+00  1.0181E-01  1.0181E-01
 -2.5035E+00  0.0000E+00  9.4358E-02  9.4358E-02
 -2.4544E+00  0.0000E+00  8.7673E-02  8.7673E-02
 -2.4053E+00  0.0000E+00  8.3519E-02  8.3519E-02
 -2.3562E+00  0.0000E+00  7.7816E-02  7.7816E-02
 -2.3071E+00  0.0000E+00  7.4181E-02  7.4181E-02
 -2.2580E+00  0.0000E+00  7.1443E-02  7.1443E-02
 -2.2089E+00  0.0000E+00  7.0028E-02  7.0028E-02
 -2.1598E+00  0.0000E+00  6.9302E-02  6.9302E-02
 -2.1108E+00  0.0000E+00  7.0625E-02  7.0625E-02
 -2.0617E+00  0.0000E+00  7.4038E-02  7.4038E-02
 -2.0126E+00  0.0000E+00  7.8776E-02  7.8776E-02
 -1.9635E+00  0.0000E+00  8.4850E-02  8.4850E-02
 -1.9144E+00  0.0000E+00  9.0329E-02  9.0329E-02
 -1.8653E+00  0.0000E+00  9.6945E-02  9.6945E-02
 -1.8162E+00  0.0000E+00  1.0697E-01  1.0697E-01
 -1.7671E+00  0.0000E+00  1.1936E-01  1.1936E-01
 -1.7181E+00  0.0000E+00  1.3828E-01  1.3828E-01
 -1.6690E+00  0.0000E+00  1.5796E-01  1.5796E-01
 -1.6199E+00  0.0000E+00  1.7082E-01  1.7082E-01
 -1.5708E+00  0.0000E+00  1.8216E-01  1.8216E-01
 -1.5217E+00  0.0000E+00  1.7868E-01  1.7868E-01
 -1.4726E+00  0.0000E+00  1.7554E-01  1.7554E-01
 -1.4235E+00  0.0000E+00  1.6528E-01  1.6528E-01
 -1.3744E+00  0.0000E+00  1.5901E-01  1.5901E-01
 -1.3254E+00  0.0000E+00  1.4976E-01  1.4976E-01
 -1.2763E+00  0.0000E+00  1.4098E-01  1.4098E-01
 -1.2272E+00  0.0000E+00  1.3544E-01  1.3544E-01
 -1.1781E+00  0.0000E+00  1.3065E-01  1.3065E-01
 -1.1290E+00  0.0000E+00  1.2750E-01  1.2750E-01
 -1.0799E+00  0.0000E+00  1.2683E-01  1.2683E-01
 -1.0308E+00  0.0000E+00  1.2457E-01  1.2457E-01
 -9.8175E-01  0.0000E+00  1.2313E-01  1.2313E-01
 -9.3266E-01  0.0000E+00  1.2199E-01  1.2199E-01
 -8.8357E-01  0.0000E+00  1.2085E-01  1.2085E-01
 -8.3449E-01  0.0000E+00  1.2149E-01  1.2149E-01
 -7.8540E-01  0.0000E+00  1.2498E-01  1.2498E-01
