# CREATED BY GENE DIAGNOSTICS TOOL on Wed Nov 25 10:35:47 2020
# diag: zprofile, run(s): 0023, time window: 98-98.6545(3 steps), species: ions
# original data path: /ptmp/jproll/critgrad/TEMgradn/W7XSC/bean/scanfiles0002/
# normalization: L_ref=1.65m
#
# variable A = phi
#  z/qR       <|A|>       <|A|²>^½    <|A²|-|A|²
 -3.1416E+00  0.0000E+00  1.1517E-01  1.1517E-01
 -3.0925E+00  0.0000E+00  1.0953E-01  1.0953E-01
 -3.0434E+00  0.0000E+00  1.0696E-01  1.0696E-01
 -2.9943E+00  0.0000E+00  1.1314E-01  1.1314E-01
 -2.9452E+00  0.0000E+00  1.2579E-01  1.2579E-01
 -2.8962E+00  0.0000E+00  1.4115E-01  1.4115E-01
 -2.8471E+00  0.0000E+00  1.5329E-01  1.5329E-01
 -2.7980E+00  0.0000E+00  1.6315E-01  1.6315E-01
 -2.7489E+00  0.0000E+00  1.6310E-01  1.6310E-01
 -2.6998E+00  0.0000E+00  1.5384E-01  1.5384E-01
 -2.6507E+00  0.0000E+00  1.4132E-01  1.4132E-01
 -2.6016E+00  0.0000E+00  1.2986E-01  1.2986E-01
 -2.5525E+00  0.0000E+00  1.1985E-01  1.1985E-01
 -2.5035E+00  0.0000E+00  1.1144E-01  1.1144E-01
 -2.4544E+00  0.0000E+00  1.0588E-01  1.0588E-01
 -2.4053E+00  0.0000E+00  1.0313E-01  1.0313E-01
 -2.3562E+00  0.0000E+00  1.0052E-01  1.0052E-01
 -2.3071E+00  0.0000E+00  1.0116E-01  1.0116E-01
 -2.2580E+00  0.0000E+00  1.0443E-01  1.0443E-01
 -2.2089E+00  0.0000E+00  1.0894E-01  1.0894E-01
 -2.1598E+00  0.0000E+00  1.1554E-01  1.1554E-01
 -2.1108E+00  0.0000E+00  1.2585E-01  1.2585E-01
 -2.0617E+00  0.0000E+00  1.3898E-01  1.3898E-01
 -2.0126E+00  0.0000E+00  1.5419E-01  1.5419E-01
 -1.9635E+00  0.0000E+00  1.7057E-01  1.7057E-01
 -1.9144E+00  0.0000E+00  1.8766E-01  1.8766E-01
 -1.8653E+00  0.0000E+00  2.1066E-01  2.1066E-01
 -1.8162E+00  0.0000E+00  2.4616E-01  2.4616E-01
 -1.7671E+00  0.0000E+00  2.8408E-01  2.8408E-01
 -1.7181E+00  0.0000E+00  3.3050E-01  3.3050E-01
 -1.6690E+00  0.0000E+00  3.6900E-01  3.6900E-01
 -1.6199E+00  0.0000E+00  3.9060E-01  3.9060E-01
 -1.5708E+00  0.0000E+00  4.0281E-01  4.0281E-01
 -1.5217E+00  0.0000E+00  3.9386E-01  3.9386E-01
 -1.4726E+00  0.0000E+00  3.7997E-01  3.7997E-01
 -1.4235E+00  0.0000E+00  3.5512E-01  3.5512E-01
 -1.3744E+00  0.0000E+00  3.3233E-01  3.3233E-01
 -1.3254E+00  0.0000E+00  3.0307E-01  3.0307E-01
 -1.2763E+00  0.0000E+00  2.7097E-01  2.7097E-01
 -1.2272E+00  0.0000E+00  2.4605E-01  2.4605E-01
 -1.1781E+00  0.0000E+00  2.1632E-01  2.1632E-01
 -1.1290E+00  0.0000E+00  1.9561E-01  1.9561E-01
 -1.0799E+00  0.0000E+00  1.8310E-01  1.8310E-01
 -1.0308E+00  0.0000E+00  1.7619E-01  1.7619E-01
 -9.8175E-01  0.0000E+00  1.7271E-01  1.7271E-01
 -9.3266E-01  0.0000E+00  1.7254E-01  1.7254E-01
 -8.8357E-01  0.0000E+00  1.7810E-01  1.7810E-01
 -8.3449E-01  0.0000E+00  1.9164E-01  1.9164E-01
 -7.8540E-01  0.0000E+00  2.1801E-01  2.1801E-01
 -7.3631E-01  0.0000E+00  2.4586E-01  2.4586E-01
 -6.8722E-01  0.0000E+00  2.6230E-01  2.6230E-01
 -6.3814E-01  0.0000E+00  2.7971E-01  2.7971E-01
 -5.8905E-01  0.0000E+00  2.9389E-01  2.9389E-01
 -5.3996E-01  0.0000E+00  3.1532E-01  3.1532E-01
 -4.9087E-01  0.0000E+00  3.5300E-01  3.5300E-01
 -4.4179E-01  0.0000E+00  3.8845E-01  3.8845E-01
 -3.9270E-01  0.0000E+00  4.1729E-01  4.1729E-01
 -3.4361E-01  0.0000E+00  4.4011E-01  4.4011E-01
 -2.9452E-01  0.0000E+00  4.5680E-01  4.5680E-01
 -2.4544E-01  0.0000E+00  4.7574E-01  4.7574E-01
 -1.9635E-01  0.0000E+00  4.8329E-01  4.8329E-01
 -1.4726E-01  0.0000E+00  4.9140E-01  4.9140E-01
 -9.8175E-02  0.0000E+00  4.9611E-01  4.9611E-01
 -4.9087E-02  0.0000E+00  4.9107E-01  4.9107E-01
  0.0000E+00  0.0000E+00  4.8952E-01  4.8952E-01
  4.9087E-02  0.0000E+00  4.9150E-01  4.9150E-01
  9.8175E-02  0.0000E+00  4.9693E-01  4.9693E-01
  1.4726E-01  0.0000E+00  4.9255E-01  4.9255E-01
  1.9635E-01  0.0000E+00  4.8474E-01  4.8474E-01
  2.4544E-01  0.0000E+00  4.7737E-01  4.7737E-01
  2.9452E-01  0.0000E+00  4.5854E-01  4.5854E-01
  3.4361E-01  0.0000E+00  4.4188E-01  4.4188E-01
  3.9270E-01  0.0000E+00  4.1900E-01  4.1900E-01
  4.4179E-01  0.0000E+00  3.9004E-01  3.9004E-01
  4.9087E-01  0.0000E+00  3.5442E-01  3.5442E-01
  5.3996E-01  0.0000E+00  3.1656E-01  3.1656E-01
  5.8905E-01  0.0000E+00  2.9491E-01  2.9491E-01
  6.3814E-01  0.0000E+00  2.8052E-01  2.8052E-01
  6.8722E-01  0.0000E+00  2.6293E-01  2.6293E-01
  7.3631E-01  0.0000E+00  2.4621E-01  2.4621E-01
  7.8540E-01  0.0000E+00  2.1793E-01  2.1793E-01
  8.3449E-01  0.0000E+00  1.9089E-01  1.9089E-01
  8.8357E-01  0.0000E+00  1.7653E-01  1.7653E-01
  9.3266E-01  0.0000E+00  1.7015E-01  1.7015E-01
  9.8175E-01  0.0000E+00  1.6970E-01  1.6970E-01
  1.0308E+00  0.0000E+00  1.7275E-01  1.7275E-01
  1.0799E+00  0.0000E+00  1.7953E-01  1.7953E-01
