# CREATED BY GENE DIAGNOSTICS TOOL on Fri Nov 20 16:37:24 2020
# diag: zprofile, run(s): 0005, time window: 344-344.839(4 steps), species: ions
# original data path: /ptmp/jproll/critgrad/TEMgradn/W7XSC/bean/scanfiles0002/
# normalization: L_ref=1.65m
#
# variable A = phi
#  z/qR       <|A|>       <|A|²>^½    <|A²|-|A|²
 -3.1416E+00  0.0000E+00  1.1354E+04  1.1354E+04
 -3.0925E+00  0.0000E+00  9.4117E+03  9.4117E+03
 -3.0434E+00  0.0000E+00  7.6551E+03  7.6551E+03
 -2.9943E+00  0.0000E+00  6.9475E+03  6.9475E+03
 -2.9452E+00  0.0000E+00  5.8964E+03  5.8964E+03
 -2.8962E+00  0.0000E+00  6.0412E+03  6.0412E+03
 -2.8471E+00  0.0000E+00  6.2469E+03  6.2469E+03
 -2.7980E+00  0.0000E+00  6.4728E+03  6.4728E+03
 -2.7489E+00  0.0000E+00  6.4923E+03  6.4923E+03
 -2.6998E+00  0.0000E+00  6.5094E+03  6.5094E+03
 -2.6507E+00  0.0000E+00  6.8308E+03  6.8308E+03
 -2.6016E+00  0.0000E+00  6.9535E+03  6.9535E+03
 -2.5525E+00  0.0000E+00  7.4371E+03  7.4371E+03
 -2.5035E+00  0.0000E+00  7.9085E+03  7.9085E+03
 -2.4544E+00  0.0000E+00  8.2860E+03  8.2860E+03
 -2.4053E+00  0.0000E+00  8.8285E+03  8.8285E+03
 -2.3562E+00  0.0000E+00  9.0959E+03  9.0959E+03
 -2.3071E+00  0.0000E+00  9.6515E+03  9.6515E+03
 -2.2580E+00  0.0000E+00  1.0304E+04  1.0304E+04
 -2.2089E+00  0.0000E+00  1.0956E+04  1.0956E+04
 -2.1598E+00  0.0000E+00  1.1502E+04  1.1502E+04
 -2.1108E+00  0.0000E+00  1.2167E+04  1.2167E+04
 -2.0617E+00  0.0000E+00  1.2780E+04  1.2780E+04
 -2.0126E+00  0.0000E+00  1.3334E+04  1.3334E+04
 -1.9635E+00  0.0000E+00  1.3763E+04  1.3763E+04
 -1.9144E+00  0.0000E+00  1.3822E+04  1.3822E+04
 -1.8653E+00  0.0000E+00  1.3188E+04  1.3188E+04
 -1.8162E+00  0.0000E+00  1.2720E+04  1.2720E+04
 -1.7671E+00  0.0000E+00  1.3482E+04  1.3482E+04
 -1.7181E+00  0.0000E+00  1.3410E+04  1.3410E+04
 -1.6690E+00  0.0000E+00  1.4372E+04  1.4372E+04
 -1.6199E+00  0.0000E+00  1.5206E+04  1.5206E+04
 -1.5708E+00  0.0000E+00  1.6186E+04  1.6186E+04
 -1.5217E+00  0.0000E+00  1.5979E+04  1.5979E+04
 -1.4726E+00  0.0000E+00  1.5984E+04  1.5984E+04
 -1.4235E+00  0.0000E+00  1.5577E+04  1.5577E+04
 -1.3744E+00  0.0000E+00  1.5369E+04  1.5369E+04
 -1.3254E+00  0.0000E+00  1.5109E+04  1.5109E+04
 -1.2763E+00  0.0000E+00  1.5593E+04  1.5593E+04
 -1.2272E+00  0.0000E+00  1.5285E+04  1.5285E+04
 -1.1781E+00  0.0000E+00  1.6631E+04  1.6631E+04
 -1.1290E+00  0.0000E+00  1.7275E+04  1.7275E+04
 -1.0799E+00  0.0000E+00  1.8252E+04  1.8252E+04
 -1.0308E+00  0.0000E+00  1.8329E+04  1.8329E+04
 -9.8175E-01  0.0000E+00  1.8366E+04  1.8366E+04
 -9.3266E-01  0.0000E+00  1.8633E+04  1.8633E+04
 -8.8357E-01  0.0000E+00  1.8209E+04  1.8209E+04
 -8.3449E-01  0.0000E+00  1.7678E+04  1.7678E+04
 -7.8540E-01  0.0000E+00  1.6493E+04  1.6493E+04
 -7.3631E-01  0.0000E+00  1.5797E+04  1.5797E+04
 -6.8722E-01  0.0000E+00  1.6523E+04  1.6523E+04
 -6.3814E-01  0.0000E+00  1.6760E+04  1.6760E+04
