# CREATED BY GENE DIAGNOSTICS TOOL on Wed Nov 25 10:36:18 2020
# diag: zprofile, run(s): 0025, time window: 138-138.663(3 steps), species: ions
# original data path: /ptmp/jproll/critgrad/TEMgradn/W7XSC/bean/scanfiles0002/
# normalization: L_ref=1.65m
#
# variable A = phi
#  z/qR       <|A|>       <|A|²>^½    <|A²|-|A|²
 -3.1416E+00  0.0000E+00  1.7853E+01  1.7853E+01
 -3.0925E+00  0.0000E+00  1.6569E+01  1.6569E+01
 -3.0434E+00  0.0000E+00  1.5586E+01  1.5586E+01
 -2.9943E+00  0.0000E+00  1.6529E+01  1.6529E+01
 -2.9452E+00  0.0000E+00  1.9573E+01  1.9573E+01
 -2.8962E+00  0.0000E+00  2.3775E+01  2.3775E+01
 -2.8471E+00  0.0000E+00  2.7096E+01  2.7096E+01
 -2.7980E+00  0.0000E+00  2.9968E+01  2.9968E+01
 -2.7489E+00  0.0000E+00  2.9998E+01  2.9998E+01
 -2.6998E+00  0.0000E+00  2.7851E+01  2.7851E+01
 -2.6507E+00  0.0000E+00  2.4581E+01  2.4581E+01
 -2.6016E+00  0.0000E+00  2.1800E+01  2.1800E+01
 -2.5525E+00  0.0000E+00  1.8907E+01  1.8907E+01
 -2.5035E+00  0.0000E+00  1.6383E+01  1.6383E+01
 -2.4544E+00  0.0000E+00  1.4324E+01  1.4324E+01
 -2.4053E+00  0.0000E+00  1.2600E+01  1.2600E+01
 -2.3562E+00  0.0000E+00  1.0874E+01  1.0874E+01
 -2.3071E+00  0.0000E+00  9.3474E+00  9.3474E+00
 -2.2580E+00  0.0000E+00  8.2643E+00  8.2643E+00
 -2.2089E+00  0.0000E+00  7.7089E+00  7.7089E+00
 -2.1598E+00  0.0000E+00  7.7560E+00  7.7560E+00
 -2.1108E+00  0.0000E+00  8.8356E+00  8.8356E+00
 -2.0617E+00  0.0000E+00  1.1086E+01  1.1086E+01
 -2.0126E+00  0.0000E+00  1.4232E+01  1.4232E+01
 -1.9635E+00  0.0000E+00  1.7683E+01  1.7683E+01
 -1.9144E+00  0.0000E+00  2.0515E+01  2.0515E+01
 -1.8653E+00  0.0000E+00  2.2382E+01  2.2382E+01
 -1.8162E+00  0.0000E+00  2.6095E+01  2.6095E+01
 -1.7671E+00  0.0000E+00  3.2513E+01  3.2513E+01
 -1.7181E+00  0.0000E+00  4.1202E+01  4.1202E+01
 -1.6690E+00  0.0000E+00  5.0847E+01  5.0847E+01
 -1.6199E+00  0.0000E+00  5.8010E+01  5.8010E+01
 -1.5708E+00  0.0000E+00  6.2909E+01  6.2909E+01
 -1.5217E+00  0.0000E+00  6.2051E+01  6.2051E+01
 -1.4726E+00  0.0000E+00  5.9469E+01  5.9469E+01
 -1.4235E+00  0.0000E+00  5.4051E+01  5.4051E+01
 -1.3744E+00  0.0000E+00  4.8892E+01  4.8892E+01
 -1.3254E+00  0.0000E+00  4.2467E+01  4.2467E+01
 -1.2763E+00  0.0000E+00  3.5326E+01  3.5326E+01
 -1.2272E+00  0.0000E+00  2.9852E+01  2.9852E+01
 -1.1781E+00  0.0000E+00  2.3466E+01  2.3466E+01
 -1.1290E+00  0.0000E+00  1.9048E+01  1.9048E+01
 -1.0799E+00  0.0000E+00  1.6299E+01  1.6299E+01
 -1.0308E+00  0.0000E+00  1.4616E+01  1.4616E+01
 -9.8175E-01  0.0000E+00  1.3294E+01  1.3294E+01
 -9.3266E-01  0.0000E+00  1.2632E+01  1.2632E+01
 -8.8357E-01  0.0000E+00  1.2529E+01  1.2529E+01
 -8.3449E-01  0.0000E+00  1.3168E+01  1.3168E+01
 -7.8540E-01  0.0000E+00  1.5066E+01  1.5066E+01
 -7.3631E-01  0.0000E+00  1.6768E+01  1.6768E+01
 -6.8722E-01  0.0000E+00  1.6870E+01  1.6870E+01
 -6.3814E-01  0.0000E+00  1.6625E+01  1.6625E+01
 -5.8905E-01  0.0000E+00  1.5527E+01  1.5527E+01
 -5.3996E-01  0.0000E+00  1.5535E+01  1.5535E+01
