# CREATED BY GENE DIAGNOSTICS TOOL on Wed Nov 25 10:45:41 2020
# diag: zprofile, run(s): 0016, time window: 113-113.25(2 steps), species: ions
# original data path: /ptmp/jproll/critgrad/TEMgradn/W7X/bean/scanfiles0000/
# normalization: L_ref=1.65m
#
# variable A = phi
#  z/qR       <|A|>       <|A|²>^½    <|A²|-|A|²
 -3.1416E+00  0.0000E+00  2.4054E+02  2.4054E+02
 -3.0925E+00  0.0000E+00  2.3562E+02  2.3562E+02
 -3.0434E+00  0.0000E+00  2.6164E+02  2.6164E+02
 -2.9943E+00  0.0000E+00  3.1657E+02  3.1657E+02
 -2.9452E+00  0.0000E+00  3.5669E+02  3.5669E+02
 -2.8962E+00  0.0000E+00  3.8969E+02  3.8969E+02
 -2.8471E+00  0.0000E+00  4.1578E+02  4.1578E+02
 -2.7980E+00  0.0000E+00  4.1209E+02  4.1209E+02
 -2.7489E+00  0.0000E+00  3.9380E+02  3.9380E+02
 -2.6998E+00  0.0000E+00  3.5344E+02  3.5344E+02
 -2.6507E+00  0.0000E+00  3.0753E+02  3.0753E+02
 -2.6016E+00  0.0000E+00  2.6994E+02  2.6994E+02
 -2.5525E+00  0.0000E+00  2.1981E+02  2.1981E+02
 -2.5035E+00  0.0000E+00  1.7397E+02  1.7397E+02
 -2.4544E+00  0.0000E+00  1.4165E+02  1.4165E+02
 -2.4053E+00  0.0000E+00  1.2358E+02  1.2358E+02
 -2.3562E+00  0.0000E+00  1.0724E+02  1.0724E+02
 -2.3071E+00  0.0000E+00  8.9779E+01  8.9779E+01
 -2.2580E+00  0.0000E+00  7.3858E+01  7.3858E+01
 -2.2089E+00  0.0000E+00  6.0127E+01  6.0127E+01
 -2.1598E+00  0.0000E+00  5.0834E+01  5.0834E+01
 -2.1108E+00  0.0000E+00  5.9291E+01  5.9291E+01
 -2.0617E+00  0.0000E+00  8.7383E+01  8.7383E+01
 -2.0126E+00  0.0000E+00  1.1952E+02  1.1952E+02
 -1.9635E+00  0.0000E+00  1.4329E+02  1.4329E+02
 -1.9144E+00  0.0000E+00  1.6180E+02  1.6180E+02
 -1.8653E+00  0.0000E+00  2.1854E+02  2.1854E+02
 -1.8162E+00  0.0000E+00  2.9687E+02  2.9687E+02
 -1.7671E+00  0.0000E+00  3.8763E+02  3.8763E+02
 -1.7181E+00  0.0000E+00  4.7038E+02  4.7038E+02
 -1.6690E+00  0.0000E+00  5.0634E+02  5.0634E+02
