# CREATED BY GENE DIAGNOSTICS TOOL on Thu Oct 22 17:01:51 2020
# diag: zprofile, run(s): 0008, time window: 160-161.69(8 steps), species: ions
# original data path: /ptmp/jproll/critgrad/TEMgradn/W7X/bean/scanfiles0000/
# normalization: L_ref=1.65m
#
# variable A = phi
#  z/qR       <|A|>       <|A|²>^½    <|A²|-|A|²
 -3.1416E+00  0.0000E+00  1.2651E+07  1.2651E+07
 -3.0925E+00  0.0000E+00  1.4489E+07  1.4489E+07
 -3.0434E+00  0.0000E+00  1.8164E+07  1.8164E+07
 -2.9943E+00  0.0000E+00  2.3148E+07  2.3148E+07
 -2.9452E+00  0.0000E+00  2.6233E+07  2.6233E+07
 -2.8962E+00  0.0000E+00  2.8443E+07  2.8443E+07
 -2.8471E+00  0.0000E+00  3.0050E+07  3.0050E+07
 -2.7980E+00  0.0000E+00  2.9143E+07  2.9143E+07
 -2.7489E+00  0.0000E+00  2.7097E+07  2.7097E+07
 -2.6998E+00  0.0000E+00  2.3207E+07  2.3207E+07
 -2.6507E+00  0.0000E+00  1.9019E+07  1.9019E+07
 -2.6016E+00  0.0000E+00  1.5635E+07  1.5635E+07
 -2.5525E+00  0.0000E+00  1.1327E+07  1.1327E+07
 -2.5035E+00  0.0000E+00  7.8188E+06  7.8188E+06
 -2.4544E+00  0.0000E+00  5.9461E+06  5.9461E+06
 -2.4053E+00  0.0000E+00  6.1110E+06  6.1110E+06
 -2.3562E+00  0.0000E+00  5.7998E+06  5.7998E+06
 -2.3071E+00  0.0000E+00  4.6833E+06  4.6833E+06
 -2.2580E+00  0.0000E+00  3.0570E+06  3.0570E+06
 -2.2089E+00  0.0000E+00  1.3942E+06  1.3942E+06
 -2.1598E+00  0.0000E+00  2.9611E+06  2.9611E+06
 -2.1108E+00  0.0000E+00  6.1163E+06  6.1163E+06
 -2.0617E+00  0.0000E+00  9.2401E+06  9.2401E+06
 -2.0126E+00  0.0000E+00  1.1446E+07  1.1446E+07
 -1.9635E+00  0.0000E+00  1.1796E+07  1.1796E+07
 -1.9144E+00  0.0000E+00  1.0601E+07  1.0601E+07
 -1.8653E+00  0.0000E+00  1.5036E+07  1.5036E+07
 -1.8162E+00  0.0000E+00  2.2459E+07  2.2459E+07
 -1.7671E+00  0.0000E+00  3.1815E+07  3.1815E+07
 -1.7181E+00  0.0000E+00  4.0450E+07  4.0450E+07
 -1.6690E+00  0.0000E+00  4.3517E+07  4.3517E+07
 -1.6199E+00  0.0000E+00  4.6248E+07  4.6248E+07
 -1.5708E+00  0.0000E+00  4.4567E+07  4.4567E+07
 -1.5217E+00  0.0000E+00  3.9460E+07  3.9460E+07
 -1.4726E+00  0.0000E+00  3.4521E+07  3.4521E+07
 -1.4235E+00  0.0000E+00  2.7009E+07  2.7009E+07
 -1.3744E+00  0.0000E+00  2.0599E+07  2.0599E+07
 -1.3254E+00  0.0000E+00  1.4441E+07  1.4441E+07
 -1.2763E+00  0.0000E+00  9.1521E+06  9.1521E+06
 -1.2272E+00  0.0000E+00  6.1811E+06  6.1811E+06
 -1.1781E+00  0.0000E+00  5.0453E+06  5.0453E+06
 -1.1290E+00  0.0000E+00  4.9954E+06  4.9954E+06
 -1.0799E+00  0.0000E+00  4.9983E+06  4.9983E+06
 -1.0308E+00  0.0000E+00  4.6858E+06  4.6858E+06
 -9.8175E-01  0.0000E+00  3.8231E+06  3.8231E+06
 -9.3266E-01  0.0000E+00  2.9701E+06  2.9701E+06
 -8.8357E-01  0.0000E+00  2.4285E+06  2.4285E+06
 -8.3449E-01  0.0000E+00  2.4518E+06  2.4518E+06
 -7.8540E-01  0.0000E+00  2.5528E+06  2.5528E+06
 -7.3631E-01  0.0000E+00  2.4829E+06  2.4829E+06
 -6.8722E-01  0.0000E+00  2.3782E+06  2.3782E+06
 -6.3814E-01  0.0000E+00  2.3272E+06  2.3272E+06
 -5.8905E-01  0.0000E+00  2.3188E+06  2.3188E+06
 -5.3996E-01  0.0000E+00  2.3469E+06  2.3469E+06
 -4.9087E-01  0.0000E+00  2.3417E+06  2.3417E+06
 -4.4179E-01  0.0000E+00  2.3543E+06  2.3543E+06
 -3.9270E-01  0.0000E+00  2.3543E+06  2.3543E+06
 -3.4361E-01  0.0000E+00  2.3655E+06  2.3655E+06
 -2.9452E-01  0.0000E+00  2.3802E+06  2.3802E+06
 -2.4544E-01  0.0000E+00  2.4433E+06  2.4433E+06
 -1.9635E-01  0.0000E+00  2.4629E+06  2.4629E+06
 -1.4726E-01  0.0000E+00  2.4938E+06  2.4938E+06
 -9.8175E-02  0.0000E+00  2.4840E+06  2.4840E+06
 -4.9087E-02  0.0000E+00  2.4574E+06  2.4574E+06
  0.0000E+00  0.0000E+00  2.5023E+06  2.5023E+06
  4.9087E-02  0.0000E+00  2.5108E+06  2.5108E+06
  9.8175E-02  0.0000E+00  2.5790E+06  2.5790E+06
  1.4726E-01  0.0000E+00  2.6286E+06  2.6286E+06
  1.9635E-01  0.0000E+00  2.6029E+06  2.6029E+06
  2.4544E-01  0.0000E+00  2.5630E+06  2.5630E+06
  2.9452E-01  0.0000E+00  2.4598E+06  2.4598E+06
  3.4361E-01  0.0000E+00  2.3685E+06  2.3685E+06
  3.9270E-01  0.0000E+00  2.2926E+06  2.2926E+06
  4.4179E-01  0.0000E+00  2.2803E+06  2.2803E+06
  4.9087E-01  0.0000E+00  2.3234E+06  2.3234E+06
  5.3996E-01  0.0000E+00  2.4320E+06  2.4320E+06
  5.8905E-01  0.0000E+00  2.4513E+06  2.4513E+06
  6.3814E-01  0.0000E+00  2.4741E+06  2.4741E+06
  6.8722E-01  0.0000E+00  2.5582E+06  2.5582E+06
  7.3631E-01  0.0000E+00  2.7237E+06  2.7237E+06
  7.8540E-01  0.0000E+00  2.8306E+06  2.8306E+06
  8.3449E-01  0.0000E+00  2.6718E+06  2.6718E+06
  8.8357E-01  0.0000E+00  2.2526E+06  2.2526E+06
  9.3266E-01  0.0000E+00  2.0141E+06  2.0141E+06
  9.8175E-01  0.0000E+00  2.1643E+06  2.1643E+06
  1.0308E+00  0.0000E+00  2.4964E+06  2.4964E+06
  1.0799E+00  0.0000E+00  2.5868E+06  2.5868E+06
  1.1290E+00  0.0000E+00  2.4345E+06  2.4345E+06
  1.1781E+00  0.0000E+00  2.2974E+06  2.2974E+06
  1.2272E+00  0.0000E+00  2.9054E+06  2.9054E+06
  1.2763E+00  0.0000E+00  4.6230E+06  4.6230E+06
  1.3254E+00  0.0000E+00  7.6636E+06  7.6636E+06
  1.3744E+00  0.0000E+00  1.1115E+07  1.1115E+07
  1.4235E+00  0.0000E+00  1.4710E+07  1.4710E+07
