# CREATED BY GENE DIAGNOSTICS TOOL on Thu Oct 22 17:00:57 2020
# diag: zprofile, run(s): 0005, time window: 206-206.08(1 steps), species: ions
# original data path: /ptmp/jproll/critgrad/TEMgradn/W7X/bean/scanfiles0000/
# normalization: L_ref=1.65m
#
# variable A = phi
#  z/qR       <|A|>       <|A|²>^½    <|A²|-|A|²
 -3.1416E+00  0.0000E+00  7.7592E+03  7.7592E+03
 -3.0925E+00  0.0000E+00  7.4759E+03  7.4759E+03
 -3.0434E+00  0.0000E+00  7.7882E+03  7.7882E+03
 -2.9943E+00  0.0000E+00  9.1071E+03  9.1071E+03
 -2.9452E+00  0.0000E+00  1.0312E+04  1.0312E+04
 -2.8962E+00  0.0000E+00  1.1293E+04  1.1293E+04
 -2.8471E+00  0.0000E+00  1.2000E+04  1.2000E+04
 -2.7980E+00  0.0000E+00  1.1876E+04  1.1876E+04
 -2.7489E+00  0.0000E+00  1.1296E+04  1.1296E+04
 -2.6998E+00  0.0000E+00  1.0139E+04  1.0139E+04
 -2.6507E+00  0.0000E+00  8.8480E+03  8.8480E+03
 -2.6016E+00  0.0000E+00  7.6855E+03  7.6855E+03
 -2.5525E+00  0.0000E+00  6.4439E+03  6.4439E+03
 -2.5035E+00  0.0000E+00  5.5177E+03  5.5177E+03
 -2.4544E+00  0.0000E+00  4.8800E+03  4.8800E+03
 -2.4053E+00  0.0000E+00  4.5812E+03  4.5812E+03
 -2.3562E+00  0.0000E+00  4.1125E+03  4.1125E+03
 -2.3071E+00  0.0000E+00  3.4843E+03  3.4843E+03
 -2.2580E+00  0.0000E+00  2.7873E+03  2.7873E+03
 -2.2089E+00  0.0000E+00  2.0246E+03  2.0246E+03
 -2.1598E+00  0.0000E+00  1.2730E+03  1.2730E+03
 -2.1108E+00  0.0000E+00  1.2915E+03  1.2915E+03
 -2.0617E+00  0.0000E+00  2.3222E+03  2.3222E+03
 -2.0126E+00  0.0000E+00  3.4857E+03  3.4857E+03
 -1.9635E+00  0.0000E+00  4.3530E+03  4.3530E+03
 -1.9144E+00  0.0000E+00  4.8242E+03  4.8242E+03
 -1.8653E+00  0.0000E+00  5.8230E+03  5.8230E+03
 -1.8162E+00  0.0000E+00  7.4127E+03  7.4127E+03
 -1.7671E+00  0.0000E+00  9.2576E+03  9.2576E+03
 -1.7181E+00  0.0000E+00  1.1050E+04  1.1050E+04
 -1.6690E+00  0.0000E+00  1.1889E+04  1.1889E+04
 -1.6199E+00  0.0000E+00  1.2504E+04  1.2504E+04
 -1.5708E+00  0.0000E+00  1.2171E+04  1.2171E+04
 -1.5217E+00  0.0000E+00  1.1107E+04  1.1107E+04
 -1.4726E+00  0.0000E+00  9.9417E+03  9.9417E+03
 -1.4235E+00  0.0000E+00  8.2983E+03  8.2983E+03
 -1.3744E+00  0.0000E+00  6.8422E+03  6.8422E+03
 -1.3254E+00  0.0000E+00  5.5010E+03  5.5010E+03
 -1.2763E+00  0.0000E+00  4.5261E+03  4.5261E+03
 -1.2272E+00  0.0000E+00  3.7768E+03  3.7768E+03
 -1.1781E+00  0.0000E+00  3.3267E+03  3.3267E+03
 -1.1290E+00  0.0000E+00  3.0369E+03  3.0369E+03
 -1.0799E+00  0.0000E+00  2.7850E+03  2.7850E+03
 -1.0308E+00  0.0000E+00  2.5002E+03  2.5002E+03
 -9.8175E-01  0.0000E+00  2.1350E+03  2.1350E+03
 -9.3266E-01  0.0000E+00  1.7705E+03  1.7705E+03
 -8.8357E-01  0.0000E+00  1.4158E+03  1.4158E+03
 -8.3449E-01  0.0000E+00  1.2177E+03  1.2177E+03
 -7.8540E-01  0.0000E+00  1.2153E+03  1.2153E+03
 -7.3631E-01  0.0000E+00  1.2649E+03  1.2649E+03
 -6.8722E-01  0.0000E+00  1.2682E+03  1.2682E+03
 -6.3814E-01  0.0000E+00  1.2580E+03  1.2580E+03
 -5.8905E-01  0.0000E+00  1.2470E+03  1.2470E+03
 -5.3996E-01  0.0000E+00  1.2519E+03  1.2519E+03
 -4.9087E-01  0.0000E+00  1.2671E+03  1.2671E+03
 -4.4179E-01  0.0000E+00  1.3080E+03  1.3080E+03
 -3.9270E-01  0.0000E+00  1.3641E+03  1.3641E+03
 -3.4361E-01  0.0000E+00  1.4146E+03  1.4146E+03
 -2.9452E-01  0.0000E+00  1.4816E+03  1.4816E+03
 -2.4544E-01  0.0000E+00  1.5111E+03  1.5111E+03
 -1.9635E-01  0.0000E+00  1.5567E+03  1.5567E+03
 -1.4726E-01  0.0000E+00  1.5930E+03  1.5930E+03
 -9.8175E-02  0.0000E+00  1.6048E+03  1.6048E+03
 -4.9087E-02  0.0000E+00  1.6888E+03  1.6888E+03
  0.0000E+00  0.0000E+00  1.6860E+03  1.6860E+03
  4.9087E-02  0.0000E+00  1.6542E+03  1.6542E+03
  9.8175E-02  0.0000E+00  1.5367E+03  1.5367E+03
  1.4726E-01  0.0000E+00  1.4970E+03  1.4970E+03
  1.9635E-01  0.0000E+00  1.4341E+03  1.4341E+03
  2.4544E-01  0.0000E+00  1.3648E+03  1.3648E+03
  2.9452E-01  0.0000E+00  1.3129E+03  1.3129E+03
  3.4361E-01  0.0000E+00  1.2280E+03  1.2280E+03
  3.9270E-01  0.0000E+00  1.1682E+03  1.1682E+03
  4.4179E-01  0.0000E+00  1.1175E+03  1.1175E+03
  4.9087E-01  0.0000E+00  1.0956E+03  1.0956E+03
  5.3996E-01  0.0000E+00  1.1101E+03  1.1101E+03
  5.8905E-01  0.0000E+00  1.1235E+03  1.1235E+03
  6.3814E-01  0.0000E+00  1.1438E+03  1.1438E+03
  6.8722E-01  0.0000E+00  1.1654E+03  1.1654E+03
  7.3631E-01  0.0000E+00  1.1773E+03  1.1773E+03
  7.8540E-01  0.0000E+00  1.1366E+03  1.1366E+03
  8.3449E-01  0.0000E+00  1.1232E+03  1.1232E+03
  8.8357E-01  0.0000E+00  1.2958E+03  1.2958E+03
  9.3266E-01  0.0000E+00  1.6413E+03  1.6413E+03
