# CREATED BY GENE DIAGNOSTICS TOOL on Fri Nov 13 11:12:58 2020
# diag: zprofile, run(s): 0039, time window: 67-67.76(4 steps), species: ions
# original data path: /ptmp/jproll/critgrad/TEMgradn/W7X/bean/scanfiles0000/
# normalization: L_ref=1.65m
#
# variable A = phi
#  z/qR       <|A|>       <|A|²>^½    <|A²|-|A|²
 -3.1416E+00  0.0000E+00  1.0550E+01  1.0550E+01
 -3.0925E+00  0.0000E+00  1.1031E+01  1.1031E+01
 -3.0434E+00  0.0000E+00  1.5825E+01  1.5825E+01
 -2.9943E+00  0.0000E+00  2.2123E+01  2.2123E+01
 -2.9452E+00  0.0000E+00  2.5616E+01  2.5616E+01
 -2.8962E+00  0.0000E+00  2.8466E+01  2.8466E+01
 -2.8471E+00  0.0000E+00  3.0966E+01  3.0966E+01
 -2.7980E+00  0.0000E+00  3.0647E+01  3.0647E+01
 -2.7489E+00  0.0000E+00  2.9121E+01  2.9121E+01
 -2.6998E+00  0.0000E+00  2.5465E+01  2.5465E+01
 -2.6507E+00  0.0000E+00  2.1396E+01  2.1396E+01
 -2.6016E+00  0.0000E+00  1.8591E+01  1.8591E+01
 -2.5525E+00  0.0000E+00  1.3828E+01  1.3828E+01
 -2.5035E+00  0.0000E+00  8.9127E+00  8.9127E+00
 -2.4544E+00  0.0000E+00  5.8021E+00  5.8021E+00
 -2.4053E+00  0.0000E+00  5.0186E+00  5.0186E+00
 -2.3562E+00  0.0000E+00  5.4347E+00  5.4347E+00
 -2.3071E+00  0.0000E+00  5.6412E+00  5.6412E+00
 -2.2580E+00  0.0000E+00  5.8116E+00  5.8116E+00
 -2.2089E+00  0.0000E+00  5.9680E+00  5.9680E+00
 -2.1598E+00  0.0000E+00  5.7960E+00  5.7960E+00
 -2.1108E+00  0.0000E+00  5.2359E+00  5.2359E+00
 -2.0617E+00  0.0000E+00  4.5896E+00  4.5896E+00
 -2.0126E+00  0.0000E+00  3.9025E+00  3.9025E+00
 -1.9635E+00  0.0000E+00  2.9162E+00  2.9162E+00
 -1.9144E+00  0.0000E+00  5.4416E+00  5.4416E+00
 -1.8653E+00  0.0000E+00  1.2654E+01  1.2654E+01
 -1.8162E+00  0.0000E+00  1.9356E+01  1.9356E+01
 -1.7671E+00  0.0000E+00  2.8676E+01  2.8676E+01
 -1.7181E+00  0.0000E+00  3.6953E+01  3.6953E+01
 -1.6690E+00  0.0000E+00  4.0079E+01  4.0079E+01
 -1.6199E+00  0.0000E+00  4.3306E+01  4.3306E+01
 -1.5708E+00  0.0000E+00  4.2569E+01  4.2569E+01
 -1.5217E+00  0.0000E+00  3.8726E+01  3.8726E+01
 -1.4726E+00  0.0000E+00  3.5187E+01  3.5187E+01
 -1.4235E+00  0.0000E+00  2.8920E+01  2.8920E+01
 -1.3744E+00  0.0000E+00  2.3647E+01  2.3647E+01
 -1.3254E+00  0.0000E+00  1.8158E+01  1.8158E+01
 -1.2763E+00  0.0000E+00  1.2136E+01  1.2136E+01
 -1.2272E+00  0.0000E+00  8.5991E+00  8.5991E+00
 -1.1781E+00  0.0000E+00  5.5381E+00  5.5381E+00
 -1.1290E+00  0.0000E+00  3.6029E+00  3.6029E+00
 -1.0799E+00  0.0000E+00  2.6306E+00  2.6306E+00
 -1.0308E+00  0.0000E+00  2.3128E+00  2.3128E+00
 -9.8175E-01  0.0000E+00  2.7778E+00  2.7778E+00
 -9.3266E-01  0.0000E+00  3.9786E+00  3.9786E+00
 -8.8357E-01  0.0000E+00  5.7270E+00  5.7270E+00
 -8.3449E-01  0.0000E+00  7.3180E+00  7.3180E+00
 -7.8540E-01  0.0000E+00  8.2794E+00  8.2794E+00
 -7.3631E-01  0.0000E+00  8.4012E+00  8.4012E+00
 -6.8722E-01  0.0000E+00  8.0846E+00  8.0846E+00
 -6.3814E-01  0.0000E+00  7.8251E+00  7.8251E+00
 -5.8905E-01  0.0000E+00  7.3161E+00  7.3161E+00
 -5.3996E-01  0.0000E+00  6.9976E+00  6.9976E+00
 -4.9087E-01  0.0000E+00  6.7855E+00  6.7855E+00
 -4.4179E-01  0.0000E+00  6.4605E+00  6.4605E+00
 -3.9270E-01  0.0000E+00  6.1487E+00  6.1487E+00
 -3.4361E-01  0.0000E+00  5.9568E+00  5.9568E+00
 -2.9452E-01  0.0000E+00  5.7838E+00  5.7838E+00
 -2.4544E-01  0.0000E+00  5.7707E+00  5.7707E+00
 -1.9635E-01  0.0000E+00  5.5249E+00  5.5249E+00
 -1.4726E-01  0.0000E+00  5.3192E+00  5.3192E+00
 -9.8175E-02  0.0000E+00  5.0270E+00  5.0270E+00
 -4.9087E-02  0.0000E+00  4.7369E+00  4.7369E+00
  0.0000E+00  0.0000E+00  4.6988E+00  4.6988E+00
  4.9087E-02  0.0000E+00  4.7282E+00  4.7282E+00
  9.8175E-02  0.0000E+00  5.0095E+00  5.0095E+00
  1.4726E-01  0.0000E+00  5.3009E+00  5.3009E+00
  1.9635E-01  0.0000E+00  5.4970E+00  5.4970E+00
  2.4544E-01  0.0000E+00  5.7361E+00  5.7361E+00
  2.9452E-01  0.0000E+00  5.7446E+00  5.7446E+00
  3.4361E-01  0.0000E+00  5.9135E+00  5.9135E+00
  3.9270E-01  0.0000E+00  6.1136E+00  6.1136E+00
  4.4179E-01  0.0000E+00  6.4398E+00  6.4398E+00
  4.9087E-01  0.0000E+00  6.7835E+00  6.7835E+00
  5.3996E-01  0.0000E+00  7.0127E+00  7.0127E+00
  5.8905E-01  0.0000E+00  7.3346E+00  7.3346E+00
  6.3814E-01  0.0000E+00  7.8340E+00  7.8340E+00
  6.8722E-01  0.0000E+00  8.0906E+00  8.0906E+00
  7.3631E-01  0.0000E+00  8.4079E+00  8.4079E+00
  7.8540E-01  0.0000E+00  8.2969E+00  8.2969E+00
  8.3449E-01  0.0000E+00  7.3494E+00  7.3494E+00
  8.8357E-01  0.0000E+00  5.7664E+00  5.7664E+00
  9.3266E-01  0.0000E+00  4.0324E+00  4.0324E+00
  9.8175E-01  0.0000E+00  2.8710E+00  2.8710E+00
  1.0308E+00  0.0000E+00  2.4748E+00  2.4748E+00
  1.0799E+00  0.0000E+00  2.8230E+00  2.8230E+00
  1.1290E+00  0.0000E+00  3.7475E+00  3.7475E+00
  1.1781E+00  0.0000E+00  5.5514E+00  5.5514E+00
  1.2272E+00  0.0000E+00  8.4472E+00  8.4472E+00
  1.2763E+00  0.0000E+00  1.1838E+01  1.1838E+01
  1.3254E+00  0.0000E+00  1.7629E+01  1.7629E+01
  1.3744E+00  0.0000E+00  2.2953E+01  2.2953E+01
  1.4235E+00  0.0000E+00  2.8081E+01  2.8081E+01
  1.4726E+00  0.0000E+00  3.4200E+01  3.4200E+01
  1.5217E+00  0.0000E+00  3.7662E+01  3.7662E+01
  1.5708E+00  0.0000E+00  4.1421E+01  4.1421E+01
  1.6199E+00  0.0000E+00  4.2135E+01  4.2135E+01
  1.6690E+00  0.0000E+00  3.8956E+01  3.8956E+01
  1.7181E+00  0.0000E+00  3.5903E+01  3.5903E+01
  1.7671E+00  0.0000E+00  2.7833E+01  2.7833E+01
  1.8162E+00  0.0000E+00  1.8756E+01  1.8756E+01
  1.8653E+00  0.0000E+00  1.2302E+01  1.2302E+01
  1.9144E+00  0.0000E+00  5.3573E+00  5.3573E+00
  1.9635E+00  0.0000E+00  3.0984E+00  3.0984E+00
  2.0126E+00  0.0000E+00  4.1340E+00  4.1340E+00
  2.0617E+00  0.0000E+00  4.6754E+00  4.6754E+00
  2.1108E+00  0.0000E+00  5.0525E+00  5.0525E+00
  2.1598E+00  0.0000E+00  5.3931E+00  5.3931E+00
  2.2089E+00  0.0000E+00  5.4643E+00  5.4643E+00
  2.2580E+00  0.0000E+00  5.2974E+00  5.2974E+00
  2.3071E+00  0.0000E+00  5.1847E+00  5.1847E+00
  2.3562E+00  0.0000E+00  5.1391E+00  5.1391E+00
  2.4053E+00  0.0000E+00  5.1070E+00  5.1070E+00
  2.4544E+00  0.0000E+00  6.4190E+00  6.4190E+00
  2.5035E+00  0.0000E+00  9.6583E+00  9.6583E+00
  2.5525E+00  0.0000E+00  1.4544E+01  1.4544E+01
  2.6016E+00  0.0000E+00  1.9270E+01  1.9270E+01
  2.6507E+00  0.0000E+00  2.2041E+01  2.2041E+01
  2.6998E+00  0.0000E+00  2.6079E+01  2.6079E+01
  2.7489E+00  0.0000E+00  2.9709E+01  2.9709E+01
  2.7980E+00  0.0000E+00  3.1168E+01  3.1168E+01
  2.8471E+00  0.0000E+00  3.1375E+01  3.1375E+01
  2.8962E+00  0.0000E+00  2.8683E+01  2.8683E+01
  2.9452E+00  0.0000E+00  2.5643E+01  2.5643E+01
  2.9943E+00  0.0000E+00  2.1996E+01  2.1996E+01
  3.0434E+00  0.0000E+00  1.5632E+01  1.5632E+01
  3.0925E+00  0.0000E+00  1.1252E+01  1.1252E+01
