# CREATED BY GENE DIAGNOSTICS TOOL on Fri Nov 13 11:12:08 2020
# diag: zprofile, run(s): 0035, time window: 103-103.62(3 steps), species: ions
# original data path: /ptmp/jproll/critgrad/TEMgradn/W7X/bean/scanfiles0000/
# normalization: L_ref=1.65m
#
# variable A = phi
#  z/qR       <|A|>       <|A|²>^½    <|A²|-|A|²
 -3.1416E+00  0.0000E+00  3.8488E+00  3.8488E+00
 -3.0925E+00  0.0000E+00  4.1743E+00  4.1743E+00
 -3.0434E+00  0.0000E+00  5.2204E+00  5.2204E+00
 -2.9943E+00  0.0000E+00  6.3848E+00  6.3848E+00
 -2.9452E+00  0.0000E+00  7.0137E+00  7.0137E+00
 -2.8962E+00  0.0000E+00  7.5216E+00  7.5216E+00
 -2.8471E+00  0.0000E+00  7.9478E+00  7.9478E+00
 -2.7980E+00  0.0000E+00  7.8540E+00  7.8540E+00
 -2.7489E+00  0.0000E+00  7.5294E+00  7.5294E+00
 -2.6998E+00  0.0000E+00  6.7863E+00  6.7863E+00
 -2.6507E+00  0.0000E+00  5.9139E+00  5.9139E+00
 -2.6016E+00  0.0000E+00  5.2361E+00  5.2361E+00
 -2.5525E+00  0.0000E+00  4.1783E+00  4.1783E+00
 -2.5035E+00  0.0000E+00  3.0899E+00  3.0899E+00
 -2.4544E+00  0.0000E+00  2.3158E+00  2.3158E+00
 -2.4053E+00  0.0000E+00  1.8301E+00  1.8301E+00
 -2.3562E+00  0.0000E+00  1.5499E+00  1.5499E+00
 -2.3071E+00  0.0000E+00  1.3292E+00  1.3292E+00
 -2.2580E+00  0.0000E+00  1.1553E+00  1.1553E+00
 -2.2089E+00  0.0000E+00  1.0039E+00  1.0039E+00
 -2.1598E+00  0.0000E+00  8.1480E-01  8.1480E-01
 -2.1108E+00  0.0000E+00  6.6983E-01  6.6983E-01
 -2.0617E+00  0.0000E+00  8.2842E-01  8.2842E-01
 -2.0126E+00  0.0000E+00  1.2602E+00  1.2602E+00
 -1.9635E+00  0.0000E+00  1.8640E+00  1.8640E+00
 -1.9144E+00  0.0000E+00  2.8416E+00  2.8416E+00
 -1.8653E+00  0.0000E+00  4.2026E+00  4.2026E+00
 -1.8162E+00  0.0000E+00  5.3810E+00  5.3810E+00
 -1.7671E+00  0.0000E+00  6.7351E+00  6.7351E+00
 -1.7181E+00  0.0000E+00  7.8140E+00  7.8140E+00
 -1.6690E+00  0.0000E+00  8.1931E+00  8.1931E+00
 -1.6199E+00  0.0000E+00  8.5406E+00  8.5406E+00
 -1.5708E+00  0.0000E+00  8.3931E+00  8.3931E+00
 -1.5217E+00  0.0000E+00  7.8600E+00  7.8600E+00
 -1.4726E+00  0.0000E+00  7.3246E+00  7.3246E+00
 -1.4235E+00  0.0000E+00  6.3713E+00  6.3713E+00
 -1.3744E+00  0.0000E+00  5.4983E+00  5.4983E+00
 -1.3254E+00  0.0000E+00  4.5244E+00  4.5244E+00
 -1.2763E+00  0.0000E+00  3.4376E+00  3.4376E+00
 -1.2272E+00  0.0000E+00  2.7057E+00  2.7057E+00
 -1.1781E+00  0.0000E+00  2.0441E+00  2.0441E+00
 -1.1290E+00  0.0000E+00  1.6223E+00  1.6223E+00
 -1.0799E+00  0.0000E+00  1.4121E+00  1.4121E+00
 -1.0308E+00  0.0000E+00  1.3285E+00  1.3285E+00
 -9.8175E-01  0.0000E+00  1.3493E+00  1.3493E+00
 -9.3266E-01  0.0000E+00  1.5269E+00  1.5269E+00
 -8.8357E-01  0.0000E+00  1.9363E+00  1.9363E+00
 -8.3449E-01  0.0000E+00  2.4670E+00  2.4670E+00
 -7.8540E-01  0.0000E+00  2.9594E+00  2.9594E+00
 -7.3631E-01  0.0000E+00  3.1495E+00  3.1495E+00
 -6.8722E-01  0.0000E+00  3.0811E+00  3.0811E+00
 -6.3814E-01  0.0000E+00  2.9722E+00  2.9722E+00
 -5.8905E-01  0.0000E+00  2.7455E+00  2.7455E+00
 -5.3996E-01  0.0000E+00  2.5630E+00  2.5630E+00
 -4.9087E-01  0.0000E+00  2.4022E+00  2.4022E+00
 -4.4179E-01  0.0000E+00  2.2796E+00  2.2796E+00
 -3.9270E-01  0.0000E+00  2.2859E+00  2.2859E+00
 -3.4361E-01  0.0000E+00  2.3995E+00  2.3995E+00
 -2.9452E-01  0.0000E+00  2.5620E+00  2.5620E+00
 -2.4544E-01  0.0000E+00  2.7104E+00  2.7104E+00
 -1.9635E-01  0.0000E+00  2.8128E+00  2.8128E+00
 -1.4726E-01  0.0000E+00  2.9301E+00  2.9301E+00
 -9.8175E-02  0.0000E+00  2.9804E+00  2.9804E+00
 -4.9087E-02  0.0000E+00  3.1065E+00  3.1065E+00
  0.0000E+00  0.0000E+00  3.1354E+00  3.1354E+00
  4.9087E-02  0.0000E+00  3.1011E+00  3.1011E+00
  9.8175E-02  0.0000E+00  2.9702E+00  2.9702E+00
  1.4726E-01  0.0000E+00  2.9161E+00  2.9161E+00
  1.9635E-01  0.0000E+00  2.7953E+00  2.7953E+00
  2.4544E-01  0.0000E+00  2.6912E+00  2.6912E+00
  2.9452E-01  0.0000E+00  2.5413E+00  2.5413E+00
  3.4361E-01  0.0000E+00  2.3783E+00  2.3783E+00
  3.9270E-01  0.0000E+00  2.2650E+00  2.2650E+00
  4.4179E-01  0.0000E+00  2.2596E+00  2.2596E+00
  4.9087E-01  0.0000E+00  2.3833E+00  2.3833E+00
  5.3996E-01  0.0000E+00  2.5456E+00  2.5456E+00
  5.8905E-01  0.0000E+00  2.7286E+00  2.7286E+00
  6.3814E-01  0.0000E+00  2.9549E+00  2.9549E+00
  6.8722E-01  0.0000E+00  3.0645E+00  3.0645E+00
  7.3631E-01  0.0000E+00  3.1336E+00  3.1336E+00
  7.8540E-01  0.0000E+00  2.9447E+00  2.9447E+00
  8.3449E-01  0.0000E+00  2.4520E+00  2.4520E+00
  8.8357E-01  0.0000E+00  1.9180E+00  1.9180E+00
  9.3266E-01  0.0000E+00  1.5034E+00  1.5034E+00
  9.8175E-01  0.0000E+00  1.3213E+00  1.3213E+00
  1.0308E+00  0.0000E+00  1.2977E+00  1.2977E+00
  1.0799E+00  0.0000E+00  1.3783E+00  1.3783E+00
  1.1290E+00  0.0000E+00  1.5841E+00  1.5841E+00
  1.1781E+00  0.0000E+00  1.9990E+00  1.9990E+00
  1.2272E+00  0.0000E+00  2.6502E+00  2.6502E+00
  1.2763E+00  0.0000E+00  3.3681E+00  3.3681E+00
  1.3254E+00  0.0000E+00  4.4336E+00  4.4336E+00
  1.3744E+00  0.0000E+00  5.3858E+00  5.3858E+00
  1.4235E+00  0.0000E+00  6.2380E+00  6.2380E+00
  1.4726E+00  0.0000E+00  7.1691E+00  7.1691E+00
  1.5217E+00  0.0000E+00  7.6909E+00  7.6909E+00
  1.5708E+00  0.0000E+00  8.2109E+00  8.2109E+00
  1.6199E+00  0.0000E+00  8.3533E+00  8.3533E+00
  1.6690E+00  0.0000E+00  8.0104E+00  8.0104E+00
  1.7181E+00  0.0000E+00  7.6359E+00  7.6359E+00
  1.7671E+00  0.0000E+00  6.5744E+00  6.5744E+00
  1.8162E+00  0.0000E+00  5.2405E+00  5.2405E+00
  1.8653E+00  0.0000E+00  4.0796E+00  4.0796E+00
  1.9144E+00  0.0000E+00  2.7427E+00  2.7427E+00
  1.9635E+00  0.0000E+00  1.8077E+00  1.8077E+00
  2.0126E+00  0.0000E+00  1.2674E+00  1.2674E+00
  2.0617E+00  0.0000E+00  8.9255E-01  8.9255E-01
  2.1108E+00  0.0000E+00  7.2419E-01  7.2419E-01
  2.1598E+00  0.0000E+00  8.0121E-01  8.0121E-01
  2.2089E+00  0.0000E+00  9.4503E-01  9.4503E-01
  2.2580E+00  0.0000E+00  1.0728E+00  1.0728E+00
  2.3071E+00  0.0000E+00  1.2331E+00  1.2331E+00
  2.3562E+00  0.0000E+00  1.4542E+00  1.4542E+00
  2.4053E+00  0.0000E+00  1.7595E+00  1.7595E+00
  2.4544E+00  0.0000E+00  2.2947E+00  2.2947E+00
  2.5035E+00  0.0000E+00  3.1086E+00  3.1086E+00
  2.5525E+00  0.0000E+00  4.2239E+00  4.2239E+00
  2.6016E+00  0.0000E+00  5.2885E+00  5.2885E+00
  2.6507E+00  0.0000E+00  5.9607E+00  5.9607E+00
  2.6998E+00  0.0000E+00  6.8216E+00  6.8216E+00
  2.7489E+00  0.0000E+00  7.5492E+00  7.5492E+00
  2.7980E+00  0.0000E+00  7.8573E+00  7.8573E+00
  2.8471E+00  0.0000E+00  7.9362E+00  7.9362E+00
  2.8962E+00  0.0000E+00  7.4984E+00  7.4984E+00
  2.9452E+00  0.0000E+00  6.9842E+00  6.9842E+00
  2.9943E+00  0.0000E+00  6.3572E+00  6.3572E+00
  3.0434E+00  0.0000E+00  5.2131E+00  5.2131E+00
  3.0925E+00  0.0000E+00  4.2251E+00  4.2251E+00
