# CREATED BY GENE DIAGNOSTICS TOOL on Tue Apr 26 15:40:01 2022
# diag: zprofile, run(s): 0062, time window: 0-879.2672(1 steps), species: i
# original data path: /marconi_scratch/userexternal/pmulholl/p41/scanfiles0006/
# normalization: L_ref=1.65m
#
# variable A = phi
#  z/qR       <|A|>       <|A|²>^½    <|A²|-|A|²
 -3.1416E+00  0.0000E+00  4.4249E+12  4.4249E+12
 -3.0925E+00  0.0000E+00  3.8811E+12  3.8811E+12
 -3.0434E+00  0.0000E+00  2.9293E+12  2.9293E+12
 -2.9943E+00  0.0000E+00  2.6942E+12  2.6942E+12
 -2.9452E+00  0.0000E+00  2.5391E+12  2.5391E+12
 -2.8962E+00  0.0000E+00  2.1380E+12  2.1380E+12
 -2.8471E+00  0.0000E+00  2.1450E+12  2.1450E+12
 -2.7980E+00  0.0000E+00  2.0912E+12  2.0912E+12
 -2.7489E+00  0.0000E+00  2.3158E+12  2.3158E+12
 -2.6998E+00  0.0000E+00  2.9266E+12  2.9266E+12
 -2.6507E+00  0.0000E+00  3.1809E+12  3.1809E+12
 -2.6016E+00  0.0000E+00  3.4578E+12  3.4578E+12
 -2.5525E+00  0.0000E+00  3.7453E+12  3.7453E+12
 -2.5035E+00  0.0000E+00  3.8916E+12  3.8916E+12
 -2.4544E+00  0.0000E+00  4.0923E+12  4.0923E+12
 -2.4053E+00  0.0000E+00  4.8297E+12  4.8297E+12
 -2.3562E+00  0.0000E+00  5.6127E+12  5.6127E+12
 -2.3071E+00  0.0000E+00  6.3268E+12  6.3268E+12
 -2.2580E+00  0.0000E+00  6.7512E+12  6.7512E+12
 -2.2089E+00  0.0000E+00  7.0159E+12  7.0159E+12
 -2.1598E+00  0.0000E+00  7.1136E+12  7.1136E+12
 -2.1108E+00  0.0000E+00  7.3824E+12  7.3824E+12
 -2.0617E+00  0.0000E+00  7.6213E+12  7.6213E+12
 -2.0126E+00  0.0000E+00  7.8133E+12  7.8133E+12
 -1.9635E+00  0.0000E+00  7.7756E+12  7.7756E+12
 -1.9144E+00  0.0000E+00  8.3969E+12  8.3969E+12
 -1.8653E+00  0.0000E+00  9.5003E+12  9.5003E+12
 -1.8162E+00  0.0000E+00  1.0630E+13  1.0630E+13
 -1.7671E+00  0.0000E+00  1.1719E+13  1.1719E+13
 -1.7181E+00  0.0000E+00  1.2444E+13  1.2444E+13
 -1.6690E+00  0.0000E+00  1.2927E+13  1.2927E+13
 -1.6199E+00  0.0000E+00  1.2431E+13  1.2431E+13
 -1.5708E+00  0.0000E+00  1.3525E+13  1.3525E+13
 -1.5217E+00  0.0000E+00  1.3789E+13  1.3789E+13
 -1.4726E+00  0.0000E+00  1.3307E+13  1.3307E+13
 -1.4235E+00  0.0000E+00  1.2902E+13  1.2902E+13
 -1.3744E+00  0.0000E+00  1.1221E+13  1.1221E+13
 -1.3254E+00  0.0000E+00  9.9037E+12  9.9037E+12
 -1.2763E+00  0.0000E+00  9.6756E+12  9.6756E+12
 -1.2272E+00  0.0000E+00  9.1989E+12  9.1989E+12
 -1.1781E+00  0.0000E+00  9.0962E+12  9.0962E+12
 -1.1290E+00  0.0000E+00  9.1108E+12  9.1108E+12
 -1.0799E+00  0.0000E+00  9.3979E+12  9.3979E+12
 -1.0308E+00  0.0000E+00  1.0487E+13  1.0487E+13
 -9.8175E-01  0.0000E+00  1.1519E+13  1.1519E+13
 -9.3266E-01  0.0000E+00  1.2412E+13  1.2412E+13
 -8.8357E-01  0.0000E+00  1.3436E+13  1.3436E+13
 -8.3449E-01  0.0000E+00  1.5005E+13  1.5005E+13
 -7.8540E-01  0.0000E+00  1.7231E+13  1.7231E+13
 -7.3631E-01  0.0000E+00  1.9115E+13  1.9115E+13
 -6.8722E-01  0.0000E+00  2.1451E+13  2.1451E+13
 -6.3814E-01  0.0000E+00  2.4442E+13  2.4442E+13
 -5.8905E-01  0.0000E+00  2.7496E+13  2.7496E+13
 -5.3996E-01  0.0000E+00  3.1940E+13  3.1940E+13
 -4.9087E-01  0.0000E+00  3.5758E+13  3.5758E+13
