# CREATED BY GENE DIAGNOSTICS TOOL on Tue Apr 26 15:39:24 2022
# diag: zprofile, run(s): 0056, time window: 0-755.6024(1 steps), species: i
# original data path: /marconi_scratch/userexternal/pmulholl/p41/scanfiles0006/
# normalization: L_ref=1.65m
#
# variable A = phi
#  z/qR       <|A|>       <|A|²>^½    <|A²|-|A|²
 -3.1416E+00  0.0000E+00  3.0122E+10  3.0122E+10
 -3.0925E+00  0.0000E+00  3.2871E+10  3.2871E+10
 -3.0434E+00  0.0000E+00  3.7457E+10  3.7457E+10
 -2.9943E+00  0.0000E+00  4.0068E+10  4.0068E+10
 -2.9452E+00  0.0000E+00  4.1731E+10  4.1731E+10
 -2.8962E+00  0.0000E+00  4.5571E+10  4.5571E+10
 -2.8471E+00  0.0000E+00  4.5602E+10  4.5602E+10
 -2.7980E+00  0.0000E+00  4.6447E+10  4.6447E+10
 -2.7489E+00  0.0000E+00  4.3213E+10  4.3213E+10
 -2.6998E+00  0.0000E+00  3.7413E+10  3.7413E+10
 -2.6507E+00  0.0000E+00  3.3290E+10  3.3290E+10
 -2.6016E+00  0.0000E+00  3.0910E+10  3.0910E+10
 -2.5525E+00  0.0000E+00  2.6888E+10  2.6888E+10
 -2.5035E+00  0.0000E+00  2.4981E+10  2.4981E+10
 -2.4544E+00  0.0000E+00  2.1977E+10  2.1977E+10
 -2.4053E+00  0.0000E+00  1.8273E+10  1.8273E+10
 -2.3562E+00  0.0000E+00  1.4576E+10  1.4576E+10
 -2.3071E+00  0.0000E+00  1.3390E+10  1.3390E+10
 -2.2580E+00  0.0000E+00  1.4129E+10  1.4129E+10
 -2.2089E+00  0.0000E+00  1.7198E+10  1.7198E+10
 -2.1598E+00  0.0000E+00  2.0593E+10  2.0593E+10
 -2.1108E+00  0.0000E+00  2.7376E+10  2.7376E+10
 -2.0617E+00  0.0000E+00  3.5533E+10  3.5533E+10
 -2.0126E+00  0.0000E+00  4.4370E+10  4.4370E+10
 -1.9635E+00  0.0000E+00  5.1327E+10  5.1327E+10
 -1.9144E+00  0.0000E+00  5.8143E+10  5.8143E+10
 -1.8653E+00  0.0000E+00  6.4709E+10  6.4709E+10
 -1.8162E+00  0.0000E+00  7.1440E+10  7.1440E+10
 -1.7671E+00  0.0000E+00  8.6581E+10  8.6581E+10
 -1.7181E+00  0.0000E+00  9.3663E+10  9.3663E+10
 -1.6690E+00  0.0000E+00  1.0137E+11  1.0137E+11
 -1.6199E+00  0.0000E+00  1.0861E+11  1.0861E+11
 -1.5708E+00  0.0000E+00  1.0313E+11  1.0313E+11
 -1.5217E+00  0.0000E+00  9.9728E+10  9.9728E+10
 -1.4726E+00  0.0000E+00  9.8568E+10  9.8568E+10
 -1.4235E+00  0.0000E+00  9.3476E+10  9.3476E+10
 -1.3744E+00  0.0000E+00  9.7077E+10  9.7077E+10
 -1.3254E+00  0.0000E+00  9.3959E+10  9.3959E+10
 -1.2763E+00  0.0000E+00  8.3452E+10  8.3452E+10
 -1.2272E+00  0.0000E+00  7.0080E+10  7.0080E+10
 -1.1781E+00  0.0000E+00  5.2235E+10  5.2235E+10
 -1.1290E+00  0.0000E+00  4.5591E+10  4.5591E+10
 -1.0799E+00  0.0000E+00  4.0254E+10  4.0254E+10
 -1.0308E+00  0.0000E+00  4.1830E+10  4.1830E+10
 -9.8175E-01  0.0000E+00  4.1652E+10  4.1652E+10
 -9.3266E-01  0.0000E+00  4.1417E+10  4.1417E+10
 -8.8357E-01  0.0000E+00  4.0072E+10  4.0072E+10
 -8.3449E-01  0.0000E+00  4.1988E+10  4.1988E+10
 -7.8540E-01  0.0000E+00  4.4951E+10  4.4951E+10
 -7.3631E-01  0.0000E+00  4.7000E+10  4.7000E+10
 -6.8722E-01  0.0000E+00  4.7994E+10  4.7994E+10
 -6.3814E-01  0.0000E+00  5.1364E+10  5.1364E+10
 -5.8905E-01  0.0000E+00  5.3984E+10  5.3984E+10
 -5.3996E-01  0.0000E+00  6.0465E+10  6.0465E+10
 -4.9087E-01  0.0000E+00  6.6746E+10  6.6746E+10
 -4.4179E-01  0.0000E+00  7.2724E+10  7.2724E+10
 -3.9270E-01  0.0000E+00  7.7318E+10  7.7318E+10
 -3.4361E-01  0.0000E+00  8.2956E+10  8.2956E+10
 -2.9452E-01  0.0000E+00  8.7625E+10  8.7625E+10
 -2.4544E-01  0.0000E+00  9.5569E+10  9.5569E+10
 -1.9635E-01  0.0000E+00  1.0193E+11  1.0193E+11
 -1.4726E-01  0.0000E+00  1.0260E+11  1.0260E+11
 -9.8175E-02  0.0000E+00  1.0192E+11  1.0192E+11
 -4.9087E-02  0.0000E+00  9.6512E+10  9.6512E+10
  0.0000E+00  0.0000E+00  9.9451E+10  9.9451E+10
  4.9087E-02  0.0000E+00  9.6456E+10  9.6456E+10
  9.8175E-02  0.0000E+00  1.0179E+11  1.0179E+11
  1.4726E-01  0.0000E+00  1.0241E+11  1.0241E+11
  1.9635E-01  0.0000E+00  1.0170E+11  1.0170E+11
  2.4544E-01  0.0000E+00  9.5312E+10  9.5312E+10
  2.9452E-01  0.0000E+00  8.7370E+10  8.7370E+10
  3.4361E-01  0.0000E+00  8.2693E+10  8.2693E+10
  3.9270E-01  0.0000E+00  7.7063E+10  7.7063E+10
  4.4179E-01  0.0000E+00  7.2477E+10  7.2477E+10
  4.9087E-01  0.0000E+00  6.6519E+10  6.6519E+10
  5.3996E-01  0.0000E+00  6.0281E+10  6.0281E+10
  5.8905E-01  0.0000E+00  5.3832E+10  5.3832E+10
  6.3814E-01  0.0000E+00  5.1235E+10  5.1235E+10
  6.8722E-01  0.0000E+00  4.7880E+10  4.7880E+10
  7.3631E-01  0.0000E+00  4.6921E+10  4.6921E+10
  7.8540E-01  0.0000E+00  4.4885E+10  4.4885E+10
  8.3449E-01  0.0000E+00  4.1972E+10  4.1972E+10
  8.8357E-01  0.0000E+00  4.0094E+10  4.0094E+10
  9.3266E-01  0.0000E+00  4.1486E+10  4.1486E+10
  9.8175E-01  0.0000E+00  4.1756E+10  4.1756E+10
  1.0308E+00  0.0000E+00  4.1991E+10  4.1991E+10
  1.0799E+00  0.0000E+00  4.0473E+10  4.0473E+10
  1.1290E+00  0.0000E+00  4.5827E+10  4.5827E+10
  1.1781E+00  0.0000E+00  5.2461E+10  5.2461E+10
  1.2272E+00  0.0000E+00  7.0276E+10  7.0276E+10
  1.2763E+00  0.0000E+00  8.3597E+10  8.3597E+10
  1.3254E+00  0.0000E+00  9.4072E+10  9.4072E+10
  1.3744E+00  0.0000E+00  9.7100E+10  9.7100E+10
  1.4235E+00  0.0000E+00  9.3452E+10  9.3452E+10
  1.4726E+00  0.0000E+00  9.8464E+10  9.8464E+10
  1.5217E+00  0.0000E+00  9.9557E+10  9.9557E+10
  1.5708E+00  0.0000E+00  1.0287E+11  1.0287E+11
  1.6199E+00  0.0000E+00  1.0827E+11  1.0827E+11
  1.6690E+00  0.0000E+00  1.0092E+11  1.0092E+11
  1.7181E+00  0.0000E+00  9.3157E+10  9.3157E+10
  1.7671E+00  0.0000E+00  8.5972E+10  8.5972E+10
  1.8162E+00  0.0000E+00  7.0835E+10  7.0835E+10
  1.8653E+00  0.0000E+00  6.4123E+10  6.4123E+10
  1.9144E+00  0.0000E+00  5.7610E+10  5.7610E+10
  1.9635E+00  0.0000E+00  5.1094E+10  5.1094E+10
  2.0126E+00  0.0000E+00  4.4464E+10  4.4464E+10
  2.0617E+00  0.0000E+00  3.5926E+10  3.5926E+10
  2.1108E+00  0.0000E+00  2.7953E+10  2.7953E+10
  2.1598E+00  0.0000E+00  2.1314E+10  2.1314E+10
  2.2089E+00  0.0000E+00  1.7964E+10  1.7964E+10
  2.2580E+00  0.0000E+00  1.4790E+10  1.4790E+10
  2.3071E+00  0.0000E+00  1.3757E+10  1.3757E+10
  2.3562E+00  0.0000E+00  1.4546E+10  1.4546E+10
  2.4053E+00  0.0000E+00  1.7904E+10  1.7904E+10
  2.4544E+00  0.0000E+00  2.1476E+10  2.1476E+10
  2.5035E+00  0.0000E+00  2.4340E+10  2.4340E+10
  2.5525E+00  0.0000E+00  2.6234E+10  2.6234E+10
  2.6016E+00  0.0000E+00  3.0095E+10  3.0095E+10
  2.6507E+00  0.0000E+00  3.2537E+10  3.2537E+10
  2.6998E+00  0.0000E+00  3.6503E+10  3.6503E+10
  2.7489E+00  0.0000E+00  4.2494E+10  4.2494E+10
  2.7980E+00  0.0000E+00  4.5612E+10  4.5612E+10
  2.8471E+00  0.0000E+00  4.4979E+10  4.4979E+10
  2.8962E+00  0.0000E+00  4.4739E+10  4.4739E+10
  2.9452E+00  0.0000E+00  4.1198E+10  4.1198E+10
  2.9943E+00  0.0000E+00  3.9219E+10  3.9219E+10
  3.0434E+00  0.0000E+00  3.7169E+10  3.7169E+10
  3.0925E+00  0.0000E+00  3.2270E+10  3.2270E+10
