# CREATED BY GENE DIAGNOSTICS TOOL on Tue Apr 26 15:37:58 2022
# diag: zprofile, run(s): 0039, time window: 0-2000(1 steps), species: i
# original data path: /marconi_scratch/userexternal/pmulholl/p41/scanfiles0006/
# normalization: L_ref=1.65m
#
# variable A = phi
#  z/qR       <|A|>       <|A|²>^½    <|A²|-|A|²
 -3.1416E+00  0.0000E+00  2.1125E+11  2.1125E+11
 -3.0925E+00  0.0000E+00  2.2104E+11  2.2104E+11
 -3.0434E+00  0.0000E+00  2.5090E+11  2.5090E+11
 -2.9943E+00  0.0000E+00  2.6057E+11  2.6057E+11
 -2.9452E+00  0.0000E+00  2.6922E+11  2.6922E+11
 -2.8962E+00  0.0000E+00  2.8544E+11  2.8544E+11
 -2.8471E+00  0.0000E+00  2.8579E+11  2.8579E+11
 -2.7980E+00  0.0000E+00  2.8587E+11  2.8587E+11
 -2.7489E+00  0.0000E+00  2.6791E+11  2.6791E+11
 -2.6998E+00  0.0000E+00  2.3022E+11  2.3022E+11
 -2.6507E+00  0.0000E+00  2.0838E+11  2.0838E+11
 -2.6016E+00  0.0000E+00  1.8787E+11  1.8787E+11
 -2.5525E+00  0.0000E+00  1.6432E+11  1.6432E+11
 -2.5035E+00  0.0000E+00  1.4745E+11  1.4745E+11
 -2.4544E+00  0.0000E+00  1.2898E+11  1.2898E+11
 -2.4053E+00  0.0000E+00  1.1245E+11  1.1245E+11
 -2.3562E+00  0.0000E+00  1.1167E+11  1.1167E+11
 -2.3071E+00  0.0000E+00  1.1580E+11  1.1580E+11
 -2.2580E+00  0.0000E+00  1.1645E+11  1.1645E+11
 -2.2089E+00  0.0000E+00  1.1479E+11  1.1479E+11
 -2.1598E+00  0.0000E+00  1.1035E+11  1.1035E+11
 -2.1108E+00  0.0000E+00  1.1451E+11  1.1451E+11
 -2.0617E+00  0.0000E+00  1.2049E+11  1.2049E+11
 -2.0126E+00  0.0000E+00  1.2877E+11  1.2877E+11
 -1.9635E+00  0.0000E+00  1.3443E+11  1.3443E+11
 -1.9144E+00  0.0000E+00  1.4148E+11  1.4148E+11
 -1.8653E+00  0.0000E+00  1.5369E+11  1.5369E+11
 -1.8162E+00  0.0000E+00  1.6849E+11  1.6849E+11
 -1.7671E+00  0.0000E+00  2.0370E+11  2.0370E+11
 -1.7181E+00  0.0000E+00  2.2331E+11  2.2331E+11
 -1.6690E+00  0.0000E+00  2.4626E+11  2.4626E+11
 -1.6199E+00  0.0000E+00  2.6832E+11  2.6832E+11
 -1.5708E+00  0.0000E+00  2.6037E+11  2.6037E+11
 -1.5217E+00  0.0000E+00  2.5713E+11  2.5713E+11
 -1.4726E+00  0.0000E+00  2.6163E+11  2.6163E+11
 -1.4235E+00  0.0000E+00  2.5650E+11  2.5650E+11
 -1.3744E+00  0.0000E+00  2.7133E+11  2.7133E+11
 -1.3254E+00  0.0000E+00  2.7213E+11  2.7213E+11
 -1.2763E+00  0.0000E+00  2.5488E+11  2.5488E+11
 -1.2272E+00  0.0000E+00  2.3315E+11  2.3315E+11
 -1.1781E+00  0.0000E+00  2.0618E+11  2.0618E+11
 -1.1290E+00  0.0000E+00  1.9393E+11  1.9393E+11
 -1.0799E+00  0.0000E+00  1.8404E+11  1.8404E+11
 -1.0308E+00  0.0000E+00  1.7610E+11  1.7610E+11
 -9.8175E-01  0.0000E+00  1.7257E+11  1.7257E+11
 -9.3266E-01  0.0000E+00  1.6930E+11  1.6930E+11
 -8.8357E-01  0.0000E+00  1.6916E+11  1.6916E+11
 -8.3449E-01  0.0000E+00  1.7144E+11  1.7144E+11
 -7.8540E-01  0.0000E+00  1.7699E+11  1.7699E+11
 -7.3631E-01  0.0000E+00  1.7975E+11  1.7975E+11
 -6.8722E-01  0.0000E+00  1.8161E+11  1.8161E+11
 -6.3814E-01  0.0000E+00  1.8768E+11  1.8768E+11
 -5.8905E-01  0.0000E+00  1.8907E+11  1.8907E+11
 -5.3996E-01  0.0000E+00  1.9782E+11  1.9782E+11
 -4.9087E-01  0.0000E+00  2.0775E+11  2.0775E+11
 -4.4179E-01  0.0000E+00  2.1811E+11  2.1811E+11
 -3.9270E-01  0.0000E+00  2.2169E+11  2.2169E+11
 -3.4361E-01  0.0000E+00  2.3392E+11  2.3392E+11
