# CREATED BY GENE DIAGNOSTICS TOOL on Sat Jan  9 16:17:40 2021
# diag: zprofile, run(s): 0004, time window: 223-223.04(1 steps), species: ions
# original data path: /ptmp/jproll/critgrad/TEMgradn/W7XLM/bean/scanfiles0002/
# normalization: L_ref=1.65m
#
# variable A = phi
#  z/qR       <|A|>       <|A|²>^½    <|A²|-|A|²
 -3.1416E+00  0.0000E+00  2.5419E+02  2.5419E+02
 -3.0925E+00  0.0000E+00  2.2935E+02  2.2935E+02
 -3.0434E+00  0.0000E+00  2.0935E+02  2.0935E+02
 -2.9943E+00  0.0000E+00  2.0483E+02  2.0483E+02
 -2.9452E+00  0.0000E+00  1.8356E+02  1.8356E+02
 -2.8962E+00  0.0000E+00  1.6882E+02  1.6882E+02
 -2.8471E+00  0.0000E+00  1.7151E+02  1.7151E+02
 -2.7980E+00  0.0000E+00  1.7177E+02  1.7177E+02
 -2.7489E+00  0.0000E+00  1.7672E+02  1.7672E+02
 -2.6998E+00  0.0000E+00  1.8202E+02  1.8202E+02
 -2.6507E+00  0.0000E+00  1.9035E+02  1.9035E+02
 -2.6016E+00  0.0000E+00  1.9560E+02  1.9560E+02
 -2.5525E+00  0.0000E+00  1.9396E+02  1.9396E+02
 -2.5035E+00  0.0000E+00  1.9402E+02  1.9402E+02
 -2.4544E+00  0.0000E+00  1.9130E+02  1.9130E+02
 -2.4053E+00  0.0000E+00  1.9160E+02  1.9160E+02
 -2.3562E+00  0.0000E+00  1.8941E+02  1.8941E+02
 -2.3071E+00  0.0000E+00  1.8731E+02  1.8731E+02
 -2.2580E+00  0.0000E+00  1.9403E+02  1.9403E+02
 -2.2089E+00  0.0000E+00  2.0868E+02  2.0868E+02
 -2.1598E+00  0.0000E+00  2.2624E+02  2.2624E+02
 -2.1108E+00  0.0000E+00  2.4538E+02  2.4538E+02
 -2.0617E+00  0.0000E+00  2.6236E+02  2.6236E+02
 -2.0126E+00  0.0000E+00  2.7895E+02  2.7895E+02
 -1.9635E+00  0.0000E+00  2.9557E+02  2.9557E+02
 -1.9144E+00  0.0000E+00  3.1080E+02  3.1080E+02
 -1.8653E+00  0.0000E+00  3.1965E+02  3.1965E+02
 -1.8162E+00  0.0000E+00  3.2796E+02  3.2796E+02
 -1.7671E+00  0.0000E+00  3.4950E+02  3.4950E+02
 -1.7181E+00  0.0000E+00  3.5212E+02  3.5212E+02
 -1.6690E+00  0.0000E+00  3.5010E+02  3.5010E+02
 -1.6199E+00  0.0000E+00  3.6897E+02  3.6897E+02
 -1.5708E+00  0.0000E+00  3.9209E+02  3.9209E+02
 -1.5217E+00  0.0000E+00  4.2126E+02  4.2126E+02
 -1.4726E+00  0.0000E+00  4.4824E+02  4.4824E+02
 -1.4235E+00  0.0000E+00  4.7313E+02  4.7313E+02
 -1.3744E+00  0.0000E+00  4.9241E+02  4.9241E+02
 -1.3254E+00  0.0000E+00  5.0421E+02  5.0421E+02
 -1.2763E+00  0.0000E+00  5.0749E+02  5.0749E+02
 -1.2272E+00  0.0000E+00  5.0546E+02  5.0546E+02
