# CREATED BY GENE DIAGNOSTICS TOOL on Sat Jan  9 16:27:11 2021
# diag: zprofile, run(s): 0025, time window: 522.2-522.261(1 steps), species: ions
# original data path: /ptmp/jproll/critgrad/TEMgradn/W7XLM/bean/scanfiles0002/
# normalization: L_ref=1.65m
#
# variable A = phi
#  z/qR       <|A|>       <|A|²>^½    <|A²|-|A|²
 -3.1416E+00  0.0000E+00  6.2204E+07  6.2204E+07
 -3.0925E+00  0.0000E+00  6.2107E+07  6.2107E+07
 -3.0434E+00  0.0000E+00  6.2521E+07  6.2521E+07
 -2.9943E+00  0.0000E+00  6.6308E+07  6.6308E+07
 -2.9452E+00  0.0000E+00  6.7588E+07  6.7588E+07
 -2.8962E+00  0.0000E+00  7.3807E+07  7.3807E+07
 -2.8471E+00  0.0000E+00  8.1498E+07  8.1498E+07
 -2.7980E+00  0.0000E+00  9.0917E+07  9.0917E+07
 -2.7489E+00  0.0000E+00  9.6477E+07  9.6477E+07
 -2.6998E+00  0.0000E+00  9.5123E+07  9.5123E+07
 -2.6507E+00  0.0000E+00  9.0302E+07  9.0302E+07
 -2.6016E+00  0.0000E+00  8.5891E+07  8.5891E+07
 -2.5525E+00  0.0000E+00  8.1844E+07  8.1844E+07
 -2.5035E+00  0.0000E+00  7.5450E+07  7.5450E+07
 -2.4544E+00  0.0000E+00  6.8377E+07  6.8377E+07
 -2.4053E+00  0.0000E+00  6.1280E+07  6.1280E+07
 -2.3562E+00  0.0000E+00  5.4493E+07  5.4493E+07
 -2.3071E+00  0.0000E+00  4.8251E+07  4.8251E+07
 -2.2580E+00  0.0000E+00  4.4651E+07  4.4651E+07
 -2.2089E+00  0.0000E+00  4.4927E+07  4.4927E+07
 -2.1598E+00  0.0000E+00  4.8977E+07  4.8977E+07
 -2.1108E+00  0.0000E+00  5.5831E+07  5.5831E+07
 -2.0617E+00  0.0000E+00  6.3891E+07  6.3891E+07
 -2.0126E+00  0.0000E+00  7.2499E+07  7.2499E+07
 -1.9635E+00  0.0000E+00  8.1792E+07  8.1792E+07
 -1.9144E+00  0.0000E+00  8.9982E+07  8.9982E+07
 -1.8653E+00  0.0000E+00  9.7856E+07  9.7856E+07
 -1.8162E+00  0.0000E+00  1.0971E+08  1.0971E+08
 -1.7671E+00  0.0000E+00  1.2608E+08  1.2608E+08
 -1.7181E+00  0.0000E+00  1.4147E+08  1.4147E+08
 -1.6690E+00  0.0000E+00  1.6527E+08  1.6527E+08
 -1.6199E+00  0.0000E+00  1.9388E+08  1.9388E+08
 -1.5708E+00  0.0000E+00  2.2895E+08  2.2895E+08
 -1.5217E+00  0.0000E+00  2.5251E+08  2.5251E+08
 -1.4726E+00  0.0000E+00  2.7192E+08  2.7192E+08
 -1.4235E+00  0.0000E+00  2.8713E+08  2.8713E+08
 -1.3744E+00  0.0000E+00  2.9415E+08  2.9415E+08
 -1.3254E+00  0.0000E+00  2.9335E+08  2.9335E+08
 -1.2763E+00  0.0000E+00  2.7666E+08  2.7666E+08
 -1.2272E+00  0.0000E+00  2.6562E+08  2.6562E+08
 -1.1781E+00  0.0000E+00  2.4462E+08  2.4462E+08
 -1.1290E+00  0.0000E+00  2.1927E+08  2.1927E+08
 -1.0799E+00  0.0000E+00  1.9788E+08  1.9788E+08
 -1.0308E+00  0.0000E+00  1.8078E+08  1.8078E+08
 -9.8175E-01  0.0000E+00  1.6809E+08  1.6809E+08
 -9.3266E-01  0.0000E+00  1.6014E+08  1.6014E+08
 -8.8357E-01  0.0000E+00  1.5566E+08  1.5566E+08
 -8.3449E-01  0.0000E+00  1.5496E+08  1.5496E+08
 -7.8540E-01  0.0000E+00  1.5588E+08  1.5588E+08
 -7.3631E-01  0.0000E+00  1.5744E+08  1.5744E+08
 -6.8722E-01  0.0000E+00  1.6144E+08  1.6144E+08
 -6.3814E-01  0.0000E+00  1.6618E+08  1.6618E+08
 -5.8905E-01  0.0000E+00  1.7742E+08  1.7742E+08
 -5.3996E-01  0.0000E+00  1.8930E+08  1.8930E+08
 -4.9087E-01  0.0000E+00  1.9580E+08  1.9580E+08
 -4.4179E-01  0.0000E+00  2.0876E+08  2.0876E+08
 -3.9270E-01  0.0000E+00  2.2755E+08  2.2755E+08
 -3.4361E-01  0.0000E+00  2.5390E+08  2.5390E+08
 -2.9452E-01  0.0000E+00  2.8519E+08  2.8519E+08
 -2.4544E-01  0.0000E+00  3.2505E+08  3.2505E+08
 -1.9635E-01  0.0000E+00  3.5269E+08  3.5269E+08
 -1.4726E-01  0.0000E+00  3.7528E+08  3.7528E+08
 -9.8175E-02  0.0000E+00  4.0102E+08  4.0102E+08
 -4.9087E-02  0.0000E+00  4.0172E+08  4.0172E+08
  0.0000E+00  0.0000E+00  4.0156E+08  4.0156E+08
  4.9087E-02  0.0000E+00  3.9823E+08  3.9823E+08
  9.8175E-02  0.0000E+00  3.9446E+08  3.9446E+08
  1.4726E-01  0.0000E+00  3.6506E+08  3.6506E+08
  1.9635E-01  0.0000E+00  3.4002E+08  3.4002E+08
  2.4544E-01  0.0000E+00  3.1010E+08  3.1010E+08
  2.9452E-01  0.0000E+00  2.6851E+08  2.6851E+08
  3.4361E-01  0.0000E+00  2.3661E+08  2.3661E+08
  3.9270E-01  0.0000E+00  2.1057E+08  2.1057E+08
  4.4179E-01  0.0000E+00  1.9298E+08  1.9298E+08
  4.9087E-01  0.0000E+00  1.8169E+08  1.8169E+08
  5.3996E-01  0.0000E+00  1.7980E+08  1.7980E+08
  5.8905E-01  0.0000E+00  1.7494E+08  1.7494E+08
  6.3814E-01  0.0000E+00  1.6792E+08  1.6792E+08
  6.8722E-01  0.0000E+00  1.6657E+08  1.6657E+08
  7.3631E-01  0.0000E+00  1.6639E+08  1.6639E+08
  7.8540E-01  0.0000E+00  1.6579E+08  1.6579E+08
  8.3449E-01  0.0000E+00  1.6714E+08  1.6714E+08
  8.8357E-01  0.0000E+00  1.7139E+08  1.7139E+08
  9.3266E-01  0.0000E+00  1.7980E+08  1.7980E+08
  9.8175E-01  0.0000E+00  1.9117E+08  1.9117E+08
  1.0308E+00  0.0000E+00  2.0592E+08  2.0592E+08
  1.0799E+00  0.0000E+00  2.2564E+08  2.2564E+08
  1.1290E+00  0.0000E+00  2.4994E+08  2.4994E+08
  1.1781E+00  0.0000E+00  2.7929E+08  2.7929E+08
  1.2272E+00  0.0000E+00  3.0252E+08  3.0252E+08
  1.2763E+00  0.0000E+00  3.1490E+08  3.1490E+08
  1.3254E+00  0.0000E+00  3.3255E+08  3.3255E+08
  1.3744E+00  0.0000E+00  3.3300E+08  3.3300E+08
  1.4235E+00  0.0000E+00  3.2393E+08  3.2393E+08
  1.4726E+00  0.0000E+00  3.0552E+08  3.0552E+08
  1.5217E+00  0.0000E+00  2.8176E+08  2.8176E+08
  1.5708E+00  0.0000E+00  2.5214E+08  2.5214E+08
  1.6199E+00  0.0000E+00  2.0812E+08  2.0812E+08
  1.6690E+00  0.0000E+00  1.7042E+08  1.7042E+08
  1.7181E+00  0.0000E+00  1.4169E+08  1.4169E+08
  1.7671E+00  0.0000E+00  1.2388E+08  1.2388E+08
  1.8162E+00  0.0000E+00  1.0405E+08  1.0405E+08
  1.8653E+00  0.0000E+00  8.9983E+07  8.9983E+07
  1.9144E+00  0.0000E+00  8.1450E+07  8.1450E+07
  1.9635E+00  0.0000E+00  7.3182E+07  7.3182E+07
  2.0126E+00  0.0000E+00  6.4504E+07  6.4504E+07
  2.0617E+00  0.0000E+00  5.7673E+07  5.7673E+07
  2.1108E+00  0.0000E+00  5.2439E+07  5.2439E+07
  2.1598E+00  0.0000E+00  4.8581E+07  4.8581E+07
  2.2089E+00  0.0000E+00  4.7071E+07  4.7071E+07
  2.2580E+00  0.0000E+00  4.8259E+07  4.8259E+07
  2.3071E+00  0.0000E+00  5.2164E+07  5.2164E+07
  2.3562E+00  0.0000E+00  5.7854E+07  5.7854E+07
  2.4053E+00  0.0000E+00  6.4974E+07  6.4974E+07
  2.4544E+00  0.0000E+00  7.3042E+07  7.3042E+07
  2.5035E+00  0.0000E+00  8.0649E+07  8.0649E+07
  2.5525E+00  0.0000E+00  8.7465E+07  8.7465E+07
  2.6016E+00  0.0000E+00  9.0947E+07  9.0947E+07
  2.6507E+00  0.0000E+00  9.5486E+07  9.5486E+07
  2.6998E+00  0.0000E+00  1.0067E+08  1.0067E+08
  2.7489E+00  0.0000E+00  1.0195E+08  1.0195E+08
  2.7980E+00  0.0000E+00  9.6410E+07  9.6410E+07
  2.8471E+00  0.0000E+00  8.6592E+07  8.6592E+07
  2.8962E+00  0.0000E+00  7.8637E+07  7.8637E+07
  2.9452E+00  0.0000E+00  7.0932E+07  7.0932E+07
  2.9943E+00  0.0000E+00  6.7968E+07  6.7968E+07
  3.0434E+00  0.0000E+00  6.3970E+07  6.3970E+07
  3.0925E+00  0.0000E+00  6.3249E+07  6.3249E+07
