# CREATED BY GENE DIAGNOSTICS TOOL on Sat Jan  9 16:42:39 2021
# diag: zprofile, run(s): 0043, time window: 164.5-164.542(1 steps), species: ions
# original data path: /ptmp/jproll/critgrad/TEMgradn/W7XLM/bean/scanfiles0002/
# normalization: L_ref=1.65m
#
# variable A = phi
#  z/qR       <|A|>       <|A|²>^½    <|A²|-|A|²
 -3.1416E+00  0.0000E+00  3.7638E+01  3.7638E+01
 -3.0925E+00  0.0000E+00  4.0181E+01  4.0181E+01
 -3.0434E+00  0.0000E+00  4.1198E+01  4.1198E+01
 -2.9943E+00  0.0000E+00  4.3008E+01  4.3008E+01
 -2.9452E+00  0.0000E+00  4.2932E+01  4.2932E+01
 -2.8962E+00  0.0000E+00  4.1050E+01  4.1050E+01
 -2.8471E+00  0.0000E+00  3.9890E+01  3.9890E+01
 -2.7980E+00  0.0000E+00  3.6661E+01  3.6661E+01
 -2.7489E+00  0.0000E+00  3.2791E+01  3.2791E+01
 -2.6998E+00  0.0000E+00  2.8616E+01  2.8616E+01
 -2.6507E+00  0.0000E+00  2.5109E+01  2.5109E+01
 -2.6016E+00  0.0000E+00  2.3666E+01  2.3666E+01
 -2.5525E+00  0.0000E+00  2.4290E+01  2.4290E+01
 -2.5035E+00  0.0000E+00  2.7896E+01  2.7896E+01
 -2.4544E+00  0.0000E+00  3.2601E+01  3.2601E+01
 -2.4053E+00  0.0000E+00  3.8381E+01  3.8381E+01
 -2.3562E+00  0.0000E+00  4.4298E+01  4.4298E+01
 -2.3071E+00  0.0000E+00  4.9412E+01  4.9412E+01
 -2.2580E+00  0.0000E+00  5.4532E+01  5.4532E+01
 -2.2089E+00  0.0000E+00  5.8791E+01  5.8791E+01
 -2.1598E+00  0.0000E+00  6.1805E+01  6.1805E+01
 -2.1108E+00  0.0000E+00  6.3298E+01  6.3298E+01
 -2.0617E+00  0.0000E+00  6.3285E+01  6.3285E+01
 -2.0126E+00  0.0000E+00  6.2182E+01  6.2182E+01
