# CREATED BY GENE DIAGNOSTICS TOOL on Fri Nov 13 11:13:31 2020
# diag: zprofile, run(s): 0041, time window: 184-184.58(3 steps), species: ions
# original data path: /ptmp/jproll/critgrad/TEMgradn/W7X/bean/scanfiles0000/
# normalization: L_ref=1.65m
#
# variable A = phi
#  z/qR       <|A|>       <|A|²>^½    <|A²|-|A|²
 -3.1416E+00  0.0000E+00  3.3307E-01  3.3307E-01
 -3.0925E+00  0.0000E+00  2.7970E-01  2.7970E-01
 -3.0434E+00  0.0000E+00  4.2230E-01  4.2230E-01
 -2.9943E+00  0.0000E+00  6.7907E-01  6.7907E-01
 -2.9452E+00  0.0000E+00  8.3181E-01  8.3181E-01
 -2.8962E+00  0.0000E+00  9.6183E-01  9.6183E-01
 -2.8471E+00  0.0000E+00  1.0777E+00  1.0777E+00
 -2.7980E+00  0.0000E+00  1.0658E+00  1.0658E+00
 -2.7489E+00  0.0000E+00  9.9532E-01  9.9532E-01
 -2.6998E+00  0.0000E+00  8.4719E-01  8.4719E-01
 -2.6507E+00  0.0000E+00  7.0184E-01  7.0184E-01
 -2.6016E+00  0.0000E+00  6.2106E-01  6.2106E-01
 -2.5525E+00  0.0000E+00  4.9150E-01  4.9150E-01
 -2.5035E+00  0.0000E+00  3.7770E-01  3.7770E-01
 -2.4544E+00  0.0000E+00  3.2041E-01  3.2041E-01
 -2.4053E+00  0.0000E+00  3.2509E-01  3.2509E-01
 -2.3562E+00  0.0000E+00  3.7709E-01  3.7709E-01
 -2.3071E+00  0.0000E+00  4.4456E-01  4.4456E-01
 -2.2580E+00  0.0000E+00  5.3969E-01  5.3969E-01
 -2.2089E+00  0.0000E+00  6.7972E-01  6.7972E-01
 -2.1598E+00  0.0000E+00  8.6073E-01  8.6073E-01
 -2.1108E+00  0.0000E+00  1.0755E+00  1.0755E+00
 -2.0617E+00  0.0000E+00  1.2830E+00  1.2830E+00
 -2.0126E+00  0.0000E+00  1.3681E+00  1.3681E+00
 -1.9635E+00  0.0000E+00  1.1150E+00  1.1150E+00
 -1.9144E+00  0.0000E+00  2.5640E-01  2.5640E-01
