# CREATED BY GENE DIAGNOSTICS TOOL on Thu Oct 22 17:00:10 2020
# diag: zprofile, run(s): 0002, time window: 108-109.71(8 steps), species: ions
# original data path: /ptmp/jproll/critgrad/TEMgradn/W7X/bean/scanfiles0000/
# normalization: L_ref=1.65m
#
# variable A = phi
#  z/qR       <|A|>       <|A|²>^½    <|A²|-|A|²
 -3.1416E+00  0.0000E+00  1.0264E+00  1.0264E+00
 -3.0925E+00  0.0000E+00  1.0436E+00  1.0436E+00
 -3.0434E+00  0.0000E+00  1.1613E+00  1.1613E+00
 -2.9943E+00  0.0000E+00  1.3495E+00  1.3495E+00
 -2.9452E+00  0.0000E+00  1.4881E+00  1.4881E+00
 -2.8962E+00  0.0000E+00  1.6021E+00  1.6021E+00
 -2.8471E+00  0.0000E+00  1.6855E+00  1.6855E+00
 -2.7980E+00  0.0000E+00  1.6645E+00  1.6645E+00
 -2.7489E+00  0.0000E+00  1.5883E+00  1.5883E+00
 -2.6998E+00  0.0000E+00  1.4366E+00  1.4366E+00
 -2.6507E+00  0.0000E+00  1.2646E+00  1.2646E+00
 -2.6016E+00  0.0000E+00  1.1153E+00  1.1153E+00
 -2.5525E+00  0.0000E+00  9.4365E-01  9.4365E-01
 -2.5035E+00  0.0000E+00  8.0182E-01  8.0182E-01
 -2.4544E+00  0.0000E+00  7.0503E-01  7.0503E-01
 -2.4053E+00  0.0000E+00  6.5328E-01  6.5328E-01
 -2.3562E+00  0.0000E+00  5.9800E-01  5.9800E-01
 -2.3071E+00  0.0000E+00  5.3578E-01  5.3578E-01
 -2.2580E+00  0.0000E+00  4.7222E-01  4.7222E-01
 -2.2089E+00  0.0000E+00  4.0929E-01  4.0929E-01
 -2.1598E+00  0.0000E+00  3.5732E-01  3.5732E-01
 -2.1108E+00  0.0000E+00  3.4709E-01  3.4709E-01
 -2.0617E+00  0.0000E+00  3.9933E-01  3.9933E-01
 -2.0126E+00  0.0000E+00  4.9121E-01  4.9121E-01
 -1.9635E+00  0.0000E+00  5.9166E-01  5.9166E-01
 -1.9144E+00  0.0000E+00  7.0265E-01  7.0265E-01
 -1.8653E+00  0.0000E+00  8.6962E-01  8.6962E-01
 -1.8162E+00  0.0000E+00  1.0487E+00  1.0487E+00
 -1.7671E+00  0.0000E+00  1.2533E+00  1.2533E+00
 -1.7181E+00  0.0000E+00  1.4334E+00  1.4334E+00
 -1.6690E+00  0.0000E+00  1.5099E+00  1.5099E+00
 -1.6199E+00  0.0000E+00  1.5661E+00  1.5661E+00
 -1.5708E+00  0.0000E+00  1.5255E+00  1.5255E+00
 -1.5217E+00  0.0000E+00  1.4092E+00  1.4092E+00
 -1.4726E+00  0.0000E+00  1.2834E+00  1.2834E+00
 -1.4235E+00  0.0000E+00  1.1000E+00  1.1000E+00
 -1.3744E+00  0.0000E+00  9.3689E-01  9.3689E-01
 -1.3254E+00  0.0000E+00  7.8142E-01  7.8142E-01
 -1.2763E+00  0.0000E+00  6.5805E-01  6.5805E-01
 -1.2272E+00  0.0000E+00  5.7800E-01  5.7800E-01
 -1.1781E+00  0.0000E+00  5.3809E-01  5.3809E-01
 -1.1290E+00  0.0000E+00  5.2434E-01  5.2434E-01
 -1.0799E+00  0.0000E+00  5.1440E-01  5.1440E-01
 -1.0308E+00  0.0000E+00  4.9378E-01  4.9378E-01
 -9.8175E-01  0.0000E+00  4.6206E-01  4.6206E-01
 -9.3266E-01  0.0000E+00  4.3151E-01  4.3151E-01
 -8.8357E-01  0.0000E+00  4.0733E-01  4.0733E-01
 -8.3449E-01  0.0000E+00  4.0885E-01  4.0885E-01
 -7.8540E-01  0.0000E+00  4.3031E-01  4.3031E-01
 -7.3631E-01  0.0000E+00  4.4845E-01  4.4845E-01
 -6.8722E-01  0.0000E+00  4.5190E-01  4.5190E-01
 -6.3814E-01  0.0000E+00  4.5983E-01  4.5983E-01
 -5.8905E-01  0.0000E+00  4.7201E-01  4.7201E-01
 -5.3996E-01  0.0000E+00  4.8678E-01  4.8678E-01
 -4.9087E-01  0.0000E+00  4.9529E-01  4.9529E-01
 -4.4179E-01  0.0000E+00  5.1107E-01  5.1107E-01
 -3.9270E-01  0.0000E+00  5.3250E-01  5.3250E-01
 -3.4361E-01  0.0000E+00  5.5468E-01  5.5468E-01
 -2.9452E-01  0.0000E+00  5.7316E-01  5.7316E-01
 -2.4544E-01  0.0000E+00  5.8337E-01  5.8337E-01
 -1.9635E-01  0.0000E+00  5.8440E-01  5.8440E-01
 -1.4726E-01  0.0000E+00  5.8344E-01  5.8344E-01
 -9.8175E-02  0.0000E+00  5.7754E-01  5.7754E-01
 -4.9087E-02  0.0000E+00  5.8166E-01  5.8166E-01
  0.0000E+00  0.0000E+00  5.8274E-01  5.8274E-01
  4.9087E-02  0.0000E+00  5.7992E-01  5.7992E-01
  9.8175E-02  0.0000E+00  5.7382E-01  5.7382E-01
  1.4726E-01  0.0000E+00  5.7777E-01  5.7777E-01
  1.9635E-01  0.0000E+00  5.7680E-01  5.7680E-01
  2.4544E-01  0.0000E+00  5.7399E-01  5.7399E-01
  2.9452E-01  0.0000E+00  5.6240E-01  5.6240E-01
  3.4361E-01  0.0000E+00  5.4273E-01  5.4273E-01
  3.9270E-01  0.0000E+00  5.1976E-01  5.1976E-01
  4.4179E-01  0.0000E+00  4.9785E-01  4.9785E-01
  4.9087E-01  0.0000E+00  4.8196E-01  4.8196E-01
  5.3996E-01  0.0000E+00  4.7378E-01  4.7378E-01
  5.8905E-01  0.0000E+00  4.5939E-01  4.5939E-01
  6.3814E-01  0.0000E+00  4.4751E-01  4.4751E-01
  6.8722E-01  0.0000E+00  4.4011E-01  4.4011E-01
  7.3631E-01  0.0000E+00  4.3734E-01  4.3734E-01
  7.8540E-01  0.0000E+00  4.2044E-01  4.2044E-01
  8.3449E-01  0.0000E+00  4.0143E-01  4.0143E-01
  8.8357E-01  0.0000E+00  4.0306E-01  4.0306E-01
  9.3266E-01  0.0000E+00  4.3011E-01  4.3011E-01
  9.8175E-01  0.0000E+00  4.6219E-01  4.6219E-01
  1.0308E+00  0.0000E+00  4.9443E-01  4.9443E-01
  1.0799E+00  0.0000E+00  5.1472E-01  5.1472E-01
  1.1290E+00  0.0000E+00  5.2327E-01  5.2327E-01
  1.1781E+00  0.0000E+00  5.3437E-01  5.3437E-01
  1.2272E+00  0.0000E+00  5.7027E-01  5.7027E-01
  1.2763E+00  0.0000E+00  6.4613E-01  6.4613E-01
  1.3254E+00  0.0000E+00  7.6477E-01  7.6477E-01
  1.3744E+00  0.0000E+00  9.1609E-01  9.1609E-01
  1.4235E+00  0.0000E+00  1.0757E+00  1.0757E+00
  1.4726E+00  0.0000E+00  1.2557E+00  1.2557E+00
  1.5217E+00  0.0000E+00  1.3794E+00  1.3794E+00
  1.5708E+00  0.0000E+00  1.4938E+00  1.4938E+00
  1.6199E+00  0.0000E+00  1.5334E+00  1.5334E+00
  1.6690E+00  0.0000E+00  1.4776E+00  1.4776E+00
  1.7181E+00  0.0000E+00  1.4015E+00  1.4015E+00
  1.7671E+00  0.0000E+00  1.2230E+00  1.2230E+00
  1.8162E+00  0.0000E+00  1.0205E+00  1.0205E+00
  1.8653E+00  0.0000E+00  8.4378E-01  8.4378E-01
  1.9144E+00  0.0000E+00  6.8308E-01  6.8308E-01
  1.9635E+00  0.0000E+00  5.8423E-01  5.8423E-01
  2.0126E+00  0.0000E+00  4.9846E-01  4.9846E-01
  2.0617E+00  0.0000E+00  4.1983E-01  4.1983E-01
  2.1108E+00  0.0000E+00  3.7109E-01  3.7109E-01
  2.1598E+00  0.0000E+00  3.7024E-01  3.7024E-01
  2.2089E+00  0.0000E+00  4.0590E-01  4.0590E-01
  2.2580E+00  0.0000E+00  4.5616E-01  4.5616E-01
  2.3071E+00  0.0000E+00  5.1312E-01  5.1312E-01
  2.3562E+00  0.0000E+00  5.7485E-01  5.7485E-01
  2.4053E+00  0.0000E+00  6.3535E-01  6.3535E-01
  2.4544E+00  0.0000E+00  6.9710E-01  6.9710E-01
  2.5035E+00  0.0000E+00  8.0339E-01  8.0339E-01
  2.5525E+00  0.0000E+00  9.5303E-01  9.5303E-01
  2.6016E+00  0.0000E+00  1.1266E+00  1.1266E+00
  2.6507E+00  0.0000E+00  1.2728E+00  1.2728E+00
  2.6998E+00  0.0000E+00  1.4410E+00  1.4410E+00
  2.7489E+00  0.0000E+00  1.5889E+00  1.5889E+00
  2.7980E+00  0.0000E+00  1.6612E+00  1.6612E+00
  2.8471E+00  0.0000E+00  1.6791E+00  1.6791E+00
  2.8962E+00  0.0000E+00  1.5939E+00  1.5939E+00
  2.9452E+00  0.0000E+00  1.4796E+00  1.4796E+00
  2.9943E+00  0.0000E+00  1.3434E+00  1.3434E+00
  3.0434E+00  0.0000E+00  1.1636E+00  1.1636E+00
  3.0925E+00  0.0000E+00  1.0637E+00  1.0637E+00
