# CREATED BY GENE DIAGNOSTICS TOOL on Wed Nov 25 10:52:19 2020
# diag: zprofile, run(s): 0032, time window: 54-66.603(57 steps), species: ions
# original data path: /ptmp/jproll/critgrad/TEMgradn/W7X/bean/scanfiles0000/
# normalization: L_ref=1.65m
#
# variable A = phi
#  z/qR       <|A|>       <|A|²>^½    <|A²|-|A|²
 -3.1416E+00  0.0000E+00  1.0168E+06  1.0168E+06
 -3.0925E+00  0.0000E+00  9.8382E+05  9.8382E+05
 -3.0434E+00  0.0000E+00  8.6323E+05  8.6323E+05
 -2.9943E+00  0.0000E+00  6.8599E+05  6.8599E+05
 -2.9452E+00  0.0000E+00  5.3117E+05  5.3117E+05
 -2.8962E+00  0.0000E+00  4.1821E+05  4.1821E+05
 -2.8471E+00  0.0000E+00  3.5979E+05  3.5979E+05
 -2.7980E+00  0.0000E+00  3.8770E+05  3.8770E+05
 -2.7489E+00  0.0000E+00  4.7875E+05  4.7875E+05
 -2.6998E+00  0.0000E+00  5.9878E+05  5.9878E+05
 -2.6507E+00  0.0000E+00  6.8698E+05  6.8698E+05
 -2.6016E+00  0.0000E+00  6.9915E+05  6.9915E+05
 -2.5525E+00  0.0000E+00  6.6597E+05  6.6597E+05
 -2.5035E+00  0.0000E+00  6.4114E+05  6.4114E+05
 -2.4544E+00  0.0000E+00  6.9879E+05  6.9879E+05
 -2.4053E+00  0.0000E+00  8.8462E+05  8.8462E+05
 -2.3562E+00  0.0000E+00  1.1454E+06  1.1454E+06
 -2.3071E+00  0.0000E+00  1.4624E+06  1.4624E+06
 -2.2580E+00  0.0000E+00  1.8394E+06  1.8394E+06
 -2.2089E+00  0.0000E+00  2.2704E+06  2.2704E+06
 -2.1598E+00  0.0000E+00  2.7300E+06  2.7300E+06
 -2.1108E+00  0.0000E+00  3.1536E+06  3.1536E+06
 -2.0617E+00  0.0000E+00  3.4282E+06  3.4282E+06
 -2.0126E+00  0.0000E+00  3.4163E+06  3.4163E+06
 -1.9635E+00  0.0000E+00  3.0265E+06  3.0265E+06
 -1.9144E+00  0.0000E+00  2.3338E+06  2.3338E+06
 -1.8653E+00  0.0000E+00  1.6295E+06  1.6295E+06
 -1.8162E+00  0.0000E+00  1.2418E+06  1.2418E+06
 -1.7671E+00  0.0000E+00  1.2121E+06  1.2121E+06
 -1.7181E+00  0.0000E+00  1.3112E+06  1.3112E+06
 -1.6690E+00  0.0000E+00  1.2890E+06  1.2890E+06
 -1.6199E+00  0.0000E+00  1.0983E+06  1.0983E+06
 -1.5708E+00  0.0000E+00  8.9171E+05  8.9171E+05
 -1.5217E+00  0.0000E+00  8.1573E+05  8.1573E+05
 -1.4726E+00  0.0000E+00  8.1443E+05  8.1443E+05
 -1.4235E+00  0.0000E+00  7.5104E+05  7.5104E+05
 -1.3744E+00  0.0000E+00  5.8452E+05  5.8452E+05
 -1.3254E+00  0.0000E+00  4.7940E+05  4.7940E+05
 -1.2763E+00  0.0000E+00  6.9408E+05  6.9408E+05
 -1.2272E+00  0.0000E+00  9.9525E+05  9.9525E+05
 -1.1781E+00  0.0000E+00  1.3127E+06  1.3127E+06
 -1.1290E+00  0.0000E+00  1.6537E+06  1.6537E+06
 -1.0799E+00  0.0000E+00  2.0796E+06  2.0796E+06
 -1.0308E+00  0.0000E+00  2.6134E+06  2.6134E+06
 -9.8175E-01  0.0000E+00  3.1290E+06  3.1290E+06
 -9.3266E-01  0.0000E+00  3.6436E+06  3.6436E+06
 -8.8357E-01  0.0000E+00  4.0559E+06  4.0559E+06
 -8.3449E-01  0.0000E+00  4.1467E+06  4.1467E+06
 -7.8540E-01  0.0000E+00  3.6985E+06  3.6985E+06
 -7.3631E-01  0.0000E+00  2.8647E+06  2.8647E+06
 -6.8722E-01  0.0000E+00  2.3335E+06  2.3335E+06
 -6.3814E-01  0.0000E+00  2.5671E+06  2.5671E+06
 -5.8905E-01  0.0000E+00  3.5724E+06  3.5724E+06
 -5.3996E-01  0.0000E+00  5.2123E+06  5.2123E+06
 -4.9087E-01  0.0000E+00  7.1497E+06  7.1497E+06
 -4.4179E-01  0.0000E+00  9.6777E+06  9.6777E+06
 -3.9270E-01  0.0000E+00  1.2741E+07  1.2741E+07
 -3.4361E-01  0.0000E+00  1.5996E+07  1.5996E+07
 -2.9452E-01  0.0000E+00  1.9439E+07  1.9439E+07
 -2.4544E-01  0.0000E+00  2.2512E+07  2.2512E+07
 -1.9635E-01  0.0000E+00  2.5572E+07  2.5572E+07
 -1.4726E-01  0.0000E+00  2.8703E+07  2.8703E+07
 -9.8175E-02  0.0000E+00  3.1488E+07  3.1488E+07
 -4.9087E-02  0.0000E+00  3.3892E+07  3.3892E+07
  0.0000E+00  0.0000E+00  3.4690E+07  3.4690E+07
  4.9087E-02  0.0000E+00  3.3893E+07  3.3893E+07
  9.8175E-02  0.0000E+00  3.1490E+07  3.1490E+07
  1.4726E-01  0.0000E+00  2.8707E+07  2.8707E+07
  1.9635E-01  0.0000E+00  2.5576E+07  2.5576E+07
  2.4544E-01  0.0000E+00  2.2516E+07  2.2516E+07
  2.9452E-01  0.0000E+00  1.9442E+07  1.9442E+07
  3.4361E-01  0.0000E+00  1.5999E+07  1.5999E+07
  3.9270E-01  0.0000E+00  1.2743E+07  1.2743E+07
  4.4179E-01  0.0000E+00  9.6788E+06  9.6788E+06
  4.9087E-01  0.0000E+00  7.1506E+06  7.1506E+06
  5.3996E-01  0.0000E+00  5.2131E+06  5.2131E+06
  5.8905E-01  0.0000E+00  3.5730E+06  3.5730E+06
  6.3814E-01  0.0000E+00  2.5676E+06  2.5676E+06
  6.8722E-01  0.0000E+00  2.3339E+06  2.3339E+06
  7.3631E-01  0.0000E+00  2.8652E+06  2.8652E+06
  7.8540E-01  0.0000E+00  3.6990E+06  3.6990E+06
  8.3449E-01  0.0000E+00  4.1472E+06  4.1472E+06
  8.8357E-01  0.0000E+00  4.0563E+06  4.0563E+06
  9.3266E-01  0.0000E+00  3.6438E+06  3.6438E+06
  9.8175E-01  0.0000E+00  3.1291E+06  3.1291E+06
  1.0308E+00  0.0000E+00  2.6132E+06  2.6132E+06
  1.0799E+00  0.0000E+00  2.0793E+06  2.0793E+06
  1.1290E+00  0.0000E+00  1.6531E+06  1.6531E+06
  1.1781E+00  0.0000E+00  1.3115E+06  1.3115E+06
  1.2272E+00  0.0000E+00  9.9336E+05  9.9336E+05
  1.2763E+00  0.0000E+00  6.9109E+05  6.9109E+05
  1.3254E+00  0.0000E+00  4.7516E+05  4.7516E+05
  1.3744E+00  0.0000E+00  5.8141E+05  5.8141E+05
  1.4235E+00  0.0000E+00  7.4709E+05  7.4709E+05
  1.4726E+00  0.0000E+00  8.0764E+05  8.0764E+05
