# CREATED BY GENE DIAGNOSTICS TOOL on Fri Nov 13 11:12:21 2020
# diag: zprofile, run(s): 0036, time window: 96-96.58(3 steps), species: ions
# original data path: /ptmp/jproll/critgrad/TEMgradn/W7X/bean/scanfiles0000/
# normalization: L_ref=1.65m
#
# variable A = phi
#  z/qR       <|A|>       <|A|²>^½    <|A²|-|A|²
 -3.1416E+00  0.0000E+00  9.8588E+00  9.8588E+00
 -3.0925E+00  0.0000E+00  1.0692E+01  1.0692E+01
 -3.0434E+00  0.0000E+00  1.3757E+01  1.3757E+01
 -2.9943E+00  0.0000E+00  1.7312E+01  1.7312E+01
 -2.9452E+00  0.0000E+00  1.9232E+01  1.9232E+01
 -2.8962E+00  0.0000E+00  2.0780E+01  2.0780E+01
 -2.8471E+00  0.0000E+00  2.2107E+01  2.2107E+01
 -2.7980E+00  0.0000E+00  2.1849E+01  2.1849E+01
 -2.7489E+00  0.0000E+00  2.0907E+01  2.0907E+01
 -2.6998E+00  0.0000E+00  1.8698E+01  1.8698E+01
 -2.6507E+00  0.0000E+00  1.6138E+01  1.6138E+01
 -2.6016E+00  0.0000E+00  1.4221E+01  1.4221E+01
 -2.5525E+00  0.0000E+00  1.1109E+01  1.1109E+01
 -2.5035E+00  0.0000E+00  7.8931E+00  7.8931E+00
 -2.4544E+00  0.0000E+00  5.6719E+00  5.6719E+00
 -2.4053E+00  0.0000E+00  4.4623E+00  4.4623E+00
 -2.3562E+00  0.0000E+00  3.9556E+00  3.9556E+00
 -2.3071E+00  0.0000E+00  3.5579E+00  3.5579E+00
 -2.2580E+00  0.0000E+00  3.2395E+00  3.2395E+00
 -2.2089E+00  0.0000E+00  2.9345E+00  2.9345E+00
 -2.1598E+00  0.0000E+00  2.4231E+00  2.4231E+00
 -2.1108E+00  0.0000E+00  1.7987E+00  1.7987E+00
 -2.0617E+00  0.0000E+00  1.8236E+00  1.8236E+00
 -2.0126E+00  0.0000E+00  2.7561E+00  2.7561E+00
 -1.9635E+00  0.0000E+00  4.1388E+00  4.1388E+00
 -1.9144E+00  0.0000E+00  6.5695E+00  6.5695E+00
 -1.8653E+00  0.0000E+00  1.0330E+01  1.0330E+01
 -1.8162E+00  0.0000E+00  1.3741E+01  1.3741E+01
 -1.7671E+00  0.0000E+00  1.7905E+01  1.7905E+01
 -1.7181E+00  0.0000E+00  2.1371E+01  2.1371E+01
 -1.6690E+00  0.0000E+00  2.2643E+01  2.2643E+01
 -1.6199E+00  0.0000E+00  2.3857E+01  2.3857E+01
 -1.5708E+00  0.0000E+00  2.3472E+01  2.3472E+01
 -1.5217E+00  0.0000E+00  2.1836E+01  2.1836E+01
 -1.4726E+00  0.0000E+00  2.0235E+01  2.0235E+01
 -1.4235E+00  0.0000E+00  1.7365E+01  1.7365E+01
 -1.3744E+00  0.0000E+00  1.4796E+01  1.4796E+01
 -1.3254E+00  0.0000E+00  1.1975E+01  1.1975E+01
 -1.2763E+00  0.0000E+00  8.8455E+00  8.8455E+00
 -1.2272E+00  0.0000E+00  6.7868E+00  6.7868E+00
 -1.1781E+00  0.0000E+00  4.9387E+00  4.9387E+00
