# CREATED BY GENE DIAGNOSTICS TOOL on Thu Oct 22 17:01:35 2020
# diag: zprofile, run(s): 0007, time window: 529-529.46(3 steps), species: ions
# original data path: /ptmp/jproll/critgrad/TEMgradn/W7X/bean/scanfiles0000/
# normalization: L_ref=1.65m
#
# variable A = phi
#  z/qR       <|A|>       <|A|²>^½    <|A²|-|A|²
 -3.1416E+00  0.0000E+00  8.6705E+05  8.6705E+05
 -3.0925E+00  0.0000E+00  1.0180E+06  1.0180E+06
 -3.0434E+00  0.0000E+00  1.2726E+06  1.2726E+06
 -2.9943E+00  0.0000E+00  1.5797E+06  1.5797E+06
 -2.9452E+00  0.0000E+00  1.7629E+06  1.7629E+06
 -2.8962E+00  0.0000E+00  1.8926E+06  1.8926E+06
 -2.8471E+00  0.0000E+00  1.9844E+06  1.9844E+06
 -2.7980E+00  0.0000E+00  1.9174E+06  1.9174E+06
 -2.7489E+00  0.0000E+00  1.7787E+06  1.7787E+06
 -2.6998E+00  0.0000E+00  1.5231E+06  1.5231E+06
 -2.6507E+00  0.0000E+00  1.2447E+06  1.2447E+06
 -2.6016E+00  0.0000E+00  1.0145E+06  1.0145E+06
 -2.5525E+00  0.0000E+00  7.4568E+05  7.4568E+05
 -2.5035E+00  0.0000E+00  5.7843E+05  5.7843E+05
 -2.4544E+00  0.0000E+00  5.3382E+05  5.3382E+05
 -2.4053E+00  0.0000E+00  5.8999E+05  5.8999E+05
 -2.3562E+00  0.0000E+00  5.7767E+05  5.7767E+05
 -2.3071E+00  0.0000E+00  4.8896E+05  4.8896E+05
 -2.2580E+00  0.0000E+00  3.5036E+05  3.5036E+05
 -2.2089E+00  0.0000E+00  1.8221E+05  1.8221E+05
 -2.1598E+00  0.0000E+00  1.7723E+05  1.7723E+05
 -2.1108E+00  0.0000E+00  4.1205E+05  4.1205E+05
 -2.0617E+00  0.0000E+00  6.5898E+05  6.5898E+05
 -2.0126E+00  0.0000E+00  8.4159E+05  8.4159E+05
 -1.9635E+00  0.0000E+00  9.1701E+05  9.1701E+05
 -1.9144E+00  0.0000E+00  9.6097E+05  9.6097E+05
 -1.8653E+00  0.0000E+00  1.3322E+06  1.3322E+06
 -1.8162E+00  0.0000E+00  1.8255E+06  1.8255E+06
 -1.7671E+00  0.0000E+00  2.4438E+06  2.4438E+06
 -1.7181E+00  0.0000E+00  2.9978E+06  2.9978E+06
 -1.6690E+00  0.0000E+00  3.1916E+06  3.1916E+06
 -1.6199E+00  0.0000E+00  3.3630E+06  3.3630E+06
 -1.5708E+00  0.0000E+00  3.2473E+06  3.2473E+06
 -1.5217E+00  0.0000E+00  2.9065E+06  2.9065E+06
 -1.4726E+00  0.0000E+00  2.5720E+06  2.5720E+06
 -1.4235E+00  0.0000E+00  2.0622E+06  2.0622E+06
 -1.3744E+00  0.0000E+00  1.6229E+06  1.6229E+06
 -1.3254E+00  0.0000E+00  1.1983E+06  1.1983E+06
 -1.2763E+00  0.0000E+00  8.1651E+05  8.1651E+05
 -1.2272E+00  0.0000E+00  5.8875E+05  5.8875E+05
 -1.1781E+00  0.0000E+00  4.5610E+05  4.5610E+05
 -1.1290E+00  0.0000E+00  4.0256E+05  4.0256E+05
 -1.0799E+00  0.0000E+00  3.7776E+05  3.7776E+05
 -1.0308E+00  0.0000E+00  3.4370E+05  3.4370E+05
 -9.8175E-01  0.0000E+00  2.7655E+05  2.7655E+05
 -9.3266E-01  0.0000E+00  2.0381E+05  2.0381E+05
 -8.8357E-01  0.0000E+00  1.3553E+05  1.3553E+05
 -8.3449E-01  0.0000E+00  1.0928E+05  1.0928E+05
 -7.8540E-01  0.0000E+00  1.1316E+05  1.1316E+05
 -7.3631E-01  0.0000E+00  1.1666E+05  1.1666E+05
 -6.8722E-01  0.0000E+00  1.1963E+05  1.1963E+05
 -6.3814E-01  0.0000E+00  1.2172E+05  1.2172E+05
 -5.8905E-01  0.0000E+00  1.2084E+05  1.2084E+05
 -5.3996E-01  0.0000E+00  1.2099E+05  1.2099E+05
 -4.9087E-01  0.0000E+00  1.2577E+05  1.2577E+05
 -4.4179E-01  0.0000E+00  1.2857E+05  1.2857E+05
 -3.9270E-01  0.0000E+00  1.3133E+05  1.3133E+05
 -3.4361E-01  0.0000E+00  1.3595E+05  1.3595E+05
 -2.9452E-01  0.0000E+00  1.4444E+05  1.4444E+05
 -2.4544E-01  0.0000E+00  1.5863E+05  1.5863E+05
 -1.9635E-01  0.0000E+00  1.6913E+05  1.6913E+05
 -1.4726E-01  0.0000E+00  1.7886E+05  1.7886E+05
 -9.8175E-02  0.0000E+00  1.8857E+05  1.8857E+05
 -4.9087E-02  0.0000E+00  1.9485E+05  1.9485E+05
  0.0000E+00  0.0000E+00  2.0366E+05  2.0366E+05
  4.9087E-02  0.0000E+00  2.1047E+05  2.1047E+05
  9.8175E-02  0.0000E+00  2.2122E+05  2.2122E+05
  1.4726E-01  0.0000E+00  2.3016E+05  2.3016E+05
  1.9635E-01  0.0000E+00  2.3114E+05  2.3114E+05
  2.4544E-01  0.0000E+00  2.2904E+05  2.2904E+05
  2.9452E-01  0.0000E+00  2.1751E+05  2.1751E+05
  3.4361E-01  0.0000E+00  2.0492E+05  2.0492E+05
  3.9270E-01  0.0000E+00  1.9417E+05  1.9417E+05
  4.4179E-01  0.0000E+00  1.9141E+05  1.9141E+05
  4.9087E-01  0.0000E+00  1.9771E+05  1.9771E+05
  5.3996E-01  0.0000E+00  2.1150E+05  2.1150E+05
  5.8905E-01  0.0000E+00  2.1631E+05  2.1631E+05
  6.3814E-01  0.0000E+00  2.2011E+05  2.2011E+05
  6.8722E-01  0.0000E+00  2.2792E+05  2.2792E+05
  7.3631E-01  0.0000E+00  2.4047E+05  2.4047E+05
  7.8540E-01  0.0000E+00  2.4399E+05  2.4399E+05
  8.3449E-01  0.0000E+00  2.2108E+05  2.2108E+05
  8.8357E-01  0.0000E+00  1.7671E+05  1.7671E+05
  9.3266E-01  0.0000E+00  1.4826E+05  1.4826E+05
  9.8175E-01  0.0000E+00  1.5411E+05  1.5411E+05
  1.0308E+00  0.0000E+00  1.8191E+05  1.8191E+05
  1.0799E+00  0.0000E+00  2.0626E+05  2.0626E+05
  1.1290E+00  0.0000E+00  2.1538E+05  2.1538E+05
  1.1781E+00  0.0000E+00  2.2384E+05  2.2384E+05
  1.2272E+00  0.0000E+00  2.4754E+05  2.4754E+05
  1.2763E+00  0.0000E+00  3.0291E+05  3.0291E+05
  1.3254E+00  0.0000E+00  3.8000E+05  3.8000E+05
  1.3744E+00  0.0000E+00  4.7614E+05  4.7614E+05
  1.4235E+00  0.0000E+00  5.7564E+05  5.7564E+05
  1.4726E+00  0.0000E+00  6.9248E+05  6.9248E+05
  1.5217E+00  0.0000E+00  7.7067E+05  7.7067E+05
  1.5708E+00  0.0000E+00  8.4848E+05  8.4848E+05
  1.6199E+00  0.0000E+00  8.7118E+05  8.7118E+05
  1.6690E+00  0.0000E+00  8.2087E+05  8.2087E+05
  1.7181E+00  0.0000E+00  7.6871E+05  7.6871E+05
  1.7671E+00  0.0000E+00  6.3250E+05  6.3250E+05
  1.8162E+00  0.0000E+00  4.8325E+05  4.8325E+05
  1.8653E+00  0.0000E+00  3.7773E+05  3.7773E+05
  1.9144E+00  0.0000E+00  2.8374E+05  2.8374E+05
  1.9635E+00  0.0000E+00  2.5318E+05  2.5318E+05
  2.0126E+00  0.0000E+00  2.5018E+05  2.5018E+05
  2.0617E+00  0.0000E+00  2.4826E+05  2.4826E+05
  2.1108E+00  0.0000E+00  2.4650E+05  2.4650E+05
  2.1598E+00  0.0000E+00  2.4806E+05  2.4806E+05
  2.2089E+00  0.0000E+00  2.5493E+05  2.5493E+05
  2.2580E+00  0.0000E+00  2.7187E+05  2.7187E+05
  2.3071E+00  0.0000E+00  3.1565E+05  3.1565E+05
  2.3562E+00  0.0000E+00  3.9688E+05  3.9688E+05
  2.4053E+00  0.0000E+00  5.0304E+05  5.0304E+05
  2.4544E+00  0.0000E+00  6.4351E+05  6.4351E+05
  2.5035E+00  0.0000E+00  8.4141E+05  8.4141E+05
  2.5525E+00  0.0000E+00  1.0846E+06  1.0846E+06
  2.6016E+00  0.0000E+00  1.3260E+06  1.3260E+06
