# CREATED BY GENE DIAGNOSTICS TOOL on Tue Apr 26 14:56:55 2022
# diag: zprofile, run(s): 0059, time window: 0-258.9548(1 steps), species: i
# original data path: /marconi_scratch/userexternal/pmulholl/p39/scanfiles0006/
# normalization: L_ref=1.65m
#
# variable A = phi
#  z/qR       <|A|>       <|A|²>^½    <|A²|-|A|²
 -3.1416E+00  0.0000E+00  1.4732E+08  1.4732E+08
 -3.0925E+00  0.0000E+00  1.4865E+08  1.4865E+08
 -3.0434E+00  0.0000E+00  1.5338E+08  1.5338E+08
 -2.9943E+00  0.0000E+00  1.7287E+08  1.7287E+08
 -2.9452E+00  0.0000E+00  1.8796E+08  1.8796E+08
 -2.8962E+00  0.0000E+00  2.0661E+08  2.0661E+08
 -2.8471E+00  0.0000E+00  2.2782E+08  2.2782E+08
 -2.7980E+00  0.0000E+00  2.3308E+08  2.3308E+08
 -2.7489E+00  0.0000E+00  2.2655E+08  2.2655E+08
 -2.6998E+00  0.0000E+00  2.1682E+08  2.1682E+08
 -2.6507E+00  0.0000E+00  1.9603E+08  1.9603E+08
 -2.6016E+00  0.0000E+00  1.8246E+08  1.8246E+08
 -2.5525E+00  0.0000E+00  1.6489E+08  1.6489E+08
 -2.5035E+00  0.0000E+00  1.3737E+08  1.3737E+08
 -2.4544E+00  0.0000E+00  1.1672E+08  1.1672E+08
 -2.4053E+00  0.0000E+00  9.4086E+07  9.4086E+07
 -2.3562E+00  0.0000E+00  7.4825E+07  7.4825E+07
 -2.3071E+00  0.0000E+00  5.9268E+07  5.9268E+07
 -2.2580E+00  0.0000E+00  4.7309E+07  4.7309E+07
 -2.2089E+00  0.0000E+00  4.0245E+07  4.0245E+07
 -2.1598E+00  0.0000E+00  3.7536E+07  3.7536E+07
 -2.1108E+00  0.0000E+00  4.2090E+07  4.2090E+07
 -2.0617E+00  0.0000E+00  5.1612E+07  5.1612E+07
 -2.0126E+00  0.0000E+00  6.6220E+07  6.6220E+07
 -1.9635E+00  0.0000E+00  8.2850E+07  8.2850E+07
 -1.9144E+00  0.0000E+00  9.7955E+07  9.7955E+07
 -1.8653E+00  0.0000E+00  1.1821E+08  1.1821E+08
 -1.8162E+00  0.0000E+00  1.4211E+08  1.4211E+08
 -1.7671E+00  0.0000E+00  1.7626E+08  1.7626E+08
 -1.7181E+00  0.0000E+00  2.1902E+08  2.1902E+08
 -1.6690E+00  0.0000E+00  2.4405E+08  2.4405E+08
 -1.6199E+00  0.0000E+00  2.7478E+08  2.7478E+08
 -1.5708E+00  0.0000E+00  3.0204E+08  3.0204E+08
 -1.5217E+00  0.0000E+00  3.0200E+08  3.0200E+08
 -1.4726E+00  0.0000E+00  3.1565E+08  3.1565E+08
 -1.4235E+00  0.0000E+00  2.9947E+08  2.9947E+08
 -1.3744E+00  0.0000E+00  2.8325E+08  2.8325E+08
 -1.3254E+00  0.0000E+00  2.7587E+08  2.7587E+08
 -1.2763E+00  0.0000E+00  2.3894E+08  2.3894E+08
 -1.2272E+00  0.0000E+00  2.3086E+08  2.3086E+08
 -1.1781E+00  0.0000E+00  1.8465E+08  1.8465E+08
 -1.1290E+00  0.0000E+00  1.5549E+08  1.5549E+08
 -1.0799E+00  0.0000E+00  1.3103E+08  1.3103E+08
 -1.0308E+00  0.0000E+00  1.2285E+08  1.2285E+08
