# CREATED BY GENE DIAGNOSTICS TOOL on Tue Apr 26 14:51:16 2022
# diag: zprofile, run(s): 0020, time window: 0-2000(1 steps), species: i
# original data path: /marconi_scratch/userexternal/pmulholl/p39/scanfiles0006/
# normalization: L_ref=1.65m
#
# variable A = phi
#  z/qR       <|A|>       <|A|²>^½    <|A²|-|A|²
 -3.1416E+00  0.0000E+00  3.7654E+02  3.7654E+02
 -3.0925E+00  0.0000E+00  3.6361E+02  3.6361E+02
 -3.0434E+00  0.0000E+00  3.7407E+02  3.7407E+02
 -2.9943E+00  0.0000E+00  4.3794E+02  4.3794E+02
 -2.9452E+00  0.0000E+00  4.7676E+02  4.7676E+02
 -2.8962E+00  0.0000E+00  5.2870E+02  5.2870E+02
 -2.8471E+00  0.0000E+00  5.8972E+02  5.8972E+02
 -2.7980E+00  0.0000E+00  6.1791E+02  6.1791E+02
 -2.7489E+00  0.0000E+00  6.2320E+02  6.2320E+02
 -2.6998E+00  0.0000E+00  6.2233E+02  6.2233E+02
 -2.6507E+00  0.0000E+00  5.9249E+02  5.9249E+02
 -2.6016E+00  0.0000E+00  5.7847E+02  5.7847E+02
 -2.5525E+00  0.0000E+00  5.6293E+02  5.6293E+02
 -2.5035E+00  0.0000E+00  5.1118E+02  5.1118E+02
 -2.4544E+00  0.0000E+00  4.8217E+02  4.8217E+02
 -2.4053E+00  0.0000E+00  4.5209E+02  4.5209E+02
 -2.3562E+00  0.0000E+00  4.3572E+02  4.3572E+02
 -2.3071E+00  0.0000E+00  4.4717E+02  4.4717E+02
 -2.2580E+00  0.0000E+00  4.8918E+02  4.8918E+02
 -2.2089E+00  0.0000E+00  5.5888E+02  5.5888E+02
 -2.1598E+00  0.0000E+00  6.3142E+02  6.3142E+02
 -2.1108E+00  0.0000E+00  7.3396E+02  7.3396E+02
 -2.0617E+00  0.0000E+00  8.3736E+02  8.3736E+02
 -2.0126E+00  0.0000E+00  9.5235E+02  9.5235E+02
 -1.9635E+00  0.0000E+00  1.0700E+03  1.0700E+03
 -1.9144E+00  0.0000E+00  1.1837E+03  1.1837E+03
 -1.8653E+00  0.0000E+00  1.3168E+03  1.3168E+03
 -1.8162E+00  0.0000E+00  1.4310E+03  1.4310E+03
 -1.7671E+00  0.0000E+00  1.6134E+03  1.6134E+03
