# CREATED BY GENE DIAGNOSTICS TOOL on Tue Apr 26 14:54:37 2022
# diag: zprofile, run(s): 0038, time window: 0-392.832(1 steps), species: i
# original data path: /marconi_scratch/userexternal/pmulholl/p39/scanfiles0006/
# normalization: L_ref=1.65m
#
# variable A = phi
#  z/qR       <|A|>       <|A|²>^½    <|A²|-|A|²
 -3.1416E+00  0.0000E+00  2.3009E+05  2.3009E+05
 -3.0925E+00  0.0000E+00  2.3925E+05  2.3925E+05
 -3.0434E+00  0.0000E+00  2.5423E+05  2.5423E+05
 -2.9943E+00  0.0000E+00  2.9172E+05  2.9172E+05
 -2.9452E+00  0.0000E+00  3.1342E+05  3.1342E+05
 -2.8962E+00  0.0000E+00  3.3993E+05  3.3993E+05
 -2.8471E+00  0.0000E+00  3.7023E+05  3.7023E+05
 -2.7980E+00  0.0000E+00  3.8035E+05  3.8035E+05
 -2.7489E+00  0.0000E+00  3.7676E+05  3.7676E+05
 -2.6998E+00  0.0000E+00  3.6800E+05  3.6800E+05
 -2.6507E+00  0.0000E+00  3.4342E+05  3.4342E+05
 -2.6016E+00  0.0000E+00  3.2661E+05  3.2661E+05
 -2.5525E+00  0.0000E+00  3.0670E+05  3.0670E+05
 -2.5035E+00  0.0000E+00  2.6380E+05  2.6380E+05
 -2.4544E+00  0.0000E+00  2.3450E+05  2.3450E+05
 -2.4053E+00  0.0000E+00  1.9958E+05  1.9958E+05
 -2.3562E+00  0.0000E+00  1.7426E+05  1.7426E+05
 -2.3071E+00  0.0000E+00  1.6122E+05  1.6122E+05
 -2.2580E+00  0.0000E+00  1.6684E+05  1.6684E+05
 -2.2089E+00  0.0000E+00  1.9228E+05  1.9228E+05
 -2.1598E+00  0.0000E+00  2.2396E+05  2.2396E+05
 -2.1108E+00  0.0000E+00  2.7951E+05  2.7951E+05
 -2.0617E+00  0.0000E+00  3.4078E+05  3.4078E+05
 -2.0126E+00  0.0000E+00  4.1356E+05  4.1356E+05
 -1.9635E+00  0.0000E+00  4.8945E+05  4.8945E+05
 -1.9144E+00  0.0000E+00  5.6170E+05  5.6170E+05
 -1.8653E+00  0.0000E+00  6.4809E+05  6.4809E+05
 -1.8162E+00  0.0000E+00  7.2601E+05  7.2601E+05
 -1.7671E+00  0.0000E+00  8.3926E+05  8.3926E+05
 -1.7181E+00  0.0000E+00  9.7438E+05  9.7438E+05
 -1.6690E+00  0.0000E+00  1.0447E+06  1.0447E+06
 -1.6199E+00  0.0000E+00  1.1330E+06  1.1330E+06
 -1.5708E+00  0.0000E+00  1.2058E+06  1.2058E+06
 -1.5217E+00  0.0000E+00  1.2024E+06  1.2024E+06
 -1.4726E+00  0.0000E+00  1.2342E+06  1.2342E+06
 -1.4235E+00  0.0000E+00  1.1821E+06  1.1821E+06
 -1.3744E+00  0.0000E+00  1.1263E+06  1.1263E+06
 -1.3254E+00  0.0000E+00  1.0930E+06  1.0930E+06
 -1.2763E+00  0.0000E+00  9.7567E+05  9.7567E+05
 -1.2272E+00  0.0000E+00  9.4027E+05  9.4027E+05
 -1.1781E+00  0.0000E+00  7.9205E+05  7.9205E+05
 -1.1290E+00  0.0000E+00  6.9846E+05  6.9846E+05
 -1.0799E+00  0.0000E+00  6.2349E+05  6.2349E+05
 -1.0308E+00  0.0000E+00  6.0377E+05  6.0377E+05
 -9.8175E-01  0.0000E+00  5.9569E+05  5.9569E+05
 -9.3266E-01  0.0000E+00  5.9457E+05  5.9457E+05
 -8.8357E-01  0.0000E+00  6.0826E+05  6.0826E+05
 -8.3449E-01  0.0000E+00  6.3747E+05  6.3747E+05
