# CREATED BY GENE DIAGNOSTICS TOOL on Tue Apr 26 15:37:22 2022
# diag: zprofile, run(s): 0032, time window: 0-401.1376(1 steps), species: i
# original data path: /marconi_scratch/userexternal/pmulholl/p41/scanfiles0006/
# normalization: L_ref=1.65m
#
# variable A = phi
#  z/qR       <|A|>       <|A|²>^½    <|A²|-|A|²
 -3.1416E+00  0.0000E+00  9.4771E+04  9.4771E+04
 -3.0925E+00  0.0000E+00  1.0800E+05  1.0800E+05
 -3.0434E+00  0.0000E+00  1.3334E+05  1.3334E+05
 -2.9943E+00  0.0000E+00  1.6388E+05  1.6388E+05
 -2.9452E+00  0.0000E+00  1.8815E+05  1.8815E+05
 -2.8962E+00  0.0000E+00  2.0920E+05  2.0920E+05
 -2.8471E+00  0.0000E+00  2.2108E+05  2.2108E+05
 -2.7980E+00  0.0000E+00  2.2622E+05  2.2622E+05
 -2.7489E+00  0.0000E+00  2.2311E+05  2.2311E+05
 -2.6998E+00  0.0000E+00  2.1423E+05  2.1423E+05
 -2.6507E+00  0.0000E+00  2.0054E+05  2.0054E+05
 -2.6016E+00  0.0000E+00  1.8491E+05  1.8491E+05
 -2.5525E+00  0.0000E+00  1.6725E+05  1.6725E+05
 -2.5035E+00  0.0000E+00  1.5129E+05  1.5129E+05
 -2.4544E+00  0.0000E+00  1.3310E+05  1.3310E+05
 -2.4053E+00  0.0000E+00  1.1444E+05  1.1444E+05
 -2.3562E+00  0.0000E+00  9.6062E+04  9.6062E+04
 -2.3071E+00  0.0000E+00  7.9949E+04  7.9949E+04
 -2.2580E+00  0.0000E+00  6.6759E+04  6.6759E+04
 -2.2089E+00  0.0000E+00  5.5033E+04  5.5033E+04
 -2.1598E+00  0.0000E+00  4.5580E+04  4.5580E+04
 -2.1108E+00  0.0000E+00  3.7191E+04  3.7191E+04
 -2.0617E+00  0.0000E+00  3.1104E+04  3.1104E+04
 -2.0126E+00  0.0000E+00  2.7165E+04  2.7165E+04
 -1.9635E+00  0.0000E+00  2.4627E+04  2.4627E+04
 -1.9144E+00  0.0000E+00  2.2863E+04  2.2863E+04
 -1.8653E+00  0.0000E+00  2.1113E+04  2.1113E+04
 -1.8162E+00  0.0000E+00  1.9441E+04  1.9441E+04
 -1.7671E+00  0.0000E+00  1.5903E+04  1.5903E+04
 -1.7181E+00  0.0000E+00  1.4177E+04  1.4177E+04
 -1.6690E+00  0.0000E+00  1.3012E+04  1.3012E+04
 -1.6199E+00  0.0000E+00  1.2820E+04  1.2820E+04
 -1.5708E+00  0.0000E+00  1.5272E+04  1.5272E+04
 -1.5217E+00  0.0000E+00  1.6752E+04  1.6752E+04
 -1.4726E+00  0.0000E+00  1.6944E+04  1.6944E+04
 -1.4235E+00  0.0000E+00  1.7324E+04  1.7324E+04
 -1.3744E+00  0.0000E+00  1.6264E+04  1.6264E+04
 -1.3254E+00  0.0000E+00  1.5648E+04  1.5648E+04
 -1.2763E+00  0.0000E+00  1.5537E+04  1.5537E+04
 -1.2272E+00  0.0000E+00  1.6740E+04  1.6740E+04
 -1.1781E+00  0.0000E+00  1.8993E+04  1.8993E+04
 -1.1290E+00  0.0000E+00  2.0442E+04  2.0442E+04
 -1.0799E+00  0.0000E+00  2.1162E+04  2.1162E+04
 -1.0308E+00  0.0000E+00  2.1315E+04  2.1315E+04
 -9.8175E-01  0.0000E+00  2.1483E+04  2.1483E+04
 -9.3266E-01  0.0000E+00  2.1912E+04  2.1912E+04
 -8.8357E-01  0.0000E+00  2.2290E+04  2.2290E+04
 -8.3449E-01  0.0000E+00  2.2555E+04  2.2555E+04
 -7.8540E-01  0.0000E+00  2.2418E+04  2.2418E+04
 -7.3631E-01  0.0000E+00  2.2284E+04  2.2284E+04
 -6.8722E-01  0.0000E+00  2.1924E+04  2.1924E+04
 -6.3814E-01  0.0000E+00  2.1523E+04  2.1523E+04
 -5.8905E-01  0.0000E+00  2.0926E+04  2.0926E+04
 -5.3996E-01  0.0000E+00  2.0332E+04  2.0332E+04
 -4.9087E-01  0.0000E+00  1.9436E+04  1.9436E+04
 -4.4179E-01  0.0000E+00  1.9101E+04  1.9101E+04
 -3.9270E-01  0.0000E+00  1.8403E+04  1.8403E+04
 -3.4361E-01  0.0000E+00  1.7617E+04  1.7617E+04
 -2.9452E-01  0.0000E+00  1.6231E+04  1.6231E+04
 -2.4544E-01  0.0000E+00  1.4303E+04  1.4303E+04
 -1.9635E-01  0.0000E+00  1.2186E+04  1.2186E+04
 -1.4726E-01  0.0000E+00  1.0576E+04  1.0576E+04
 -9.8175E-02  0.0000E+00  9.0358E+03  9.0358E+03
 -4.9087E-02  0.0000E+00  8.7860E+03  8.7860E+03
  0.0000E+00  0.0000E+00  7.6127E+03  7.6127E+03
  4.9087E-02  0.0000E+00  8.2205E+03  8.2205E+03
  9.8175E-02  0.0000E+00  8.0945E+03  8.0945E+03
  1.4726E-01  0.0000E+00  9.5387E+03  9.5387E+03
  1.9635E-01  0.0000E+00  1.0806E+04  1.0806E+04
  2.4544E-01  0.0000E+00  1.2482E+04  1.2482E+04
  2.9452E-01  0.0000E+00  1.3914E+04  1.3914E+04
  3.4361E-01  0.0000E+00  1.5089E+04  1.5089E+04
  3.9270E-01  0.0000E+00  1.5732E+04  1.5732E+04
  4.4179E-01  0.0000E+00  1.6385E+04  1.6385E+04
  4.9087E-01  0.0000E+00  1.6602E+04  1.6602E+04
  5.3996E-01  0.0000E+00  1.7343E+04  1.7343E+04
  5.8905E-01  0.0000E+00  1.7654E+04  1.7654E+04
  6.3814E-01  0.0000E+00  1.8408E+04  1.8408E+04
  6.8722E-01  0.0000E+00  1.8675E+04  1.8675E+04
  7.3631E-01  0.0000E+00  1.9387E+04  1.9387E+04
  7.8540E-01  0.0000E+00  1.9500E+04  1.9500E+04
  8.3449E-01  0.0000E+00  2.0149E+04  2.0149E+04
  8.8357E-01  0.0000E+00  1.9965E+04  1.9965E+04
  9.3266E-01  0.0000E+00  2.0284E+04  2.0284E+04
  9.8175E-01  0.0000E+00  1.9848E+04  1.9848E+04
  1.0308E+00  0.0000E+00  2.0209E+04  2.0209E+04
  1.0799E+00  0.0000E+00  1.9866E+04  1.9866E+04
  1.1290E+00  0.0000E+00  1.9469E+04  1.9469E+04
  1.1781E+00  0.0000E+00  1.7480E+04  1.7480E+04
  1.2272E+00  0.0000E+00  1.4890E+04  1.4890E+04
  1.2763E+00  0.0000E+00  1.2630E+04  1.2630E+04
  1.3254E+00  0.0000E+00  1.2247E+04  1.2247E+04
  1.3744E+00  0.0000E+00  1.3078E+04  1.3078E+04
  1.4235E+00  0.0000E+00  1.4863E+04  1.4863E+04
  1.4726E+00  0.0000E+00  1.5145E+04  1.5145E+04
  1.5217E+00  0.0000E+00  1.5508E+04  1.5508E+04
  1.5708E+00  0.0000E+00  1.4728E+04  1.4728E+04
  1.6199E+00  0.0000E+00  1.2327E+04  1.2327E+04
  1.6690E+00  0.0000E+00  1.3378E+04  1.3378E+04
  1.7181E+00  0.0000E+00  1.4577E+04  1.4577E+04
  1.7671E+00  0.0000E+00  1.6103E+04  1.6103E+04
  1.8162E+00  0.0000E+00  1.9646E+04  1.9646E+04
  1.8653E+00  0.0000E+00  2.0611E+04  2.0611E+04
  1.9144E+00  0.0000E+00  2.2500E+04  2.2500E+04
  1.9635E+00  0.0000E+00  2.3464E+04  2.3464E+04
  2.0126E+00  0.0000E+00  2.5719E+04  2.5719E+04
  2.0617E+00  0.0000E+00  2.8231E+04  2.8231E+04
  2.1108E+00  0.0000E+00  3.3449E+04  3.3449E+04
  2.1598E+00  0.0000E+00  3.9911E+04  3.9911E+04
  2.2089E+00  0.0000E+00  4.7794E+04  4.7794E+04
  2.2580E+00  0.0000E+00  5.7321E+04  5.7321E+04
  2.3071E+00  0.0000E+00  6.9050E+04  6.9050E+04
  2.3562E+00  0.0000E+00  8.3876E+04  8.3876E+04
  2.4053E+00  0.0000E+00  1.0235E+05  1.0235E+05
  2.4544E+00  0.0000E+00  1.2212E+05  1.2212E+05
  2.5035E+00  0.0000E+00  1.4162E+05  1.4162E+05
  2.5525E+00  0.0000E+00  1.5918E+05  1.5918E+05
  2.6016E+00  0.0000E+00  1.7890E+05  1.7890E+05
  2.6507E+00  0.0000E+00  1.9678E+05  1.9678E+05
  2.6998E+00  0.0000E+00  2.1130E+05  2.1130E+05
  2.7489E+00  0.0000E+00  2.2162E+05  2.2162E+05
  2.7980E+00  0.0000E+00  2.2255E+05  2.2255E+05
  2.8471E+00  0.0000E+00  2.1630E+05  2.1630E+05
  2.8962E+00  0.0000E+00  2.0003E+05  2.0003E+05
  2.9452E+00  0.0000E+00  1.7930E+05  1.7930E+05
  2.9943E+00  0.0000E+00  1.5091E+05  1.5091E+05
  3.0434E+00  0.0000E+00  1.2314E+05  1.2314E+05
  3.0925E+00  0.0000E+00  1.0097E+05  1.0097E+05
