# CREATED BY GENE DIAGNOSTICS TOOL on Tue Apr 26 15:35:03 2022
# diag: zprofile, run(s): 0010, time window: 0-2000(1 steps), species: i
# original data path: /marconi_scratch/userexternal/pmulholl/p41/scanfiles0006/
# normalization: L_ref=1.65m
#
# variable A = phi
#  z/qR       <|A|>       <|A|²>^½    <|A²|-|A|²
 -3.1416E+00  0.0000E+00  5.5348E+06  5.5348E+06
 -3.0925E+00  0.0000E+00  4.3556E+06  4.3556E+06
 -3.0434E+00  0.0000E+00  3.6748E+06  3.6748E+06
 -2.9943E+00  0.0000E+00  3.6904E+06  3.6904E+06
 -2.9452E+00  0.0000E+00  3.8797E+06  3.8797E+06
 -2.8962E+00  0.0000E+00  4.0311E+06  4.0311E+06
 -2.8471E+00  0.0000E+00  4.1996E+06  4.1996E+06
 -2.7980E+00  0.0000E+00  4.2117E+06  4.2117E+06
 -2.7489E+00  0.0000E+00  4.2085E+06  4.2085E+06
 -2.6998E+00  0.0000E+00  4.1307E+06  4.1307E+06
 -2.6507E+00  0.0000E+00  4.3152E+06  4.3152E+06
 -2.6016E+00  0.0000E+00  4.2996E+06  4.2996E+06
 -2.5525E+00  0.0000E+00  4.5605E+06  4.5605E+06
 -2.5035E+00  0.0000E+00  4.3081E+06  4.3081E+06
 -2.4544E+00  0.0000E+00  4.4693E+06  4.4693E+06
 -2.4053E+00  0.0000E+00  5.1120E+06  5.1120E+06
 -2.3562E+00  0.0000E+00  6.1644E+06  6.1644E+06
 -2.3071E+00  0.0000E+00  7.2224E+06  7.2224E+06
 -2.2580E+00  0.0000E+00  7.8165E+06  7.8165E+06
 -2.2089E+00  0.0000E+00  8.2397E+06  8.2397E+06
 -2.1598E+00  0.0000E+00  8.2458E+06  8.2458E+06
 -2.1108E+00  0.0000E+00  8.9479E+06  8.9479E+06
 -2.0617E+00  0.0000E+00  9.7394E+06  9.7394E+06
 -2.0126E+00  0.0000E+00  1.0726E+07  1.0726E+07
 -1.9635E+00  0.0000E+00  1.1061E+07  1.1061E+07
 -1.9144E+00  0.0000E+00  1.0849E+07  1.0849E+07
 -1.8653E+00  0.0000E+00  1.0934E+07  1.0934E+07
 -1.8162E+00  0.0000E+00  1.1444E+07  1.1444E+07
 -1.7671E+00  0.0000E+00  1.2085E+07  1.2085E+07
 -1.7181E+00  0.0000E+00  1.3007E+07  1.3007E+07
 -1.6690E+00  0.0000E+00  1.4359E+07  1.4359E+07
 -1.6199E+00  0.0000E+00  1.6169E+07  1.6169E+07
 -1.5708E+00  0.0000E+00  1.5094E+07  1.5094E+07
 -1.5217E+00  0.0000E+00  1.4567E+07  1.4567E+07
 -1.4726E+00  0.0000E+00  1.4667E+07  1.4667E+07
 -1.4235E+00  0.0000E+00  1.4084E+07  1.4084E+07
 -1.3744E+00  0.0000E+00  1.4888E+07  1.4888E+07
 -1.3254E+00  0.0000E+00  1.4602E+07  1.4602E+07
 -1.2763E+00  0.0000E+00  1.3279E+07  1.3279E+07
 -1.2272E+00  0.0000E+00  1.2443E+07  1.2443E+07
 -1.1781E+00  0.0000E+00  1.2895E+07  1.2895E+07
 -1.1290E+00  0.0000E+00  1.2999E+07  1.2999E+07
 -1.0799E+00  0.0000E+00  1.3303E+07  1.3303E+07
 -1.0308E+00  0.0000E+00  1.2416E+07  1.2416E+07
 -9.8175E-01  0.0000E+00  1.2315E+07  1.2315E+07
 -9.3266E-01  0.0000E+00  1.2394E+07  1.2394E+07
 -8.8357E-01  0.0000E+00  1.3148E+07  1.3148E+07
 -8.3449E-01  0.0000E+00  1.3193E+07  1.3193E+07
 -7.8540E-01  0.0000E+00  1.3203E+07  1.3203E+07
 -7.3631E-01  0.0000E+00  1.3159E+07  1.3159E+07
 -6.8722E-01  0.0000E+00  1.3632E+07  1.3632E+07
 -6.3814E-01  0.0000E+00  1.3518E+07  1.3518E+07
 -5.8905E-01  0.0000E+00  1.4298E+07  1.4298E+07
 -5.3996E-01  0.0000E+00  1.3876E+07  1.3876E+07
 -4.9087E-01  0.0000E+00  1.3840E+07  1.3840E+07
 -4.4179E-01  0.0000E+00  1.3925E+07  1.3925E+07
 -3.9270E-01  0.0000E+00  1.4483E+07  1.4483E+07
 -3.4361E-01  0.0000E+00  1.4574E+07  1.4574E+07
 -2.9452E-01  0.0000E+00  1.5056E+07  1.5056E+07
 -2.4544E-01  0.0000E+00  1.5111E+07  1.5111E+07
 -1.9635E-01  0.0000E+00  1.5779E+07  1.5779E+07
 -1.4726E-01  0.0000E+00  1.5687E+07  1.5687E+07
 -9.8175E-02  0.0000E+00  1.5708E+07  1.5708E+07
 -4.9087E-02  0.0000E+00  1.5285E+07  1.5285E+07
  0.0000E+00  0.0000E+00  1.5684E+07  1.5684E+07
  4.9087E-02  0.0000E+00  1.5258E+07  1.5258E+07
  9.8175E-02  0.0000E+00  1.5661E+07  1.5661E+07
  1.4726E-01  0.0000E+00  1.5622E+07  1.5622E+07
  1.9635E-01  0.0000E+00  1.5699E+07  1.5699E+07
  2.4544E-01  0.0000E+00  1.5017E+07  1.5017E+07
  2.9452E-01  0.0000E+00  1.4949E+07  1.4949E+07
  3.4361E-01  0.0000E+00  1.4462E+07  1.4462E+07
  3.9270E-01  0.0000E+00  1.4371E+07  1.4371E+07
  4.4179E-01  0.0000E+00  1.3819E+07  1.3819E+07
  4.9087E-01  0.0000E+00  1.3749E+07  1.3749E+07
  5.3996E-01  0.0000E+00  1.3805E+07  1.3805E+07
  5.8905E-01  0.0000E+00  1.4242E+07  1.4242E+07
  6.3814E-01  0.0000E+00  1.3482E+07  1.3482E+07
  6.8722E-01  0.0000E+00  1.3609E+07  1.3609E+07
  7.3631E-01  0.0000E+00  1.3156E+07  1.3156E+07
  7.8540E-01  0.0000E+00  1.3218E+07  1.3218E+07
  8.3449E-01  0.0000E+00  1.3232E+07  1.3232E+07
  8.8357E-01  0.0000E+00  1.3222E+07  1.3222E+07
  9.3266E-01  0.0000E+00  1.2499E+07  1.2499E+07
  9.8175E-01  0.0000E+00  1.2450E+07  1.2450E+07
  1.0308E+00  0.0000E+00  1.2567E+07  1.2567E+07
  1.0799E+00  0.0000E+00  1.3476E+07  1.3476E+07
  1.1290E+00  0.0000E+00  1.3170E+07  1.3170E+07
  1.1781E+00  0.0000E+00  1.3047E+07  1.3047E+07
  1.2272E+00  0.0000E+00  1.2516E+07  1.2516E+07
  1.2763E+00  0.0000E+00  1.3266E+07  1.3266E+07
  1.3254E+00  0.0000E+00  1.4506E+07  1.4506E+07
  1.3744E+00  0.0000E+00  1.4758E+07  1.4758E+07
  1.4235E+00  0.0000E+00  1.3953E+07  1.3953E+07
  1.4726E+00  0.0000E+00  1.4489E+07  1.4489E+07
  1.5217E+00  0.0000E+00  1.4364E+07  1.4364E+07
  1.5708E+00  0.0000E+00  1.4861E+07  1.4861E+07
  1.6199E+00  0.0000E+00  1.5902E+07  1.5902E+07
  1.6690E+00  0.0000E+00  1.4126E+07  1.4126E+07
  1.7181E+00  0.0000E+00  1.2811E+07  1.2811E+07
  1.7671E+00  0.0000E+00  1.1916E+07  1.1916E+07
  1.8162E+00  0.0000E+00  1.1314E+07  1.1314E+07
  1.8653E+00  0.0000E+00  1.0817E+07  1.0817E+07
  1.9144E+00  0.0000E+00  1.0736E+07  1.0736E+07
  1.9635E+00  0.0000E+00  1.0938E+07  1.0938E+07
  2.0126E+00  0.0000E+00  1.0580E+07  1.0580E+07
  2.0617E+00  0.0000E+00  9.5844E+06  9.5844E+06
  2.1108E+00  0.0000E+00  8.7899E+06  8.7899E+06
  2.1598E+00  0.0000E+00  8.1068E+06  8.1068E+06
  2.2089E+00  0.0000E+00  8.1313E+06  8.1313E+06
  2.2580E+00  0.0000E+00  7.7624E+06  7.7624E+06
  2.3071E+00  0.0000E+00  7.2651E+06  7.2651E+06
  2.3562E+00  0.0000E+00  6.3348E+06  6.3348E+06
  2.4053E+00  0.0000E+00  5.4005E+06  5.4005E+06
  2.4544E+00  0.0000E+00  4.8050E+06  4.8050E+06
  2.5035E+00  0.0000E+00  4.6488E+06  4.6488E+06
  2.5525E+00  0.0000E+00  4.9066E+06  4.9066E+06
  2.6016E+00  0.0000E+00  4.5581E+06  4.5581E+06
  2.6507E+00  0.0000E+00  4.4870E+06  4.4870E+06
  2.6998E+00  0.0000E+00  4.1572E+06  4.1572E+06
  2.7489E+00  0.0000E+00  4.0105E+06  4.0105E+06
  2.7980E+00  0.0000E+00  3.9202E+06  3.9202E+06
  2.8471E+00  0.0000E+00  3.9685E+06  3.9685E+06
  2.8962E+00  0.0000E+00  3.7781E+06  3.7781E+06
  2.9452E+00  0.0000E+00  3.7445E+06  3.7445E+06
  2.9943E+00  0.0000E+00  3.5898E+06  3.5898E+06
  3.0434E+00  0.0000E+00  3.6545E+06  3.6545E+06
  3.0925E+00  0.0000E+00  4.5356E+06  4.5356E+06
