# CREATED BY GENE DIAGNOSTICS TOOL on Tue Apr 26 15:35:50 2022
# diag: zprofile, run(s): 0019, time window: 0-2000(1 steps), species: i
# original data path: /marconi_scratch/userexternal/pmulholl/p41/scanfiles0006/
# normalization: L_ref=1.65m
#
# variable A = phi
#  z/qR       <|A|>       <|A|²>^½    <|A²|-|A|²
 -3.1416E+00  0.0000E+00  4.1794E-03  4.1794E-03
 -3.0925E+00  0.0000E+00  4.5228E-03  4.5228E-03
 -3.0434E+00  0.0000E+00  5.3590E-03  5.3590E-03
 -2.9943E+00  0.0000E+00  5.5416E-03  5.5416E-03
 -2.9452E+00  0.0000E+00  5.7146E-03  5.7146E-03
 -2.8962E+00  0.0000E+00  6.0678E-03  6.0678E-03
 -2.8471E+00  0.0000E+00  6.1209E-03  6.1209E-03
 -2.7980E+00  0.0000E+00  6.1891E-03  6.1891E-03
 -2.7489E+00  0.0000E+00  5.9226E-03  5.9226E-03
 -2.6998E+00  0.0000E+00  5.2030E-03  5.2030E-03
 -2.6507E+00  0.0000E+00  4.8511E-03  4.8511E-03
 -2.6016E+00  0.0000E+00  4.5835E-03  4.5835E-03
 -2.5525E+00  0.0000E+00  4.2132E-03  4.2132E-03
 -2.5035E+00  0.0000E+00  4.0896E-03  4.0896E-03
 -2.4544E+00  0.0000E+00  3.8606E-03  3.8606E-03
 -2.4053E+00  0.0000E+00  3.5590E-03  3.5590E-03
 -2.3562E+00  0.0000E+00  3.6350E-03  3.6350E-03
 -2.3071E+00  0.0000E+00  4.0005E-03  4.0005E-03
 -2.2580E+00  0.0000E+00  4.4154E-03  4.4154E-03
 -2.2089E+00  0.0000E+00  4.7251E-03  4.7251E-03
 -2.1598E+00  0.0000E+00  4.9409E-03  4.9409E-03
 -2.1108E+00  0.0000E+00  5.2506E-03  5.2506E-03
 -2.0617E+00  0.0000E+00  5.5745E-03  5.5745E-03
 -2.0126E+00  0.0000E+00  5.7270E-03  5.7270E-03
 -1.9635E+00  0.0000E+00  5.6453E-03  5.6453E-03
 -1.9144E+00  0.0000E+00  5.3586E-03  5.3586E-03
 -1.8653E+00  0.0000E+00  5.1961E-03  5.1961E-03
 -1.8162E+00  0.0000E+00  5.1555E-03  5.1555E-03
 -1.7671E+00  0.0000E+00  5.5467E-03  5.5467E-03
 -1.7181E+00  0.0000E+00  5.6443E-03  5.6443E-03
 -1.6690E+00  0.0000E+00  5.8410E-03  5.8410E-03
 -1.6199E+00  0.0000E+00  5.9998E-03  5.9998E-03
 -1.5708E+00  0.0000E+00  5.7432E-03  5.7432E-03
 -1.5217E+00  0.0000E+00  5.6206E-03  5.6206E-03
 -1.4726E+00  0.0000E+00  5.6007E-03  5.6007E-03
 -1.4235E+00  0.0000E+00  5.4566E-03  5.4566E-03
 -1.3744E+00  0.0000E+00  5.6434E-03  5.6434E-03
 -1.3254E+00  0.0000E+00  5.6227E-03  5.6227E-03
 -1.2763E+00  0.0000E+00  5.3845E-03  5.3845E-03
 -1.2272E+00  0.0000E+00  5.1192E-03  5.1192E-03
 -1.1781E+00  0.0000E+00  4.7815E-03  4.7815E-03
 -1.1290E+00  0.0000E+00  4.7747E-03  4.7747E-03
 -1.0799E+00  0.0000E+00  4.7432E-03  4.7432E-03
 -1.0308E+00  0.0000E+00  4.7905E-03  4.7905E-03
 -9.8175E-01  0.0000E+00  4.8824E-03  4.8824E-03
 -9.3266E-01  0.0000E+00  5.0637E-03  5.0637E-03
 -8.8357E-01  0.0000E+00  5.3168E-03  5.3168E-03
 -8.3449E-01  0.0000E+00  5.6859E-03  5.6859E-03
 -7.8540E-01  0.0000E+00  6.0845E-03  6.0845E-03
 -7.3631E-01  0.0000E+00  6.4757E-03  6.4757E-03
 -6.8722E-01  0.0000E+00  6.7633E-03  6.7633E-03
 -6.3814E-01  0.0000E+00  7.0576E-03  7.0576E-03
 -5.8905E-01  0.0000E+00  7.1752E-03  7.1752E-03
 -5.3996E-01  0.0000E+00  7.3575E-03  7.3575E-03
 -4.9087E-01  0.0000E+00  7.4590E-03  7.4590E-03
 -4.4179E-01  0.0000E+00  7.5805E-03  7.5805E-03
 -3.9270E-01  0.0000E+00  7.5546E-03  7.5546E-03
 -3.4361E-01  0.0000E+00  7.6897E-03  7.6897E-03
 -2.9452E-01  0.0000E+00  7.6919E-03  7.6919E-03
 -2.4544E-01  0.0000E+00  7.9889E-03  7.9889E-03
 -1.9635E-01  0.0000E+00  8.1268E-03  8.1268E-03
 -1.4726E-01  0.0000E+00  8.1639E-03  8.1639E-03
 -9.8175E-02  0.0000E+00  8.1034E-03  8.1034E-03
