# CREATED BY GENE DIAGNOSTICS TOOL on Mon Dec  7 14:02:06 2020
# diag: zprofile, run(s): 0005, time window: 67-67.693(5 steps), species: ions
# original data path: /ptmp/jproll/critgrad/TEMgradn/NCSX/bean/scanfiles0000/
# normalization: L_ref=1.65m
#
# variable A = phi
#  z/qR       <|A|>       <|A|²>^½    <|A²|-|A|²
 -3.1416E+00  0.0000E+00  8.6915E-02  8.6915E-02
 -3.0925E+00  0.0000E+00  1.0276E-01  1.0276E-01
 -3.0434E+00  0.0000E+00  1.1998E-01  1.1998E-01
 -2.9943E+00  0.0000E+00  1.2928E-01  1.2928E-01
 -2.9452E+00  0.0000E+00  1.3813E-01  1.3813E-01
 -2.8962E+00  0.0000E+00  1.4371E-01  1.4371E-01
 -2.8471E+00  0.0000E+00  1.4578E-01  1.4578E-01
 -2.7980E+00  0.0000E+00  1.4822E-01  1.4822E-01
 -2.7489E+00  0.0000E+00  1.4853E-01  1.4853E-01
 -2.6998E+00  0.0000E+00  1.4821E-01  1.4821E-01
 -2.6507E+00  0.0000E+00  1.4941E-01  1.4941E-01
 -2.6016E+00  0.0000E+00  1.5006E-01  1.5006E-01
 -2.5525E+00  0.0000E+00  1.4967E-01  1.4967E-01
 -2.5035E+00  0.0000E+00  1.4900E-01  1.4900E-01
 -2.4544E+00  0.0000E+00  1.4583E-01  1.4583E-01
 -2.4053E+00  0.0000E+00  1.3901E-01  1.3901E-01
 -2.3562E+00  0.0000E+00  1.3460E-01  1.3460E-01
 -2.3071E+00  0.0000E+00  1.3706E-01  1.3706E-01
 -2.2580E+00  0.0000E+00  1.4452E-01  1.4452E-01
 -2.2089E+00  0.0000E+00  1.5420E-01  1.5420E-01
 -2.1598E+00  0.0000E+00  1.6693E-01  1.6693E-01
 -2.1108E+00  0.0000E+00  1.7849E-01  1.7849E-01
 -2.0617E+00  0.0000E+00  1.8394E-01  1.8394E-01
 -2.0126E+00  0.0000E+00  2.0075E-01  2.0075E-01
 -1.9635E+00  0.0000E+00  2.3472E-01  2.3472E-01
 -1.9144E+00  0.0000E+00  2.6973E-01  2.6973E-01
 -1.8653E+00  0.0000E+00  2.9743E-01  2.9743E-01
 -1.8162E+00  0.0000E+00  3.1555E-01  3.1555E-01
 -1.7671E+00  0.0000E+00  3.1463E-01  3.1463E-01
 -1.7181E+00  0.0000E+00  2.8542E-01  2.8542E-01
 -1.6690E+00  0.0000E+00  2.5042E-01  2.5042E-01
 -1.6199E+00  0.0000E+00  2.2877E-01  2.2877E-01
 -1.5708E+00  0.0000E+00  2.0835E-01  2.0835E-01
 -1.5217E+00  0.0000E+00  2.0268E-01  2.0268E-01
 -1.4726E+00  0.0000E+00  2.1391E-01  2.1391E-01
 -1.4235E+00  0.0000E+00  2.3247E-01  2.3247E-01
 -1.3744E+00  0.0000E+00  2.6082E-01  2.6082E-01
 -1.3254E+00  0.0000E+00  2.9437E-01  2.9437E-01
 -1.2763E+00  0.0000E+00  3.3205E-01  3.3205E-01
 -1.2272E+00  0.0000E+00  3.9200E-01  3.9200E-01
 -1.1781E+00  0.0000E+00  4.6318E-01  4.6318E-01
 -1.1290E+00  0.0000E+00  5.1078E-01  5.1078E-01
 -1.0799E+00  0.0000E+00  5.5210E-01  5.5210E-01
 -1.0308E+00  0.0000E+00  6.1837E-01  6.1837E-01
 -9.8175E-01  0.0000E+00  6.9473E-01  6.9473E-01
 -9.3266E-01  0.0000E+00  7.4853E-01  7.4853E-01
 -8.8357E-01  0.0000E+00  7.7726E-01  7.7726E-01
 -8.3449E-01  0.0000E+00  7.9178E-01  7.9178E-01
 -7.8540E-01  0.0000E+00  7.9166E-01  7.9166E-01
 -7.3631E-01  0.0000E+00  7.7642E-01  7.7642E-01
 -6.8722E-01  0.0000E+00  7.6126E-01  7.6126E-01
 -6.3814E-01  0.0000E+00  7.5501E-01  7.5501E-01
 -5.8905E-01  0.0000E+00  7.2757E-01  7.2757E-01
 -5.3996E-01  0.0000E+00  6.7538E-01  6.7538E-01
 -4.9087E-01  0.0000E+00  6.5602E-01  6.5602E-01
 -4.4179E-01  0.0000E+00  6.7559E-01  6.7559E-01
 -3.9270E-01  0.0000E+00  7.0641E-01  7.0641E-01
 -3.4361E-01  0.0000E+00  7.4258E-01  7.4258E-01
 -2.9452E-01  0.0000E+00  7.6823E-01  7.6823E-01
 -2.4544E-01  0.0000E+00  7.8077E-01  7.8077E-01
 -1.9635E-01  0.0000E+00  7.9421E-01  7.9421E-01
 -1.4726E-01  0.0000E+00  8.1497E-01  8.1497E-01
 -9.8175E-02  0.0000E+00  8.3994E-01  8.3994E-01
 -4.9087E-02  0.0000E+00  8.5934E-01  8.5934E-01
  0.0000E+00  0.0000E+00  8.6640E-01  8.6640E-01
  4.9087E-02  0.0000E+00  8.5933E-01  8.5933E-01
  9.8175E-02  0.0000E+00  8.3992E-01  8.3992E-01
  1.4726E-01  0.0000E+00  8.1494E-01  8.1494E-01
  1.9635E-01  0.0000E+00  7.9418E-01  7.9418E-01
  2.4544E-01  0.0000E+00  7.8073E-01  7.8073E-01
  2.9452E-01  0.0000E+00  7.6818E-01  7.6818E-01
  3.4361E-01  0.0000E+00  7.4253E-01  7.4253E-01
  3.9270E-01  0.0000E+00  7.0636E-01  7.0636E-01
  4.4179E-01  0.0000E+00  6.7554E-01  6.7554E-01
  4.9087E-01  0.0000E+00  6.5597E-01  6.5597E-01
  5.3996E-01  0.0000E+00  6.7534E-01  6.7534E-01
  5.8905E-01  0.0000E+00  7.2754E-01  7.2754E-01
  6.3814E-01  0.0000E+00  7.5499E-01  7.5499E-01
  6.8722E-01  0.0000E+00  7.6126E-01  7.6126E-01
  7.3631E-01  0.0000E+00  7.7642E-01  7.7642E-01
  7.8540E-01  0.0000E+00  7.9164E-01  7.9164E-01
  8.3449E-01  0.0000E+00  7.9173E-01  7.9173E-01
  8.8357E-01  0.0000E+00  7.7719E-01  7.7719E-01
  9.3266E-01  0.0000E+00  7.4845E-01  7.4845E-01
  9.8175E-01  0.0000E+00  6.9464E-01  6.9464E-01
  1.0308E+00  0.0000E+00  6.1830E-01  6.1830E-01
  1.0799E+00  0.0000E+00  5.5203E-01  5.5203E-01
  1.1290E+00  0.0000E+00  5.1071E-01  5.1071E-01
  1.1781E+00  0.0000E+00  4.6311E-01  4.6311E-01
  1.2272E+00  0.0000E+00  3.9193E-01  3.9193E-01
  1.2763E+00  0.0000E+00  3.3197E-01  3.3197E-01
  1.3254E+00  0.0000E+00  2.9428E-01  2.9428E-01
  1.3744E+00  0.0000E+00  2.6071E-01  2.6071E-01
  1.4235E+00  0.0000E+00  2.3234E-01  2.3234E-01
  1.4726E+00  0.0000E+00  2.1374E-01  2.1374E-01
  1.5217E+00  0.0000E+00  2.0248E-01  2.0248E-01
  1.5708E+00  0.0000E+00  2.0815E-01  2.0815E-01
  1.6199E+00  0.0000E+00  2.2860E-01  2.2860E-01
  1.6690E+00  0.0000E+00  2.5029E-01  2.5029E-01
  1.7181E+00  0.0000E+00  2.8536E-01  2.8536E-01
  1.7671E+00  0.0000E+00  3.1465E-01  3.1465E-01
  1.8162E+00  0.0000E+00  3.1564E-01  3.1564E-01
  1.8653E+00  0.0000E+00  2.9758E-01  2.9758E-01
  1.9144E+00  0.0000E+00  2.6993E-01  2.6993E-01
