# CREATED BY GENE DIAGNOSTICS TOOL on Mon Dec  7 14:37:26 2020
# diag: zprofile, run(s): 0037, time window: 72-72.025(1 steps), species: ions
# original data path: /ptmp/jproll/critgrad/TEMgradn/NCSX/bean/scanfiles0000/
# normalization: L_ref=1.65m
#
# variable A = phi
#  z/qR       <|A|>       <|A|²>^½    <|A²|-|A|²
 -3.1416E+00  0.0000E+00  9.3857E-02  9.3857E-02
 -3.0925E+00  0.0000E+00  9.8840E-02  9.8840E-02
 -3.0434E+00  0.0000E+00  1.0311E-01  1.0311E-01
 -2.9943E+00  0.0000E+00  1.0406E-01  1.0406E-01
 -2.9452E+00  0.0000E+00  1.0333E-01  1.0333E-01
 -2.8962E+00  0.0000E+00  9.9730E-02  9.9730E-02
 -2.8471E+00  0.0000E+00  9.7122E-02  9.7122E-02
 -2.7980E+00  0.0000E+00  9.4867E-02  9.4867E-02
 -2.7489E+00  0.0000E+00  9.3669E-02  9.3669E-02
 -2.6998E+00  0.0000E+00  9.3432E-02  9.3432E-02
 -2.6507E+00  0.0000E+00  9.3143E-02  9.3143E-02
 -2.6016E+00  0.0000E+00  9.2778E-02  9.2778E-02
 -2.5525E+00  0.0000E+00  9.3347E-02  9.3347E-02
 -2.5035E+00  0.0000E+00  9.4872E-02  9.4872E-02
 -2.4544E+00  0.0000E+00  9.5523E-02  9.5523E-02
 -2.4053E+00  0.0000E+00  9.5049E-02  9.5049E-02
 -2.3562E+00  0.0000E+00  9.3404E-02  9.3404E-02
 -2.3071E+00  0.0000E+00  9.2908E-02  9.2908E-02
 -2.2580E+00  0.0000E+00  9.7822E-02  9.7822E-02
 -2.2089E+00  0.0000E+00  1.0856E-01  1.0856E-01
 -2.1598E+00  0.0000E+00  1.2400E-01  1.2400E-01
 -2.1108E+00  0.0000E+00  1.3779E-01  1.3779E-01
 -2.0617E+00  0.0000E+00  1.3921E-01  1.3921E-01
 -2.0126E+00  0.0000E+00  1.3332E-01  1.3332E-01
 -1.9635E+00  0.0000E+00  1.3126E-01  1.3126E-01
 -1.9144E+00  0.0000E+00  1.2734E-01  1.2734E-01
 -1.8653E+00  0.0000E+00  1.1604E-01  1.1604E-01
 -1.8162E+00  0.0000E+00  1.0072E-01  1.0072E-01
 -1.7671E+00  0.0000E+00  8.0141E-02  8.0141E-02
 -1.7181E+00  0.0000E+00  6.9671E-02  6.9671E-02
 -1.6690E+00  0.0000E+00  9.6891E-02  9.6891E-02
 -1.6199E+00  0.0000E+00  1.2945E-01  1.2945E-01
 -1.5708E+00  0.0000E+00  1.6773E-01  1.6773E-01
 -1.5217E+00  0.0000E+00  2.0548E-01  2.0548E-01
 -1.4726E+00  0.0000E+00  2.2940E-01  2.2940E-01
 -1.4235E+00  0.0000E+00  2.5105E-01  2.5105E-01
 -1.3744E+00  0.0000E+00  2.8067E-01  2.8067E-01
 -1.3254E+00  0.0000E+00  3.1071E-01  3.1071E-01
 -1.2763E+00  0.0000E+00  3.4262E-01  3.4262E-01
 -1.2272E+00  0.0000E+00  3.9443E-01  3.9443E-01
 -1.1781E+00  0.0000E+00  4.5047E-01  4.5047E-01
 -1.1290E+00  0.0000E+00  4.8154E-01  4.8154E-01
 -1.0799E+00  0.0000E+00  5.0072E-01  5.0072E-01
 -1.0308E+00  0.0000E+00  5.2817E-01  5.2817E-01
 -9.8175E-01  0.0000E+00  5.5850E-01  5.5850E-01
 -9.3266E-01  0.0000E+00  5.8112E-01  5.8112E-01
 -8.8357E-01  0.0000E+00  5.9743E-01  5.9743E-01
 -8.3449E-01  0.0000E+00  6.0781E-01  6.0781E-01
 -7.8540E-01  0.0000E+00  6.0498E-01  6.0498E-01
 -7.3631E-01  0.0000E+00  5.8528E-01  5.8528E-01
 -6.8722E-01  0.0000E+00  5.6075E-01  5.6075E-01
 -6.3814E-01  0.0000E+00  5.4441E-01  5.4441E-01
 -5.8905E-01  0.0000E+00  5.1588E-01  5.1588E-01
 -5.3996E-01  0.0000E+00  4.5563E-01  4.5563E-01
 -4.9087E-01  0.0000E+00  4.1138E-01  4.1138E-01
 -4.4179E-01  0.0000E+00  4.2495E-01  4.2495E-01
 -3.9270E-01  0.0000E+00  4.7380E-01  4.7380E-01
 -3.4361E-01  0.0000E+00  5.2706E-01  5.2706E-01
 -2.9452E-01  0.0000E+00  5.5822E-01  5.5822E-01
 -2.4544E-01  0.0000E+00  5.7171E-01  5.7171E-01
 -1.9635E-01  0.0000E+00  5.8949E-01  5.8949E-01
 -1.4726E-01  0.0000E+00  6.2026E-01  6.2026E-01
 -9.8175E-02  0.0000E+00  6.5565E-01  6.5565E-01
 -4.9087E-02  0.0000E+00  6.8132E-01  6.8132E-01
  0.0000E+00  0.0000E+00  6.9043E-01  6.9043E-01
  4.9087E-02  0.0000E+00  6.8133E-01  6.8133E-01
  9.8175E-02  0.0000E+00  6.5568E-01  6.5568E-01
  1.4726E-01  0.0000E+00  6.2029E-01  6.2029E-01
  1.9635E-01  0.0000E+00  5.8953E-01  5.8953E-01
  2.4544E-01  0.0000E+00  5.7175E-01  5.7175E-01
  2.9452E-01  0.0000E+00  5.5827E-01  5.5827E-01
  3.4361E-01  0.0000E+00  5.2710E-01  5.2710E-01
  3.9270E-01  0.0000E+00  4.7384E-01  4.7384E-01
  4.4179E-01  0.0000E+00  4.2498E-01  4.2498E-01
  4.9087E-01  0.0000E+00  4.1139E-01  4.1139E-01
  5.3996E-01  0.0000E+00  4.5562E-01  4.5562E-01
  5.8905E-01  0.0000E+00  5.1585E-01  5.1585E-01
  6.3814E-01  0.0000E+00  5.4437E-01  5.4437E-01
  6.8722E-01  0.0000E+00  5.6072E-01  5.6072E-01
  7.3631E-01  0.0000E+00  5.8525E-01  5.8525E-01
  7.8540E-01  0.0000E+00  6.0494E-01  6.0494E-01
  8.3449E-01  0.0000E+00  6.0775E-01  6.0775E-01
  8.8357E-01  0.0000E+00  5.9738E-01  5.9738E-01
  9.3266E-01  0.0000E+00  5.8109E-01  5.8109E-01
  9.8175E-01  0.0000E+00  5.5848E-01  5.5848E-01
  1.0308E+00  0.0000E+00  5.2817E-01  5.2817E-01
  1.0799E+00  0.0000E+00  5.0072E-01  5.0072E-01
  1.1290E+00  0.0000E+00  4.8154E-01  4.8154E-01
  1.1781E+00  0.0000E+00  4.5048E-01  4.5048E-01
  1.2272E+00  0.0000E+00  3.9444E-01  3.9444E-01
  1.2763E+00  0.0000E+00  3.4263E-01  3.4263E-01
  1.3254E+00  0.0000E+00  3.1071E-01  3.1071E-01
  1.3744E+00  0.0000E+00  2.8067E-01  2.8067E-01
  1.4235E+00  0.0000E+00  2.5102E-01  2.5102E-01
  1.4726E+00  0.0000E+00  2.2934E-01  2.2934E-01
  1.5217E+00  0.0000E+00  2.0535E-01  2.0535E-01
  1.5708E+00  0.0000E+00  1.6752E-01  1.6752E-01
  1.6199E+00  0.0000E+00  1.2916E-01  1.2916E-01
  1.6690E+00  0.0000E+00  9.6527E-02  9.6527E-02
  1.7181E+00  0.0000E+00  6.9322E-02  6.9322E-02
  1.7671E+00  0.0000E+00  8.0044E-02  8.0044E-02
  1.8162E+00  0.0000E+00  1.0074E-01  1.0074E-01
  1.8653E+00  0.0000E+00  1.1606E-01  1.1606E-01
  1.9144E+00  0.0000E+00  1.2730E-01  1.2730E-01
  1.9635E+00  0.0000E+00  1.3117E-01  1.3117E-01
  2.0126E+00  0.0000E+00  1.3322E-01  1.3322E-01
  2.0617E+00  0.0000E+00  1.3911E-01  1.3911E-01
  2.1108E+00  0.0000E+00  1.3769E-01  1.3769E-01
  2.1598E+00  0.0000E+00  1.2393E-01  1.2393E-01
  2.2089E+00  0.0000E+00  1.0849E-01  1.0849E-01
  2.2580E+00  0.0000E+00  9.7679E-02  9.7679E-02
  2.3071E+00  0.0000E+00  9.2662E-02  9.2662E-02
  2.3562E+00  0.0000E+00  9.3080E-02  9.3080E-02
  2.4053E+00  0.0000E+00  9.4721E-02  9.4721E-02
  2.4544E+00  0.0000E+00  9.5295E-02  9.5295E-02
  2.5035E+00  0.0000E+00  9.4844E-02  9.4844E-02
  2.5525E+00  0.0000E+00  9.3627E-02  9.3627E-02
  2.6016E+00  0.0000E+00  9.3340E-02  9.3340E-02
  2.6507E+00  0.0000E+00  9.3958E-02  9.3958E-02
  2.6998E+00  0.0000E+00  9.4451E-02  9.4451E-02
  2.7489E+00  0.0000E+00  9.4844E-02  9.4844E-02
  2.7980E+00  0.0000E+00  9.5965E-02  9.5965E-02
  2.8471E+00  0.0000E+00  9.8113E-02  9.8113E-02
  2.8962E+00  0.0000E+00  1.0047E-01  1.0047E-01
  2.9452E+00  0.0000E+00  1.0371E-01  1.0371E-01
  2.9943E+00  0.0000E+00  1.0414E-01  1.0414E-01
  3.0434E+00  0.0000E+00  1.0314E-01  1.0314E-01
  3.0925E+00  0.0000E+00  9.9150E-02  9.9150E-02
